,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
70,Father Saturnino Urios University,world rank  10537,"San Francisco Street cor JC Aquino Avenue
Butuan City
8600 Caraga Region
Philippines",+63 (85) 341 1830,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
71,Fatih Sultan Mehmet Vakif Üniversitesi,world rank  5083,"Zeyrek Mah. Büyükkaraman Cad. No:53, Fatih
Istanbul
34083 Istanbul
Turkey",+90 (212) 521 8100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public Private Partnership,Non-Profit,no-data,"Fatih Sultan Mehmet Vakif Üniversitesi
|
Vocational School, Vocational School of Fine Arts Faculty of Literature Faculty of Fine Arts Faculty of Architecture and Design Faculty of Engineering Faculty of Islamic Sciences Faculty of Education Faculty of Law","['library', 'sports facilities', 'financial aid', 'career services']"
72,Fatima College of Health Sciences,world rank  11021,"Near Al Mafraq Hospital
Abu Dhabi
Abu Dhabi
United Arab Emirates",+971 (2) 507 8765,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
73,Fatima Jinnah Medical University,world rank  12456,"Queen's Road
Lahore
Punjab
Pakistan",+92 (42) 9920 0572,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
74,Fatima Jinnah Women University,world rank  7695,"The Mall
Rawalpindi
46000 Punjab
Pakistan",+92 (51) 9292 900 Ext 112,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,Association of Commonwealth Universities (ACU),"Fatima Jinnah Women University
|
Department of Behavioral Sciences Department of Business Administration Department of Communication and Media Studies Department of Computer Arts Department of Computer Science Department of Defence and Diplomatic Studies Department of Economics Department of Education Department of English Department of Environmental Sciences Department of Fine Arts Department of Gender Studies Department of Islamic Studies Department of Mathematical Sciences Department of Public Administration Department of Software Engineering Department of Urdu Department of Physics Department of Commerce Department of Law Department of Electronic Engineering","['library', 'sports facilities', 'financial aid']"
75,Fatoni University,world rank  7254,"203 Moo 7, Muang
Yala
94160 Yala
Thailand",+66 (73) 418 613,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
76,Faulkner University,world rank  2981,"5345 Atlanta Highway
Montgomery
36109-3390 Alabama
United States",+1 (334) 272 5820,Men and Women (coed),predominantly Black-serving Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,Council for the Accreditation of Educator Preparation (CAEP),"International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
77,Fayetteville State University,world rank  2096,"1200 Murchison Road
Fayetteville
28301-4298 North Carolina
United States",+1 (910) 672 1111,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Council on Social Work Education (CSWE)
Council for the Accreditation of Educator Preparation (CAEP)
Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET","University of North Carolina System
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
78,Fayoum University,world rank  5947,"University Zone
Faiyum
63514 Faiyum
Egypt",+20 (84) 638 0696,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,Supreme Council of Universities (SCU),"Fayoum University
|
Faculty of Education Faculty of Agriculture Faculty of Engineering Faculty of Social Work Faculty of Science Faculty of Hotels and Tourism Faculty of Arts Faculty of Archaeology Faculty of Medicine Faculty of Computer science and Information Faculty of Specific Education Faculty of Early childhood Education Faculty of Dar Al-Uloom Faculty of Nursing","['library', 'housing', 'sports facilities']"
79,FEATI University,world rank  10971,"Helios Street, Sta. Cruz
Manila
1003 National Capital Region
Philippines",+63 966 463 5882,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,For-Profit,Philippine Association of Colleges and Universities (PACU),"FEATI University
|
College of Archirtecture College of Arts, Sciences and Education College of Business College of Engineering College of Maritime Education School of Fine Arts Graduate School","['library', 'sports facilities', 'financial aid', 'career services']"
80,"Federal University of Agriculture, Abeokuta",world rank  5603,"Alabata Road
Abeokuta
110124 Ogun
Nigeria",+234 (39) 243045,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of African Universities (AAU)","Federal University of Agriculture, Abeokuta
|
College of Natural Sciences College of Environmental Resources Management College of Plant Science and Crop Production College of Animal Science and Livestock Production College of Agricultural Management and Rural Development College of Engineering College of Food Sciences and Human Ecology College of Veterinary Medicine","['library', 'housing', 'sports facilities', 'financial aid']"
81,Federal University of Petroleum Resources,world rank  9413,"Private Mailbox 1221
Effurun
Delta
Nigeria",+234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Federal University of Petroleum Resources
|
College of Science College of Technology","['library', 'housing', 'sports facilities']"
82,"Federal University of Technology, Akure",world rank  6348,"Along Ilesa / Owo Expressway; PMB 704
Akure
2340001 Ondo
Nigeria",+234 (803) 552 5662,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Committee of Vice Chancellors (CVC)
Nigerian Academy of Sciences (NAS)
Alexander von Humboldt-Stiftung (AvH)
Institute of Chartered Chemists of Nigeria (ICCON)
Association of African Universities (AAU)
Association of West African Universities (AWAU)
International Institute for Tropical Agriculture (IITA)
Association of Nigerian University Professional Adminstrators (ANUPA)
Association University Administrators (AUA)","Federal University of Technology, Akure
|
School of Agriculture and Agricultural Technology School of Earth and Mineral Sciences School of Engineering and Engineering Technology School of Environmental Technology School of Postgraduate Studies School of Science School of Management Technology Centre for Continuing Education Centre for Entrepreneurship and Gender Issues in Sciences and Technology Centre for Space Research and Applications Centre Research and Development Skills Acquisition and Talent Incubation Centre, Computer Resource Centre","['library', 'housing', 'sports facilities', 'financial aid']"
83,"Federal University of Technology, Minna",world rank  8129,"Main Campus, Gidan Kwanu, Along Minna - Bida Road; PMB 65
Minna
290262 Niger
Nigeria",+234 703 586 2582,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,Association of African Universities (AAU),"Federal University of Technology, Minna
|
School of Physical Sciences School of Life Sciences Schools of Science and Technology Education School of Infrastructure, Process Engineering and Technology School of Engineering and Engineering Technology School of Agriculture and Agricultural Technology School Environmental Technology School of Entrepreneurship and Management Technology School of Information and Communications Technology Postgraduate School","['library', 'housing', 'sports facilities', 'distant learning']"
84,"Federal University of Technology, Owerri",world rank  7377,"Private Mailbox 1526
Owerri
Imo
Nigeria",+234 (83) 23 24 30,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Federal University of Technology, Owerri
|
Institute of Erosion Studies Postgraduate School School of Agriculture and Agricultural Technology School of Engineering and Engineering Technology School of Health Technology School of Management Technology School of Science Unit of General Stud","['library', 'housing', 'sports facilities']"
85,"Federal University, Birnin Kebbi",world rank  11226,"Along Kalgo-Bunza Road; PMB 1157
Birnin Kebbi
Kebbi
Nigeria",+234 814 258 4224,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
86,"Federal University, Dutse",world rank  10254,"Ibrahim Aliyu Way Bye-Pass
Dutse
Jigawa
Nigeria",+234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
87,"Federal University, Dutsin-Ma",world rank  9972,"Dutsinma Road
Dutsin-Ma
Katsina
Nigeria",+234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
88,"Federal University, Gashua",world rank  11567,"Sabon Gari, Nguru-Gashua-Damasak Road; PMB 1005
Gashua
Yobe
Nigeria",+234 706 278 8002,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
89,"Federal University, Gusau",world rank  11752,"Zaria Road; PMB 1001
Gusau
Zamfara
Nigeria",+234 803 445 0636,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Federal University, Gusau
|
Faculty of Humanities and Education Faculty of Management and Social Science Faculty of Science",['library']
90,"Federal University, Kashere",world rank  11084,"Kashere
Gombe
Nigeria",+234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
91,"Federal University, Lafia",world rank  10534,"Lafia
Nasarawa
Nigeria",+234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
92,"Federal University, Lokoja",world rank  10247,"Lokoja
Kogi
Nigeria",+234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
93,"Federal University, Otuoke",world rank  9703,"Otuoke
Bayelsa
Nigeria",+234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,National University Commission (NUC),"Federal University, Otuoke
|
Center for Petrochemical, Energy and Environmental Studies Center for Entrepreneurial Studies and Work Skills Development Center for Marine, Wetland and Bio-Resources Center for Social Dynamics and Conflict Resolution Faculty of Engineering and Technology Faculty of Humanities and Social Science Faculty of Business Studies and Management Science Faculty of Science School of Basic Science Studies School of Graduate Studies",['library']
94,"Federal University, Oye-Ekiti",world rank  7173,"Oye-Afao Road
Oye-Ekiti
360001 Ekiti
Nigeria",+234 (816) 229 9740,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Federal University, Oye-Ekiti
|
Faculty of Humanities Faculty of Social Sciences Faculty of Engineering Faculty of Agriculture Faculty of Science","['library', 'housing', 'sports facilities']"
95,"Federal University, Wukari",world rank  11234,"Wukari
Taraba
Nigeria",+234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
96,"Federal Urdu University of Arts, Sciences and Technology",world rank  8546,"MSC Block, Block 9
Gulshan Town
75300 Sindh
Pakistan",+92 (21) 9924 4141-9,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
97,Federation University Australia,world rank  1222,"PO Box 663
Ballarat
3350 Victoria
Australia",+61 (0)3 5327 9000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Universities Australia
Regional Universities Network (RUN)","Federation University Australia
|
Federation Business School School of Nursing and Healthcare Professions School of Science, Engineering and Information Technology School of Education School of Health and Life Sciences School of Arts and Research","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
98,Felician University,world rank  3302,"262 S Main Street
Lodi
07644 New Jersey
United States",+1 (201) 559 6000,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,Commission on Collegiate Nursing Education (CCNE),"Council of Independent Colleges (CIC)
Association of Franciscan Colleges and Universities (AFCU)
International Assembly for Collegiate Business Education (IACBE)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
99,Fenerbahçe Üniversitesi,world rank  10276,"Istanbul
Istanbul
Turkey",+90,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
100,Feng Chia University,world rank  2270,"No. 100, Wen-Hwa Road, Seatwen District
Taichung City
40724 Taichung
Taiwan",+886 (4) 2451 7250,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,Excellent Long-Established University Consortium of Taiwan (ELECT),"Feng Chia University
|
College of Information and Electrical Engineering College of Engineering College of Sciences College of Business College of Finance College of Construction and Development College of Humanities and Social Sciences School of Management Development International School of Technology and Management","['library', 'sports facilities']"
101,Feni University,world rank  12440,"Trunk Road
Feni
3900 Chittagong
Bangladesh",+880 (331) 69131,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
102,Ferdinand Porsche FernFH,world rank  8901,"Zulingergasse 4
Wiener Neustadt
2700 Lower Austria
Austria",+43 2622 32600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
103,Ferdowsi University of Mashhad,world rank  1301,"Azadi Square, University Paradise
Mashhad
91779-48974 Razavi Khorasan
Iran",+98 (511) 842 7070,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Federation of the Universities of the Islamic World (FUIW)
International Association of Universities (IAU)","Ferdowsi University of Mashhad
|
Faculty of Agriculture Faculty of Architecture and Urban Planning Faculty of Economics and Business Administration Faculty of Law and Political Sciences Faculty of Education and Psychology Faculty of Engineering Faculty of Literature and Humanity Sciences Faculty of Mathematical Sciences Faculty of Environmental and Natural Resources Faculty of Sport Sciences Faculty of Science Faculty of Theology and Religious Studies Faculty of Veterinary Medicine","['library', 'housing', 'sports facilities', 'distant learning', 'career services']"
104,FernUniversität in Hagen,world rank  1056,"Feithstrasse 152
Hagen
58097 North Rhine-Westphalia
Germany",+49 (2331) 987 01,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"FernUniversität in Hagen
|
Faculty of Cultural and Social Sciences Faculty of Mathematics and Computer Science Faculty of Economics Faculty of Law",['library']
105,Ferris State University,world rank  809,"901 South State Street
Big Rapids
49307-2251 Michigan
United States",+1 (231) 591 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"American Association for Leisure and Recreation (AALR), Council on Accreditation
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
Accreditation Council for Business Schools and Programs (ACBSP)","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
106,Ferris University,world rank  5864,"4-5-3, Ryokuen, Izumi-ku
Yokohama
231-8651 Kanagawa
Japan",+81 (45) 662 4521,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Ferris University
|
Faculty of Letters Faculty of Global and Inter-cultural Studies College of Music","['library', 'sports facilities']"
107,Ferrum College,world rank  2952,"215 Ferrum Mountain Road
Ferrum
24088-9000 Virginia
United States",+1 (540) 365 2121,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Association for Leisure and Recreation (AALR), Council on Accreditation
Council on Social Work Education (CSWE)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
108,FEU Institute of Technology,world rank  10325,"Nicanor Reyes Street, Sampaloc
Manila
1015 National Capital Region
Philippines",+63 (2) 736 0015,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
109,Fezzan University,world rank  Un,"Murzuk
Murzuq
Libya",+218,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
110,FH Gesundheitsberufe OÖ,world rank  8633,"Semmelweisstrasse 34/D3
Linz
4020 Upper Austria
Austria",+43 (50) 344/20000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Österreichische Fachhochschul-Konferenz (FHK),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
111,FH Joanneum,world rank  2476,"Alte Poststrasse 149
Graz
8020 Styria
Austria",+43 (316) 5453 8800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Österreichische Fachhochschul-Konferenz (FHK),"FH Joanneum
|
Department of Applied Computer Sciences Department of Building, Energy and Society Department of Engineering Department of Health Studies Department of Management Department of Media and Design","['library', 'sports facilities', 'financial aid']"
112,FH Oberösterreich,world rank  1902,"Franz-Fritsch-Strasse 11/3
Wels
4600 Upper Austria
Austria",+43 (50) 804-10,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Österreichische Fachhochschul-Konferenz (FHK)
European University Association (EUA)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
113,FH Technikum Wien,world rank  2303,"Hoechstaedtplatz 6
Vienna
1200 Vienna
Austria",+43 (1) 333 4077 0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Österreichische Fachhochschul-Konferenz (FHK),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid', 'distant learning']"
114,FHG - Zentrum für Gesundheitsberufe Tirol,world rank  8759,"Innrain 98
Innsbruck
6020 Tyrol
Austria",+43 (512) 5322-0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Österreichische Fachhochschul-Konferenz (FHK),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
115,FHWien der WKW,world rank  4716,"Währinger Gürtel 97
Vienna
1180 Vienna
Austria",+43 (1) 476 77 5744,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
116,Fielding Graduate University,world rank  3078,"2020 De La Vina Street
Santa Barbara
93105-3538 California
United States",+1 (800) 340 1099,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,American Psychological Association (APA),Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
117,Fiji National University,world rank  6110,"PO Box 3722, Samabula
Suva
Rewa
Fiji",+679 338 1044,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Fiji National University
|
College of Agriculture, Fisheries and Forestry College of Engineering, Science and Technology College of Medicine, Nursing and Health Sciences College of Business, Hospitality and Tourism Studies College of Humanities and Education",['library']
118,Filamer Christian University,world rank  11856,"Roxas Avenue
Roxas City
5800 Western Visayas
Philippines",+63 (36) 210 471,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association of Christian Schools, Colleges and Universities (ACSCU)
Commission on Higher Education (CHED Philippines)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
119,Filmová akademie Miroslava Ondrícka v Písku,world rank  8795,"Lipová alej 2068
Písek
397 01 South Bohemian Region
Czech Republic",+420 382 264 212,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
120,Filmuniversität Babelsberg Konrad Wolf,world rank  4037,"Marlene-Dietrich-Allee 11
Potsdam
14482 Brandenburg
Germany",+49 (331) 6202 0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
121,Finance Academy under the Government of the Russian Federation,world rank  1019,"49 Leningradsky Prospekt
Moscow
125993 Moscow
Russia",+7 (499) 943 9855,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,International Association of Financial and Economic Education Organizations (MAOFEO),"Finance Academy under the Government of the Russian Federation
|
International Finance Faculty Faculty of Risk Analysis and Economic Security Faculty of Public Administration and Financial Control Faculty of Logistics Faculty of International Tourism, Sports and Hospitality Faculty of International Economic Relations Faculty of Management Faculty of Taxes and Taxation Faculty of Applied Mathematics and Information Technology Faculty of Sociology and Political Science Faculty of Accounting and Auditing Faculty of Financial Markets Faculty of Economics and Finance of the Fuel and Energy Complex Faculty of Finance and Economics Faculty of Law","['library', 'housing', 'financial aid', 'distant learning']"
122,Financial Academy,world rank  10895,"25 Esenberlin Street
Nur-Sultan
010011 Nur-Sultan
Kazakhstan",+7 (7172) 38-12-63,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
123,Finlandia University,world rank  3956,"601 Quincy Street
Hancock
49930-1832 Michigan
United States",+1 (906) 482 5300,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
124,Firat Üniversitesi,world rank  2176,"Firat Üniversitesi Rektörlügü
Elazig
23119 Elazig
Turkey",+90 (424) 212 8510,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
125,First Capital University of Bangladesh,world rank  12943,"Shahnaz Mansion, Alamdanga Road
Chuadanga
7200 Khulna
Bangladesh",+880 (761) 62722,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
126,First Nations University of Canada,world rank  6889,"1 First Nations Way
Regina
S4S 7K2 Saskatchewan
Canada",+1 (306) 790 5950,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,Universities Canada (UC),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
127,Fisher College,world rank  4949,"118 Beacon Street
Boston
02116 Massachusetts
United States",+1 (617) 236 8800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission of Collegiate Nursing Education (CCNE)
International Accreditation Council for Business Education (IACBE)
New England Association of Schools and Colleges (NEASC)","National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
128,Fisk University,world rank  2411,"1000 17Th Avenue North
Nashville
37208-4501 Tennessee
United States",+1 (615) 329 8500,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
American Chemical Society (ACS)
National Association of Schools of Music (NASM)","Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
129,Fitchburg State University,world rank  3208,"160 Pearl Street
Fitchburg
01420-2697 Massachusetts
United States",+1 (978) 665 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Council for the Accreditation of Educator Preparation (CAEP)
Computing Accreditation Commission (CAC) of ABET","Massachusetts System of Public Higher Education (MSPHE)
American Association of State Colleges and Universities (AASCU)
International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
130,Five Towns College,world rank  5658,"305 North Service Road
Dix Hills
11746-5871 New York
United States",+1 (631) 656 2110,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,Council for the Accreditation of Educator Preparation (CAEP),"National Athletic Association (NAA)
National Small College Athletic Association (NSCAA)",['Not reported']
131,Flagler College,world rank  2141,"74 King Street
St. Augustine
32084 Florida
United States",+1 (904) 829 6481,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
132,Flame University,world rank  6666,"Gat No. 1270, Lavale, Off. Pune Bangalore Highway
Pune
412 115 Maharashtra
India",+91 800 209 4567,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
133,Fliedner Fachhochschule Düsseldorf,world rank  7431,"Geschwister-Aufricht-Strasse 9
Düsseldorf
40489 North Rhine-Westphalia
Germany",+49 (211) 409 3232,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
134,Flinders University,world rank  555,"Sturt Road, Bedford Park
Adelaide
5001 South Australia
Australia",+61 (8) 8201 3911,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Universities Australia
Innovative Research Universities Australia (IRU)","Flinders University
|
Faculty of Education, Humanities and Law Faculty of Health Sciences Faculty of Science and Engineering Faculty of Social and Behavioral Sciences","['library', 'housing', 'sports facilities', 'financial aid']"
135,Florida Agricultural and Mechanical University,world rank  1419,"1500 S Martin Luther King Jr Boulevard
Tallahassee
32307 Florida
United States",+1 (850) 599 3000,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
Accrediting Council on Education in Journalism and Mass Communications (ACEJMC)
Accreditation Council for Pharmacy Education (ACPE)
American Chemical Society (ACS)","State University System of Florida (SUSF)
American Association of State Colleges and Universities (AASCU)
Association of Public and Land-Grant Universities (APLU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
