,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
75,Yili Normal University,world rank  8149,"Yining
Xinjiang
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
76,Yinchuan Energy Institute,world rank  7110,"Yongning
Yinchuan
Ningxia
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
77,Yingkou Institute of Technology,world rank  12320,"Yingkou
Liaoning
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
78,Yobe State University,world rank  11111,"Km 7, Gujba Road; PMB 1144
Damaturu
Yobe
Nigeria",+234 (803) 625 0046,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
79,Yogi Vemana University,world rank  9253,"Vemanapuram
Kadapa
516 003 Andhra Pradesh
India",+91 (8562) 225 411,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Yogi Vemana University
|
School of Physical Sciences School of Life Sciences School of Humanities School of Social Sciences School of Management Studies School of Mathematics and Computer/Information Sciences School of Earth Sciences and Biotechnology and Bioinformatics",['library']
80,Yokkaichi Nursing and Medical Care University,world rank  10196,"Yokkaichi
Mie
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
81,Yokkaichi University,world rank  6976,"Yokkaichi
512-8512 Mie
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
82,Yokohama City University,world rank  2185,"22-2 Seto, Kanazawa-ku
Yokohama
236-0027 Kanagawa
Japan",+81 (45) 787 2311,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
83,Yokohama College of Commerce,world rank  6715,"Yokohama
Kanagawa
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
84,Yokohama College of Pharmacy,world rank  8554,"Yokohama
Kanagawa
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
85,Yokohama National University,world rank  1606,"79-1 Tokiwadai, Hodogaya-ku
Yokohama
240-8501 Kanagawa
Japan",+81 (45) 339 3036,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Yokohama National University
|
Faculty of Education and Human Sciences Faculty of Economics Center for International Trade Studies Faculty of Business Administration School of Engineering","['library', 'sports facilities']"
86,Yong-In University,world rank  7714,"470 Samga-dong
Yongin
449-714 Gyeonggi
South Korea",+82 (2) 743 2110,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
87,Yonsei University,world rank  513,"134 Sinchon-dong, Seodaemun-gu
Seoul
120-749 Seoul
South Korea",+82 (2) 2123 2114,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,"Association of Christian Universities and Colleges in Asia (ACUCA)
Open Education Consortium (OEC)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
88,York College,world rank  4849,"1125 E 8th Street
York
68467-2699 Nebraska
United States",+1 (402) 363 5600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Council for the Accreditation of Educator Preparation (CAEP),"National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)
National Christian College Athletic Association (NCCAA)",['Not reported']
89,York College of Pennsylvania,world rank  2452,"441 Country Club Road
York
17403-3651 Pennsylvania
United States",+1 (717) 846 7788,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"National League for Nursing Accrediting Commission (NLNAC)
National Recreation and Park Association (NRPA)
American Alliance for Health, Physical Education, Recreation and Dance (AAHPERD)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
90,"York College, City University of New York",world rank  3606,"94-20 Guy R. Brewer Boulevard
Jamaica
11451 New York
United States",+1 (718) 262 2000,Men and Women (coed),predominantly Black-serving Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"American Occupational Therapy Association (AOTA)
Accreditation Council for Occupational Therapy Education (ACOTE)
Council on Social Work Education (CSWE)
Council for the Accreditation of Educator Preparation (CAEP)","City University of New York (CUNY)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
91,York St John University,world rank  2206,"Lord Mayor's Walk
York
YO31 7EX Yorkshire and the Humber
United Kingdom",+44 (1904) 624 624,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"York St John University
|
Faculty of Arts Faculty of Education and Theology Faculty of Health and Life Sciences York St John Business School",['library']
92,York University,world rank  107,"4700 Keele Street
Toronto
M3J 1P3 Ontario
Canada",+1 (416) 736 5002,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Universities Canada (UC)
Council of Ontario Universities (COU)
Canadian University Society for Intercollegiate Debate (CUSID)
Canadian Bureau for International Education (CBIE)
Canadian University Press (CUP)","York University
|
Faculty of Arts Atkinson Faculty of Liberal and Professional Studies Faculty of Education Faculty of Environmental Studies Faculty of Fine Arts Glendon College Faculty of Graduate Studies Faculty of Health Osgoode Hall Law School Schulich School of Business Faculty of Science and Engineering","['library', 'housing', 'sports facilities']"
93,Yorkville University,world rank  4140,"100 Woodside Lane, Suite 102
Fredericton
E3C 2R9 New Brunswick
Canada",+1 (506) 454 1220,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid', 'distant learning', 'career services']"
94,Youjiang Medical University for Nationalities,world rank  13382,"98 Chengxianglu
Baise
533000 Guangxi
China",+86 (776) 282 3054,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
95,Young Harris College,world rank  5111,"1 College Street
Young Harris
30582 Georgia
United States",+1 (706) 379 3111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
96,Youngnam Theological University and Seminary,world rank  12344,"117 Bonghoe-ri, Jillyang-eup
Gyeongsan
712-835 North Gyeongsang
South Korea",+82 (53) 850 0500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
97,Youngsan University,world rank  7743,"San 150 Junam-dong
Yangsan
626-790 South Gyeongsang
South Korea",+82 (55) 380 9175,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
98,Youngsan University of Son Studies,world rank  12482,"20-2 Gillyong-ri, Baeksu-eup
Yeonggwang-gun
513-902 South Jeolla
South Korea",+82 (61) 350 6015,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
99,Youngstown State University,world rank  1250,"One University Plaza
Youngstown
44555-0001 Ohio
United States",+1 (330) 941 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
American Chemical Society (ACS)","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
100,Yozgat Bozok Üniversitesi,world rank  5583,"Medrese Mahallesi Adnan Menderes Bulvari No:118
Yozgat
66200 Yozgat
Turkey",+90 (354) 212 7001,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Yozgat Bozok Üniversitesi
|
Faculty of Education Faculty of Arts and Sciences Faculty of Economics and Administrative Sciences Faculty of Theology Faculty of Communication Faculty of Engineering and Architecture Medical School Faculty of Agriculture and Natural Sciences Faculty of Tourism",['library']
101,Yrkeshögskolan Arcada,world rank  4500,"Jan-Magnus Janssonin aukio 1
Helsinki
00560 Uusimaa
Finland",+358 (207) 699 699,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
102,Yrkeshögskolan Novia,world rank  6708,"PO Box 6
Vaasa
65201 Ostrobothnia
Finland",+358 (2) 432 3127,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
103,Yu Da University of Science and Technology,world rank  5961,"No. 168, Hsueh-fu Road, Tanwen Village
Zaoqiao
36143 Miaoli County
Taiwan",+886 (37) 651 188,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Yu Da University of Science and Technology
|
College of Management College of Leisure and Creativity College of Finance and Economics College of Humanities and Social Sciences",['library']
104,Yuan Ze University,world rank  2795,"No. 135, Yuan-Tung Road, Chung-Li District
Taoyuan City
32026 Taoyuan
Taiwan",+886 (3) 463 8800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Yuan Ze University
|
School of Electrical Communication College of Engineering School of Management Information Institute School of Humanities and Social Sciences","['library', 'sports facilities']"
105,Yuanpei University,world rank  6672,"No. 306, Yuanpei Street
Hsinchu
30015 Hsinchu County
Taiwan",+886 (3) 538 1183,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,"Yuanpei University
|
College of Medical Science and Technology College of Management and Language College of Health Science College of Wellbeing Science and Technology General Education Center",['library']
106,Yüksek Ihtisas Üniversitesi,world rank  9870,"Oguzlar Mahallesi 1377 Sokak No 21, Balgat
Ankara
06520 Ankara
Turkey",+90 (312) 286 3601,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,"Yüksek Ihtisas Üniversitesi
|
Medical Faculty Faculty of Health Sciences Vocational Health College","['library', 'career services']"
107,Yulin Normal University,world rank  8659,"299 Jiaoyu Middle Road
Yulin
537000 Guangxi
China",+86 (775) 262 2067,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
108,Yulin University,world rank  10336,"Yulin
719000 Shaanxi
China",+86 (912) 389 3644,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
109,Yuncheng University,world rank  4604,"Yuncheng
Shanxi
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
110,Yunnan Agricultural University,world rank  3941,"Heilongtan
Kunming
650201 Yunnan
China",+86 (871) 521 1168,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
111,Yunnan Arts University,world rank  8409,"Kunming
Yunnan
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
112,Yunnan College of Business Management,world rank  13291,"296 Haitun Road, Wuhua
Kunming
650106 Yunnan
China",+86 (871) 6831 4770,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
113,Yunnan Minzu University,world rank  6080,"Kunming
Yunnan
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
114,Yunnan Normal University,world rank  3438,"298 Yi'eryi Street, Wuhua
Kunming
650092 Yunnan
China",+86 (871) 551 6149,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
115,Yunnan Technology and Business University,world rank  11454,"Songming
Kunming
Yunnan
China",+86 (871) 6797 4517,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
116,Yunnan University,world rank  2823,"Da Xue Road, Guandu
Kunming
650091 Yunnan
China",+86 (871) 503 3815,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
117,Yunnan University of Finance and Economics,world rank  11005,"237 Long Quan Road
Kunming
650221 Yunnan
China",+86 (871) 512 2394,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
118,Yunnan University of Traditional Chinese Medicine,world rank  6553,"Kunming
Yunnan
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
119,Yuriy Fedkovych Chernivtsi National University,world rank  3488,"2, Kotsiubynsky Street
Chernivtsi
58012 Chernivtsi Oblast
Ukraine",+380 (372) 584 810,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Yuriy Fedkovych Chernivtsi National University
|
Faculty of Applied Mathematics Faculty of Architecture Construction Applied and Fine Arts Faculty of Geography Faculty of Economics Faculty of Foreign Languages Faculty of History Political Science and International Relations Faculty of Law Faculty of Pedagogy Psychology and Social Work Faculty of Philology Faculty of Philosophy and Theology Faculty of Physical Education and Health Faculty of Finance Enterprise and Accounting Institute of Biology, Chemistry and Bioresource Institute of Physical, Technical and Computer Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
120,Yusuf Maitama Sule University Kano,world rank  11132,"Kofar Ruwa Road
Kano
Kano
Nigeria",+234 (64) 402 559,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
121,Yuxi Normal University,world rank  9678,"Yuxi
Yunnan
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
122,Yuzhang Normal University,world rank  12988,"Nanchang
Jiangxi
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
