,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
79,Career Point University,world rank  9146,"Tikker Kharwarian, Tehsil- Bhoranj
Hamirpur
176 041 Himachal Pradesh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,"Bar Council of India (BCI)
Indian Association of Physiotherapists (IAP)","Career Point University
|
School of Engineering and Technology School of Basic and Applied Sciences School of Legal Studies and Governance School of Business and Management Studies",['Not reported']
80,Caribbean Nazarene College,world rank  12323,"Sam Boucaud Road
Cantaro

Trinidad and Tobago",+1 (868) 676 8714,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
81,Caribbean University,world rank  8208,"167 Avenue Km 21.2
Bayamón
00960-0493
Puerto Rico",+1 (787) 780 0070,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,"Consejo de Educación de Puerto Rico (CEPR)
Engineering Accreditation Commission (EAC) of ABET",Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
82,Caritas University,world rank  10963,"Amorji Nike, Emene
Enugu
23401 Enugu
Nigeria",+234 (806) 358 9115,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,"Caritas University
|
Faculty of Engineering Faculty of Environmental Sciences Faculty of Management and Social Sciences Faculty of Natural Sciences","['library', 'sports facilities', 'financial aid']"
83,Carl von Ossietzky Universität Oldenburg,world rank  544,"Ammerländer Heerstrasse 114-118
Oldenburg
26129 Lower Saxony
Germany",+49 (441) 7980,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,European University Association (EUA),"Carl von Ossietzky Universität Oldenburg
|
Faculty of Pedagogy and Education Faculty of Computer sciences, law and economics Faculty of Linguistics and Cultural studies Faculty of Social Sciences Faculty of Mathematics and Natural Sciences","['library', 'sports facilities', 'financial aid', 'distant learning']"
84,Carleton College,world rank  403,"One North College Street
Northfield
55057-4001 Minnesota
United States",+1 (507) 222 4000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Chemical Society (ACS)
American Association of Bible Colleges","Associated Colleges of the Midwest (ACM)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
85,Carleton University,world rank  250,"1125 Colonel By Drive
Ottawa
K1S 5B6 Ontario
Canada",+1 (613) 520 2600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Universities Canada (UC)
Association of Commonwealth Universities (ACU)
Association of Southeast Asian Institutions of Higher Learning (ASAIHL)
Association of Professional Schools of International Affairs (APSIA)","Carleton University
|
Faculty of Arts and Social Sciences Faculty of Engineering and Design Faculty of Public Affairs Faculty of Science Sprott School of Business Faculty of Graduate and Postdoctoral Affairs","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
86,Carlos Albizu University,world rank  4809,"151 Tanca Street Corner San Francisco Street Old San Juan
San Juan
00902-3711
Puerto Rico",+1 (787) 725 6500,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,American Psychological Association (APA),Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
87,Carlow College,world rank  9423,"College Street
Carlow
County Carlow
Ireland",+353 (59) 915 3200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
88,Carlow University,world rank  3309,"3333 Fifth Avenue
Pittsburgh
15213-3165 Pennsylvania
United States",+1 (412) 578 6000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Council on Social Work Education (CSWE)","Council of Independent Colleges (CIC)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)
National Small College Athletic Association (NSCAA)",['Not reported']
89,Carnegie Mellon University,world rank  24,"5000 Forbes Avenue
Pittsburgh
15213-3890 Pennsylvania
United States",+1 (412) 268 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Engineering Accreditation Commission (EAC) of ABET
National Architectural Accrediting Board (NAAB)
National Association of Schools of Art and Design (NASAD)
National Association of Schools of Music (NASM)
American Chemical Society (ACS)","Association of American Universities (AAU)
Association of Independent Technological Universities (AITU)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
90,Carnegie Mellon University in Qatar,world rank  5002,"PO Box 24866 Education City
Doha
Ad-Dawhah
Qatar",+974 4454 8400,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
91,Carolina University,world rank  3608,"420 S. Broad Street
Winston Salem
27101 North Carolina
United States",+1 (336) 725 8344,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,National Christian College Athletic Association (NCCAA),['Not reported']
92,Carroll College,world rank  2808,"1601 N Benton Avenue
Helena
59625-0002 Montana
United States",+1 (406) 447 4300,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
American Chemical Society (ACS)
Engineering Accreditation Commission (EAC) of ABET
American Physical Therapy Association (APTA), Commission on Accreditation in Physical Therapy Education","Council of Independent Colleges (CIC)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
93,Carroll University,world rank  2673,"100 N East Avenue
Waukesha
53186 Wisconsin
United States",+1 (262) 547 1211,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Accreditation Board for Engineering and Technology (ABET)
American Chemical Society (ACS)
American Physical Therapy Association (APTA), Commission on Accreditation in Physical Therapy Education","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
94,Carson-Newman University,world rank  1498,"1646 S Russell Avenue
Jefferson City
37760 Tennessee
United States",+1 (865) 471 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Commission on Accreditation of Athletic Training Education (CAATE)
American Dietetic Association, Commission on Accreditation for Dietetics Education (CADE)","Council for Christian Colleges and Universities (CCCU)
Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
95,Carthage College,world rank  1622,"2001 Alford Park Drive
Kenosha
53140-1994 Wisconsin
United States",+1 (262) 551 8500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Chemical Society (ACS)
Commission on Accreditation of Athletic Training Education (CAATE)
Council on Social Work Education (CSWE)
National Association of Schools of Music (NASM)","International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
96,Casa College,world rank  11411,"18 Theofani Theodotou Street
Nicosia
1160 Nicosia
Cyprus",+357 (22) 681 882,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
97,Case Western Reserve University,world rank  271,"10900 Euclid Avenue
Cleveland
44106 Ohio
United States",+1 (216) 368 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
AANA
American Bar Association (ABA)","Association of American Universities (AAU)
Association of Independent Technological Universities (AITU)
Association of American Law Schools (AALS)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
98,Caspian State University of Technologies and Engineering,world rank  8441,"14th Microdistrict, 50
Aktau
130003 Mangystau Region
Kazakhstan",+7 (7292) 42-57-57,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
99,Caspian University,world rank  8022,"521, Seifullin street
Almaty
050000 Almaty
Kazakhstan",+7 (727) 250 69 34,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
100,Castleton University,world rank  3628,"62 Alumni Drive
Castleton
05735 Vermont
United States",+1 (802) 468 5611,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Accreditation of Athletic Training Education (CAATE)
Council on Social Work Education (CSWE)
National League for Nursing Accrediting Commission (NLNAC)","Vermont State Colleges (VSC)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
101,Catanduanes State University,world rank  12249,"Calatagan
Virac
4800 Bicol Region
Philippines",+63 (52) 811 1485,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Catanduanes State University
|
College of Agriculture and Fisheries College of Arts and Sciences College of Business and Accountancy College of Education College of Technology College of Health Sciences Graduate School","['library', 'housing', 'sports facilities']"
102,Catawba College,world rank  4067,"2300 W Innes Street
Salisbury
28144 North Carolina
United States",+1 (704) 637 4111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
Commission on Accreditation of Athletic Training Education (CAATE)
Council for the Accreditation of Educator Preparation (CAEP)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
103,Catholic Institute of Business and Technology,world rank  12449,"PO Box AN 5248
Accra North
Greater Accra
Ghana",+233 (307) 033 547,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,University of Ghana (UG),"Catholic Institute of Business and Technology
|
Department of Business Administration Department of Public Administration Department of Computer Science Department of Religious Studies and Church Administration Business and Faith Development Centre",['library']
104,Catholic Kwandong University,world rank  8415,"522 Naegok-dong
Gangneung
210-701 Gangwon
South Korea",+82 (33) 641 1011,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,no-data,"Catholic Kwandong University
|
Business School College of Engineering School of Medicine College of Culture and Arts College of Tourism and Sports College of Education","['library', 'housing', 'sports facilities', 'financial aid']"
105,Catholic University College of Ghana,world rank  10709,"PO Box 363
Sunyani
Brong-Ahafo
Ghana",+233 (61) 24805,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,"University of Ghana (UG)
International Federation of Catholic Universities (IFCU)","Catholic University College of Ghana
|
Faculty of Economic and Business Administration Faculty of Information and Communication Sciences and Technology Faculty of Religious Studies Faculty of Public Health and Allied Sciences Faculty of Education",['library']
106,Catholic University in Erbil,world rank  11211,"189 district, Ankawa
Erbil
44003 Kurdistan
Iraq",+964 (750) 601 3333,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
107,Catholic University of Cameroon,world rank  9343,"Boîte Postale 782 Mankon
Bamenda
Northwest Region
Cameroon",+237 243 072 942,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
108,Catholic University of Daegu,world rank  7294,"13-13, Hayang-ro
Gyeongsan
712-702 North Gyeongsang
South Korea",+82 (53) 850 3114,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"International Federation of Catholic Universities (IFCU)
Association of Southeast and East Asian Catholic Colleges and Universities (ASEACCU)
Open Education Consortium (OEC)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
109,Catholic University of Daejeon,world rank  12208,"263-3 Shinbang-ri, Jeonui-myeon
Yeongi-gun
339-854 South Chungcheong
South Korea",+82 (41) 867 8060,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing']"
110,Catholic University of Health and Allied Sciences,world rank  10021,"Bugando Hill, PO Box 1464
Mwanza
Mwanza
Tanzania",+255 (28) 250 0881,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
111,Catholic University of Pusan,world rank  10553,"9 Bugok3-dong, Geumjeong-gu
Busan
609-757 Busan
South Korea",+82 (51) 515 5811,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Catholic University of Pusan
|
College of Theology College of Nursing College of Health Sciences College of Applied Sciences College of Social Sciences College of Humanity Culture","['library', 'housing', 'sports facilities']"
112,Catholic University of Rwanda,world rank  12634,"PO Box 49
Butare
Southern Province
Rwanda",+250 252 530 893,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Catholic University of Rwanda
|
Faculty of Catechesis and Religious Science Faculty of Education Faculty of Commerce Faculty of Public Health and Human Nutrition Faculty of Science and Technology Faculty of Social Work",['library']
113,Catholic University of Zimbabwe,world rank  11001,"PO Box CY 3442 Couseway
Harare
Harare
Zimbabwe",+263 (4) 705 368,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
114,Caucasus International University,world rank  7523,"73 Chargali Street
Tbilisi
0141 Tbilisi
Georgia",+995 (32) 261 1298,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,"Foundation for Advancement of International Medical Education and Research (FAIMER-IMED)
Deutscher Volkshochschul-Verband e.V. (DVV)","Caucasus International University
|
Faculty of Business Faculty of Law Faculty of Social Sciences Faculty of Medicine Faculty of Viticulture and Winemaking","['library', 'sports facilities', 'financial aid', 'career services']"
115,Caucasus University,world rank  7852,"1, Paata Saakadze Street
Tbilisi
0102 Tbilisi
Georgia",+995 (32) 237 7777,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,For-Profit,"International Association of University Presidents (IAUP)
American Chamber of Commerce in Georgia (AmCham)
International Association for Management Development in Dynamic Societies (CEEMAN)
The Network of Institutes and Schools of Public Administration in Central and Eastern Europe (NISPAcee)
Association to Advance Collegiate Schools of Business (AACSB)
Network of International Business and Economic Schools (NIBES)
European Law Faculties Association (ELFA)
European Public Law Organization (EPLO)
United Nations Academic Impact (UNAI)","Caucasus University
|
Caucasus School of Business Caucasus School of Law Caucasus School of Media Caucasus School of Technology Caucasus School of Governance Caucasus School of Humanities Caucasus Tourism School Caucasus School of Medicine and Healthcare Management Caucasus School of Economics Caucasus Doctoral School","['library', 'housing', 'sports facilities', 'career services']"
116,Cavendish University Uganda,world rank  10593,"Nsambya Plot 1469 Ggaba Road, Opposite American Embassy
Kampala
33145 Central Region
Uganda",+256 (414) 531 700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,"Inter-University Council for East Africa (IUCEA)
International Association of Law Schools ( IALS)","Cavendish University Uganda
|
Faculty of Business and Management Faculty of Law Faculty of Science and Technology Faculty of Socio-Economic Sciences School of Postgraduate Studies and Research","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
117,Cavendish University Zambia,world rank  10530,"Great North Road Campus, Plot 4302, Corner of Great North and Washama Road, Villa Elizabetha
Lusaka
10101 Lusaka
Zambia",+260 (211) 387 600 / 601,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,"Economics Association of Zambia (EAZ)
Zambia Institute of Purchasing and Supply (ZIPS)
Zambia Institute of Chartered Accountants
Private Universities Association of Zambia
Zambia Library Consortium (ZALICO)
Open and Distance Learning Association of Zambia (ODLAZ)
Association of Commonwealth Universities (ACU)
Association for African Universities (AAU)
African Council for Distance Education (ACDE)
Zambia Association of Chambers of Commerce and Industry (ZACCI)","Cavendish University Zambia
|
School of Medicine School of Law School of Business and Information Technology School of Arts, Education and Social Sciences","['library', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
118,Cavite State University,world rank  10236,"Bancod
Indang
4122 Calabarzon
Philippines",+63 (46) 415 0010,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
119,Cazenovia College,world rank  4137,"22 Sullivan Street
Cazenovia
13035 New York
United States",+1 (800) 654 3210,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
120,CBS International Business School,world rank  4920,"Hardefuststrasse 1
Köln
50677 North Rhine-Westphalia
Germany",+49 (221) 9318 0931,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,For-Profit,"Foundation for International Business Administration Accreditation (FIBAA)
Association of MBAs (AMBA)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
121,CCN University of Science and Technology,world rank  12592,"Chowdhury Estate, CCN Road, Kotbari
Comilla
Chittagong
Bangladesh",+880 (1796) 529 982,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
122,Cebu Doctors' University,world rank  10134,"1 Dr. P. V. Larrazabal Jr. Avenue, North Reclamation
Mandaue City
6014 Central Visayas
Philippines",+63 (32) 238 8333,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,"Cebu Doctors' University
|
Graduate School College of Medicine College of Dentistry College of Optometry College of Nursing College of Allied Medical Sciences College of Rehabilitative Sciences College of Pharmacy College of Arts and Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
123,Cebu Institute of Medicine,world rank  12026,"79 F. Ramos Street
Cebu City
6000 Central Visayas
Philippines",+63 (32) 253 3124,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
124,Cebu Institute of Technology,world rank  10380,"Natalio Bacalso Avenue
Cebu City
6000 Central Visayas
Philippines",+63 (32) 261 7741,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Philippine Association of Colleges and Universities (PACU)
Cebu Schools Athletic Foundation
Inc. (CESAFI)
Central Visayas Consortium for Health Research and Development (CVCHRD)
Central Visayas Consortium for Industry
Energy
Emerging Technology Research and Development (CVCIEETRD)","Cebu Institute of Technology
|
College of Engineering and Architecture College of Computer Studies College of Management, Business, and Accountancy College of Nursing College of Arts, Sciences and Education","['library', 'sports facilities', 'financial aid']"
125,Cebu Normal University,world rank  10309,"Osmeña Boulevard
Cebu City
6000 Central Visayas
Philippines",+63 (32) 253 9611,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Cebu Normal University
|
College of Nursing College of Teacher Education College of Arts and Sciences","['library', 'sports facilities']"
126,Cebu Technological University,world rank  10591,"R. Palma Street, M.J. Cuenco Avenue
Cebu City
6000 Central Visayas
Philippines",+63 (32) 412-1399,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Cebu Technological University
|
College of Education College of Industrial Technology and Engineering College of Engineering College of Technology College of Arts and Sciences Graduate School",['library']
127,CECOS University,world rank  8240,"Phase 6, Hayatabad
Peshawar
Khyber Pakhtunkhwa
Pakistan",+92 (91) 586 0291,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
128,Cedar Crest College,world rank  3129,"100 College Drive
Allentown
18104-6196 Pennsylvania
United States",+1 (800) 360 1222,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Dietetic Association, Commission on Accreditation for Dietetics Education (CADE)
Council on Social Work Education (CSWE)
Joint Review Committee on Educational Programs in Nuclear Medicine Technology (JRCNMT)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
129,Cedarville University,world rank  1450,"251 N. Main Street
Cedarville
45314-0601 Ohio
United States",+1 (937) 766 7700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Accreditation Council for Business Schools and Programs (ACBSP)
Commission on Accreditation of Athletic Training Education (CAATE)","Council for Christian Colleges and Universities (CCCU)
Council of Independent Colleges (CIC)
Midwestern Undergraduate Private Engineering Colleges (MUPEC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)
National Christian College Athletic Association (NCCAA)",['Not reported']
130,Centar za multidisciplinarne studije u Tuzli,world rank  Un,"Vjekoslava Tunjica 15
Tuzla
75000 Tuzla Canton
Bosnia and Herzegovina",+387 (35) 369 540,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
131,Centenary College of Louisiana,world rank  2470,"2911 Centenary Boulevard
Shreveport
71134-1188 Louisiana
United States",+1 (318) 869 5011,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Chemical Society (ACS)
National Association of Schools of Music (NASM)
American Association of Museums
Council for the Accreditation of Educator Preparation (CAEP)","Associated Colleges of the South (ACS)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
132,Centenary University,world rank  4649,"400 Jefferson Street
Hackettstown
07840 New Jersey
United States",+1 (908) 852 1400,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Teacher Education Accreditation Council (TEAC),"Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
133,Central Agricultural University,world rank  9369,"Iroisemba, PB No. 23, Lamphelpat
Imphal
795 004 Manipur
India",+91 (385) 241 5933,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of Indian Universities (AIU),"Central Agricultural University
|
College of Veterinary Sciences and Animal Husbandry College of Agriculture College of Fisheries College of Horticulture and Forestry College of Agricultural Engineering and Post Harvest Technology College of Home Science College of Post-Graduate Studies",['library']
134,"Central America Health Sciences University, Belize Medical College",world rank  10532,"13 1/2 mls N. Hgwy
Belize City
Belize
Belize",+501 225 4288,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,no-data,"Central America Health Sciences University, Belize Medical College
|
Faculty of Medicine","['library', 'housing', 'sports facilities', 'financial aid']"
135,Central Baptist College,world rank  5026,"1501 College Avenue
Conway
72034 Arkansas
United States",+1 (501) 329 6872,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)
National Christian College Athletic Association (NCCAA)",['Not reported']
136,Central China Normal University,world rank  1885,"100 Luoyu Avenue
Wuhan
430079 Hubei
China",+86 (27) 8767 3048,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Project 211
Project 985","Central China Normal University
|
College of International Cultural Exchange School of Mathematics and Statistics Law School of Central China Normal University School of Urban and Environmental Science School of Life Science School of Chemistry School of Physical Science and Technology School of Sociology Institute of Political Science of Central China Normal University School of Psychology School of Information and Communication College of Vocational and Further Education College of Teachers Education School of Physical Education and Sports College of Music School of Public Administration School of Information Management Graduate School School of Political Communication School of Fine Arts School of Computer Science School of Chinese Language and Literature School of Education School of Economy and Manage School of History and Culture School of Foreign Languages","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
137,Central Christian College of Kansas,world rank  5010,"1200 S Main
McPherson
67460-5740 Kansas
United States",+1 (620) 241 0723,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Kansas State Department of Education (KSDE),"Christian Council of Colleges and Universities (CCCU)
Fellowship of Christian Police Officers
Free Methodist Church of North America
Kansas Independent College Association (KICA)
National Alliance of Concurrent Enrollment Partnerships (NACEP)
National Association of Independent Colleges and Universities (NAICU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)
National Christian College Athletic Association (NCCAA)",['Not reported']
138,Central Christian College of the Bible,world rank  6147,"911 E Urbandale Drive
Moberly
65270-1997 Missouri
United States",+1 (660) 263 3900,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"National Athletic Association (NAA)
National Christian College Athletic Association (NCCAA)",['Not reported']
139,Central College,world rank  2685,"812 University
Pella
50219 Iowa
United States",+1 (877) 462 3687,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Chemical Society (ACS)
Commission on Accreditation of Athletic Training Education (CAATE)
National Association of Schools of Music (NASM)","Council of Independent Colleges (CIC)
Association for the Advancement of Sustainability in Higher Education (AASHE)
Council for Higher Education Accreditation
Institute of International Education (IIE)
Iowa Association of Independent Colleges and Universities (IAICU)
Iowa Campus Compact (IACC)
Iowa College Foundation (ICF)
Iowa Intercollegiate Athletic Conference (IIAC)
National Association of Independent Colleges and Universities (NAICU)
American College and University Presidents Climate Commitment (ACUPCC)
Council for Advancement and Support of Education (CASE)
American Council on Education (ACE)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
