,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
150,Sapienza Università di Roma,world rank  232,"Piazzale Aldo Moro, 5
Roma
00185 Lazio
Italy",+39 06 4991 0292,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,European University Association (EUA),"Sapienza Università di Roma
|
Faculty of Architecture Faculty of Architecture Faculty of Economics Faculty of Pharmacy Faculty of Philosophy Faculty of Law Faculty of Engineering Faculty of Literature and Philosophy Faculty of Medicine and Surgery Faculty of Medicine and Surgery II Faculty of Psychology Faculty of Psychology 2 Faculty of Communication Sciences Faculty of Mathematical, Physical and Natural Sciences Faculty of Political Science Statistics Faculty of Sciences Faculty of Humanities Faculty of Sociology Faculty of Oriental Studies Special School for Archivists and Librarians School of Aerospace Engineering","['library', 'sports facilities']"
151,Sapir College,world rank  4879,"Sderot
79165 Southern District
Israel",+972 (8) 680 2802,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
152,Sapporo City University,world rank  7554,"Chuo-ku
Sapporo
Hokkaido
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
153,Sapporo Gakuin University,world rank  4885,"11 Bunkyodai
Ebetsu
069-8555 Hokkaido
Japan",+81 (11) 386 8111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
154,Sapporo International University,world rank  6664,"4-1-4-1 Kiyota
Sapporo
004-8602 Hokkaido
Japan",+81 (11) 881 8844,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
155,Sapporo Medical University,world rank  2569,"South 1 West 17
Sapporo
060-8556 Hokkaido
Japan",+81 (11) 611 2111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
156,Sapporo Otani University,world rank  7203,"Higashi-ku
Sapporo
Hokkaido
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
157,Sapporo University,world rank  5318,"3-1-3-7 Nishioka
Sapporo
062-8520 Hokkaido
Japan",+81 (11) 852 1181,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
158,Sarah Lawrence College,world rank  1467,"One Meadway
Bronxville
10708 New York
United States",+1 (914) 337 0700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
159,Sarajevo School of Science and Technology,world rank  8536,"Bistrik 7
Sarajevo
71000 Sarajevo Canton
Bosnia and Herzegovina",+387 (33) 563 030,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
160,Sarala Birla University,world rank  11405,"Birla Knowledge Campus, Vill. - Ara, P.O. - Mahilong
Ranchi
835 103 Jharkhand
India",+91 (651) 226 5073,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
161,Saratov State Academy of Law,world rank  4773,"104, Chernyshevskogo str
Saratov
410056 Saratov Oblast
Russia",+7 (8452) 299 071,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing']"
162,Saratov State Agrarian University,world rank  4674,"Teatralnaya Sq., 1
Saratov
410600 Saratov Oblast
Russia",+7 (845 2) 23 32 92,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
163,Saratov State Medical University,world rank  4177,"Bolshaya Kazachia Street, 112
Saratov
410712 Saratov Oblast
Russia",+7 (8452) 511 617,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
164,Saratov State Technical University,world rank  3348,"ul. Politehnièeskaja 77
Saratov
410054 Saratov Oblast
Russia",+7 (8452) 507 740,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
165,Saratov State University,world rank  925,"ul. Astrakhanskaia 83
Saratov
410012 Saratov Oblast
Russia",+7 (8452) 261 696,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Young Professionals Union (WorldSkills Russia)
Research and Educational Theological Association
Association of Classical Universities of Russia
Association of Leading Universities
Association of Law Universities
Russian Union of Rectors
Saratov State University Labour Union
Union of University Rectors of the Saratov Region
Union of University Rectors of the Volga Federal District","Saratov State University
|
Faculty of Biology Faculty of Computer Science and Information Technologies Faculty of Economics Faculty of Foreign Languages and Language Teaching Methods Faculty of Geography Faculty of Geology Faculty of Law Faculty of Mathematics and Mechanics Faculty of Nano- and Biomedical Technologies Faculty of Nonlinear Processes Faculty of Pedagogical and Special Needs Education Faculty of Philosophy Faculty of Physics Faculty of Psychology Faculty of Sociology Balashov Institute Institute of Arts Institute of Chemistry Institute of History and International Relations Institute of Philology and Journalism Institute of Sports and Physical Training Institute of Continuing Professional Education Institute of Pre-University Education College of Radioelectronics College of Geology","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
166,Sardar Bahadur Khan Women's University,world rank  8215,"Brewery Road
Quetta
87300 Balochistan
Pakistan",+92 (81) 921 3301,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"American Society for Quality (ASQ)
International Network for Quality Assurance Agencies in Higher Education (INQAAHE)","Sardar Bahadur Khan Women's University
|
Faculty of Life Sciences Faculty of Basic Sciences Faculty of Computer Sciences Faculty of Management Sciences Faculty of Humanities and Art Faculty of Fashion Designing","['library', 'sports facilities', 'distant learning', 'career services']"
167,Sardar Patel University,world rank  5515,"University Road
Vallabh Vidyanagar
388 120 Gujarat
India",+91 (2692) 230 009,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)
Medical Council of India (MCI)","Sardar Patel University
|
Faculty of Arts Faculty of Science Faculty of Home Science Faculty of Home Science Faculty of Business Studies Faculty of Management Studies Faculty of Education Faculty of Law","['library', 'housing', 'sports facilities', 'financial aid']"
168,"Sardar Patel University of Police, Security and Criminal Justice",world rank  10283,"Daizar, Mathania Road, Opposite Gramin Police Line
Jodhpur
342 037 Rajasthan
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
169,"Sardar Vallabhbhai National Institute of Technology, Surat",world rank  5591,"Ichchhanath
Surat
395 007 Gujarat
India",+91 (261) 220 1540,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
170,Sardar Vallabhbhai Patel University of Agriculture and Technology,world rank  9944,"Modipuram
Meerut
250 110 Uttar Pradesh
India",+91 (121) 257 2579,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
171,Sardarkrushinagar Dantiwada Agricultural University,world rank  9462,"Sardarkrushinagar, Dantiwada Campus
Palanpur
385 506 Gujarat
India",+91 (2748) 278 226,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
172,Sarguja University,world rank  9435,"Near Hospital Road, Darripara
Ambikapur
497 001 Chhattisgarh
India",+91 (7774) 222 789,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Sarguja University
|
Department of Pharmacy Department of Environmental Science Department of Legal Studies Department of Biotechnology Department of Farm-Forestry Department of Functional Hindi Department of Computer Science",['library']
173,Sarhad University of Science and Information Technology,world rank  8490,"Landi Akhun Ahmad, Hayatabad Link. Ring Road
Peshawar
25000 Khyber Pakhtunkhwa
Pakistan",+92 (91) 584 6508,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
174,Sari Agricultural Sciences and Natural Resources University,world rank  9052,"Km 9 Darya Road; PO Box 578
Sari
48181-68984 Mazandaran
Iran",+98 (11) 3368 7548,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Federation of the Universities of the Islamic World (FUIW)
Association of State Universities of Caspian Countries (ASUCC)","Sari Agricultural Sciences and Natural Resources University
|
Faculty of Animal Sciences and Fisheries Faculty of Agricultural Engineering Faculty of Crop Sciences Faculty of Natural Resources","['library', 'housing', 'sports facilities', 'financial aid']"
175,Sariwon Pharmaceutical College of Koryo,world rank  Un,"Sariwon
North Hwanghae
North Korea",+850,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
176,Sarvepalli Radhakrishnan University,world rank  11672,"National Highway 12 Hoshangabad Road, Misrod
Bhopal
462 026 Madhya Pradesh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
177,SASTRA University,world rank  3717,"Tirumalaisamudram
Thanjavur
613 401 Tamil Nadu
India",+91 (4362) 264 101,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association of Indian Universities (AIU)
Distance Education Bureau (DEB)","SASTRA University
|
School of Chemical and Biotechnology School of Computing School of Mechanical Engineering School of Electrical and Electronics Engineering School of Civil Engineering School of Management School of Law","['library', 'housing', 'sports facilities', 'distant learning']"
178,Satakunnan ammattikorkeakoulu,world rank  5940,"Tiedepuisto 3
Pori
28600 Satakunta
Finland",+358 (2) 620 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
179,Satavahana University,world rank  9458,"Malkapoor Road
Karimnagar
505 001 Telangana
India",+91 (878) 225 5800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
180,Satbayev University,world rank  4271,"Satpaev str., 22
Almaty
050013 Almaty
Kazakhstan",+7 (727) 292 69 01,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
181,Sathyabama Institute of Science and Technology,world rank  5791,"Jeppiaar Nagar, Old Mamallapuram Road
Chennai
600 119 Tamil Nadu
India",+91 (44) 2450 0813,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association of Indian Universities (AIU)
Institution of Engineers (India)
Indian Society for Technical Education (ISTE)
American Society For Mechanical Engineers (ASME)
International Association of Hydrological Sciences (IAHS)
Indian Institute of Chemical Engineers (IIChE)
Indian Institute of Production Engineers (IIPE)
Society of Automotive Engineers (SAE)
Indian Dental Association (IDA)","Sathyabama Institute of Science and Technology
|
School of Computing School of Electrical and Electronics Engineering School of Mechanical Engineering School of Building and Environment School of Medicine School of Bio and Chemical Engineering School of Science and Humanities School of Management Studies School of Law","['library', 'sports facilities', 'financial aid', 'career services']"
182,Saurashtra University,world rank  5263,"Saurashtra University Campus
Rajkot
360 005 Gujarat
India",+91 (281) 257 7633,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)
Medical Council of India (MCI)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
183,Savannah College of Art and Design,world rank  642,"342 Bull Street
Savannah
31402-3146 Georgia
United States",+1 (912) 525 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"National Architectural Accrediting Board (NAAB)
Georgia Professional Standards Commission","National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
184,Savannah State University,world rank  3092,"3219 College Street
Savannah
31404-5310 Georgia
United States",+1 (912) 358 4778,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Technology Accreditation Commission (ETAC) of ABET
American Chemical Society (ACS)
Council on Social Work Education (CSWE)","University System of Georgia
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
185,Saveetha Institute of Medical and Technical Sciences,world rank  7787,"162 Poonamallee High Road, PO Box 6
Chennai
600 077 Tamil Nadu
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
186,Savitribai Phule Pune University,world rank  1229,"Ganeshkhind
Pune
411 007 Maharashtra
India",+91 (20) 569 3868,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Indian Universities (AIU)
Medical Council of India (MCI)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
187,Savonia-ammattikorkeakoulu,world rank  5314,"PO Box 6
Kuopio
70201 Northern Savonia
Finland",+358 (17) 255 6000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'distant learning']"
188,Saybrook University,world rank  4632,"55 West Eureka Street
Pasadena
91103 California
United States",+1 (888) 308 0032,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
189,Sayyed Jamaleddin Asadabadi University,world rank  12457,"Asadabad
Hamadan
Iran",+98 918 293 0336,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
190,Schechter Institute of Jewish Studies,world rank  6815,"4, Avraham Granot St
Jerusalem
91160 Jerusalem District
Israel",+972 (2) 679 0755,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
191,"School of Advanced Study, University of London",world rank  1136,"Malet Street
London
WC1E 7HU London
United Kingdom",+44 (20) 7862 8659,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Non-Profit,no-data,"School of Advanced Study, University of London
|
Institute of Advanced Legal Studies Institute of Classical Studies Institute of Commonwealth Studies Institute of English Studies Institute of Germanic and Romance Studies Institute of Historical Research Institute of Musical Research Institute of Philosophy Institute for the Study of the Americas Warburg Institute","['library', 'sports facilities', 'financial aid']"
192,School of Agroecology and Business,world rank  13148,"PO Box 904
Darkhan
45047 Darkhan-Uul
Mongolia",+976 7037 3539,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
193,School of International Relations,world rank  10316,"Tehran
Tehran
Iran",+98,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
194,"School of Planning and Architecture, Bhopal",world rank  8834,"Neelbad Road, Khashra No 13/1/1, Bhauri Village
Bhopal
462 030 Madhya Pradesh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
195,"School of Planning and Architecture, Delhi",world rank  7140,"4, Block B, Indraprastha Estate
New Delhi
110 002 NCT of Delhi
India",+91 (11) 2370 2395,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
196,"School of Planning and Architecture, Vijayawada",world rank  9652,"Sy. No.71/1, National Highway 5, Nidamunuru
Vijayawada
520 008 Andhra Pradesh
India",+91 (866) 2469 449,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
197,School of the Art Institute of Chicago,world rank  1375,"37 S Wabash Avenue
Chicago
60603 Illinois
United States",+1 (800) 232 7242,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,"Illinois State Board of Education (ISBE)
American Art Therapy Association (AATA), Education Program Approval Board",Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
198,School of Visual Arts,world rank  820,"209 E 23Rd Street
New York City
10010 New York
United States",+1 (212) 592 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,"Foundation for Interior Design Education and Research (FIDER)
National Association of Schools of Art and Design (NASAD)",Association of Independent Colleges of Art and Design (AICAD),['Not reported']
199,Schreiner University,world rank  5165,"2100 Memorial Boulevard
Kerrville
78028-5697 Texas
United States",+1 (800) 343 4919,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,no-data,"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
200,Scientific College of Design,world rank  11171,"Airport Heights - Murtafa'a Street
Mutrah
114 Muscat
Oman",+968 2456 1555,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
201,Scoala Nationala de Studii Politice si Administrative,world rank  5119,"Strada Povernei 6, Sector 1
Bucharest
010643 Bucharest
Romania",+40 (21) 659 4417,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,European University Association (EUA),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
202,Scotland's Rural College,world rank  2256,"West Mains Road
Edinburgh
EH9 3JG Scotland
United Kingdom",+44 (0)800 269 453,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Scotland's Rural College
|
Department of Agriculture and Business Management Department of Animal and Equine Department of Engineering, Science and Technology Department of Environment and Countryside Department of Horticulture and Landscape Department of Sport and Tourism",['library']
203,Scott Christian University,world rank  11413,"PO Box 49
Machakos
90100 Machakos
Kenya",+254 0713 745 404,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,Inter-University Council for East Africa (IUCEA),"Scott Christian University
|
School of Professional Studies School Education School of Theology","['library', 'housing', 'sports facilities', 'financial aid']"
204,Scripps College,world rank  5181,"1030 North Columbia Avenue
Claremont
91711-3905 California
United States",+1 (909) 621 8000,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Claremont Colleges
Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
205,Scuola IMT Alti Studi Lucca,world rank  3188,"Piazza S. Francesco, 19
Lucca
55100 Toscana
Italy",+39 0583 4326561,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
206,Scuola Internazionale Superiore di Studi Avanzati,world rank  1294,"Via Bonomea, 265
Trieste
34136 Friuli Venezia Giulia
Italy",+39 040 3787 1,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
Conferenza dei Rettori delle Università Italiane (CRUI)
Heads of University Management and Administration Network in Europe (HUMANE)
Trieste Città della Conoscenza","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
207,Scuola Normale Superiore di Pisa,world rank  1514,"Piazza dei Cavalieri, 7
Pisa
56126 Toscana
Italy",+39 050 509 111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,European University Association (EUA),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
208,Scuola Superiore di Studi Universitari e Perfezionamento Sant'Anna,world rank  1433,"Piazza dei Martiri della Libertà, 33
Pisa
56127 Toscana
Italy",+39 050 883 111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,European University Association (EUA),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
209,Scuola universitaria professionale della Svizzera italiana,world rank  2609,"Le Gerre, Via Pobiette 11
Manno
6928 Ticino
Switzerland",+41 (58) 666 6014,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Scuola universitaria professionale della Svizzera italiana
|
Department for Environment, Constructions and Design Department of Business Economics, Health and Social Care Department of Innovative Technologies Department of Teaching and Learning Accademia Teatro Dimitri Conservatorio della Svizzera italiana Fernfachhochschule Schweiz","['library', 'housing', 'financial aid']"
210,Seacom Skills University,world rank  11336,"Kendradangal, Shantiniketan
Bolpur
731 236 West Bengal
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
211,Seattle Central College,world rank  1787,"1701 Broadway Avenue
Seattle
98122 Washington
United States",+1 (206) 934 3800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public State,Non-Profit,no-data,Washington State Board for Community and Technical Colleges (SBCTC),['Not reported']
212,Seattle Pacific University,world rank  1331,"3307 3rd Avenue West
Seattle
98119-1997 Washington
United States",+1 (206) 281 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET","Christian College Consortium (CCC)
Council for Christian Colleges and Universities (CCCU)
Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
213,Seattle University,world rank  888,"900 Broadway
Seattle
98122-4340 Washington
United States",+1 (206) 296 6000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET
American Bar Association (ABA), Council of the Section of Legal Education and Admissions to the Bar","International Federation of Catholic Universities (IFCU)
Association of Jesuit Colleges and Universities (AJCU)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
214,Sebastian Kolowa Memorial University,world rank  11641,"PO Box 370
Lushoto
Tanga
Tanzania",+255 (27) 297 7003,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Sebastian Kolowa Memorial University
|
Faculty of Education Faculty of Law Faculty of Science","['library', 'housing', 'sports facilities', 'distant learning']"
215,Sebha University,world rank  8719,"37 Environment Street
Sabha
00218 Sabha
Libya",+218 (71) 263 5160,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Federation of the Universities of the Islamic World (FUIW)
Association of African Universities (AAU)
Association of Arab Universities (AArU)","Sebha University
|
Faculty of Arts Faculty of Science Faculty of Agriculture Faculty of Human Medicine Faculty of Engineering and Technical Sciences Faculty of Economics and Accounting College of Education Law School Dental College Faculty of Education College of Nursing Faculty of Medical Technology Faculty of Pharmacy Faculty of Information Technology Faculty of Physical Education Faculty of Energy and Mining Engineering","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
216,Sefako Makgatho Health Sciences University,world rank  6750,"Molotlegi Street, Ga-Rankuwa
Pretoria
Gauteng
South Africa",+27 (12) 521 4111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
217,Sehan University,world rank  9445,"San 72-1 Sanho-ri, Samho-myeon
Yeongam-gun
526-702 South Jeolla
South Korea",+82 (61) 469 1114,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
218,Seian University of Art and Design,world rank  6146,"4-3-1 Ohginosato-higashi
Otsu
520-0248 Shiga
Japan",+81 (77) 574 2111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
219,Seigakuin University,world rank  6711,"1-1 Tosaki
Ageo
362-8585 Saitama
Japan",+81 (48) 781 0031,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,Association of Christian Universities and Colleges in Asia (ACUCA),"Seigakuin University
|
Faculty of Political Science and Economics Faculty of Humanities Faculty of Human Welfare","['library', 'sports facilities']"
220,Seijo University,world rank  3242,"6-1-20 Seijo, Setagaya-ku
Tokyo
157-8511 Tokyo
Japan",+81 (3) 3482 6020,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
