,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
96,Africa University,world rank  4990,"Nyanga Road, PO Box 1320
Mutare
Manicaland
Zimbabwe",+263 (20) 61611,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of African Universities (AAU)
Regional Universities Forum for Capacity Building in Agriculture (RUFORUM)
International Association of Methodist Related Schools, Colleges and Universities (IAMSCU)
Africa Association of Methodist Institutions of Higher Education (AAMIHE)","Africa University
|
College of Health, Agriculture and Natural Sciences College of Business, Peace, Leadership and Governance College of Social Sciences, Theology, Humanities and Education","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
97,African Bible University,world rank  12655,"Plot 870, Lubowa Estates, Roofings Road, off Entebbe Road
Wakiso
Central Region
Uganda",+256 (414) 201 507,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,"African Bible Colleges, Inc. (ABC)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
98,"African Leadership University, Rwanda",world rank  Un,"Kigali Heights
Kigali
Kigali Province
Rwanda",+250,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
99,African Methodist Episcopal University,world rank  12265,"34 Camp Johnson Road
Monrovia
Montserrado
Liberia",+231 779002214,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
100,African Rural University,world rank  11009,"PO Box 24
Kagadi
Western Region
Uganda",+256 (793) 150 990,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"African Rural University
|
Faculty of Technologies for Rural Transformation","['library', 'housing', 'sports facilities', 'financial aid']"
101,African University College of Communications,world rank  10399,"PO Box LG 510; Adabraka
Accra
Greater Accra
Ghana",+233 (302) 258 584,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,University of Ghana (UG),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
102,African University of Humanities and Applied Sciences,world rank  13264,"Tripoli
Tripoli
Libya",+218 92 689 8002,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
103,African University of Management,world rank  13232,"Boulevard Léon-MBA à côté de la Station Derrière-la-Prison; Boîte Postale 16374
Libreville
Estuaire
Gabon",+241 05 54 30 10,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
104,African University of Science and Technology,world rank  8241,"Private Mailbox 681, Garki
Abuja
Federal Capital Territory
Nigeria",+234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
105,Afyon Kocatepe Üniversitesi,world rank  2520,"Ahmet Necdet Sezer Kampusü Gazligöl Yolu
Afyonkarahisar
03200 Afyonkarahisar
Turkey",+90 (272) 228 1213,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'distant learning']"
106,Aga Khan University,world rank  1915,"Stadium Road, PO Box 3500
Karachi
74800 Sindh
Pakistan",+92 (21) 3493 0051,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Association of Commonwealth Universities (ACU),"Aga Khan University
|
Medical College School of Nursing and Midwifery Institute for Educational Development Institute for the Study of Muslim Civilizations Faculty of Arts and Sciences Graduate School of Media and Communications","['library', 'housing', 'sports facilities', 'financial aid']"
107,Agnes Scott College,world rank  1458,"141 E. College Avenue
Decatur
30030-3770 Georgia
United States",+1 (404) 471 6000,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,American Chemical Society (ACS),"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
108,Agri Ibrahim Çeçen Universitesi,world rank  5543,"Erzurum yolu 4 km, Merkez
Agri
04100 Agri
Turkey",+90 (472) 215 1670,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Agri Ibrahim Çeçen Universitesi
|
Faculty of Science and Letters Faculty of Education Faculty of Economics and Administrative Sciences Faculty of Pharmacy Vocational Health High School Vocational High School of Animal Products Tourism and Hotel Administration","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
109,Agricultural University of Athens,world rank  3217,"Iera odos 75
Athens
11855 Attica
Greece",+30 (210) 529 4893,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,European University Association (EUA),"Agricultural University of Athens
|
Department of Agricultural Economics and Development Department of Animal Science Department of Agricultural Biotechnology Department of Food Science and Technology Department of Natural Resources Management and Agricultural Engineering Department of Plant Science",['library']
110,Agricultural University of Georgia,world rank  10184,"13 km. David Aghmashenebeli Alley
Tbilisi
0131 Tbilisi
Georgia",+995 (32) 2533 806,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Agricultural University of Georgia
|
School of Agricultural and Natural Sciences School of Engineering and Technology School of Business Administration","['library', 'housing', 'sports facilities', 'financial aid']"
111,Agricultural University of Hebei,world rank  4860,"289 Lingyusi Street, Nanshi District
Baoding
071001 Hebei
China",+86 (312) 209 1276,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Not reported,Not reported,no-data,"Agricultural University of Hebei
|
Urban and Rural Construction Institute College of Electrical and Mechanical Engineering Information Science and Technology Institute School of Economics and Trade College of Science Forestry College Agriculture college School of Humanities Business School college of Life Sciences College of Food Science and Technology Foreign Language School Art Institute College of Landscape Architecture and Tourism Horticultural college College of Plant Protection College of Resources and Environmental Sciences Land and Resources Institute College of Animal Science and Technology Independent College of Modern Science and Technology Ocean College Chinese Academy of Veterinary Medicine Vocational and Technical College Rural Development Institute Adult Education Institute International Institute of Education","['library', 'sports facilities']"
112,Agricultural University of Iceland,world rank  7375,"Hvanneyrabraut, 311
Hvanneyri
311 Western Region
Iceland",+354 433 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Agricultural University of Iceland
|
Faculty of Environmental Sciences Faculty of Land and Animal Resources Department of Vocational and Continuing Education","['library', 'sports facilities', 'distant learning']"
113,Agricultural University of Plovdiv,world rank  6775,"12 Mendeleev Str.
Plovdiv
4000 Plovdiv
Bulgaria",+359 (32) 633 232,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Agricultural University of Plovdiv
|
Faculty of Agronomy Faculty of Vine-growing and Gardening Faculty of Plant Protection and Agricultural Ecology Faculty of Economics","['library', 'sports facilities']"
114,Agriculture and Forestry University,world rank  10816,"PO Box 13712
Bharatpur
44200 Bagmati Pradesh
Nepal",+977 (56) 591 655,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
115,Agrocampus Ouest,world rank  3359,"65 Rue de Saint Brieuc
Rennes
35042 Bretagne
France",+33 (0)2 23 48 50 00,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,Conférence des Grandes Ecoles (CGE),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
116,AgroParisTech,world rank  1903,"16, Rue Claude-Bernard
Paris
75231 Ile-de-France
France",+33 (0)1 44 08 16 18,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Conférence des Grandes Ecoles (CGE)
ParisTech
Agence Universitaire de la Francophonie (AUF)
Agreenium","AgroParisTech
|
Department of Agronomy, Forestry, Water and Environmental Science and Technology Department of Life Science and Health Department of Science and Engineering for Food and Bioproducts Department of Social science, Economics and Management Department of Modeling","['library', 'housing', 'sports facilities', 'financial aid']"
117,Ahfad University for Women,world rank  7239,"PO Box 167
Omdurman
Khartoum
Sudan",+249 (187) 553 363,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"Ahfad University for Women
|
School of Management Studies School of Health Sciences School of Psychology and Pre-School Education School of Organizational Management School of Rural Extension Education and Development School of Medicine School of Pharmacy","['library', 'housing', 'sports facilities']"
118,Ahi Evran Üniversitesi,world rank  4689,"Bagbasi Mah. Sahir kurutluoglu cad. No: 100, Merkez
Kirsehir
40100 Kirsehir
Turkey",+90 (386) 211 4077,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Ahi Evran Üniversitesi
|
Faculty of Education Faculty of Arts and Sciences Faculty of Economics and Administrative Sciences Medical School Faculty of Agriculture Faculty of Engineering and Architecture Neset Ertas Fine Arts Faculty",['library']
119,Ahlia University,world rank  8119,"GOSI Complex, 1st Floor, Exhibitions Road, PO Box 10878
Manama
Capital Governorate
Bahrain",+973 (17) 298 999,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,Association to Advance Collegiate Schools of Business (AACSB International),"Ahlia University
|
College of Arts and Science College of Business and Finance College of Engineering College of Information Technology College of Medical and Health Sciences Deanship of Graduate Studies and Research","['library', 'sports facilities', 'financial aid', 'career services']"
120,Ahlobait Institute of Higher Education,world rank  13096,"Kabul
Kabul
Afghanistan",+93 (20) 257 0822,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
121,Ahlul Bayt International University,world rank  12331,"35 Artesh Street
Tehran
19558-83133 Tehran
Iran",+98 (21) 2244 9240,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Ahlul Bayt International University
|
Faculty of Islamic Sciences Faculty of Literature and Humanities Faculty of Social and Behavioral Sciences","['library', 'housing', 'sports facilities', 'career services']"
122,Ahmadu Bello University,world rank  4642,"Sokoto Road, Samaru-Zaria
Zaria
2222 Kaduna
Nigeria",+234 (69) 50 691,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of African Universities (AAU)","Ahmadu Bello University
|
Faculty of Administration Faculty of Agriculture Faculty of Arts Faculty of Education Faculty of Engineering Faculty of Environmental Design Faculty of Law Faculty of Medicine Faculty of Pharmaceutical Sciences Faculty of Science Faculty of Social Sciences Faculty of Veterinary Medicine","['library', 'housing', 'sports facilities', 'financial aid']"
123,Ahmedabad University,world rank  6116,"AES Bungalow # 2. Commerce Six Roads, Navrangpura
Ahmedabad
380 009 Gujarat
India",+91 (79) 6191 1200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Ahmedabad University
|
Amrut Mody School of Management School of Arts and Sciences School of Computer Studies School of Engineering and Applied Science","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
124,Ahmet Yesevi Üniversitesi,world rank  4321,"29 B. Sattarxanov Street
Turkistan
Turkistan
Kazakhstan",+7,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Ahmet Yesevi Üniversitesi
|
Faculty of Natural Sciences Faculty of Social Sciences Faculty of Humanities Faculty of Engineering Faculty of Philology Faculty of Arts Faculty of Medicine Preparatory Faculty",['Not reported']
125,Ahram Canadian University,world rank  9322,"6th of October City
Giza
Egypt",+20 (2) 3833 3078,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,"Al-Ahram daily newspaper
Supreme Council of Universities (SCU)","Ahram Canadian University
|
Faculty of Pharmacy School of Business Faculty of Computer and Information Technology Faculty of Mass Communication Faculty of Oral and Dental Medicine Faculty of Engineering",['Not reported']
126,Ahsanullah University of Science and Technology,world rank  6577,"141 & 142, Love Road, Tejgaon Industrial Area
Dhaka
1208 Dhaka
Bangladesh",+880 (2) 887 0422,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association of Universities of Asia and the Pacific (AUAP)
Institution of Engineers, Bangladesh (IEB)
Institute of Architects Bangladesh (IAB)
Institute of Textile Engineers and Technologists (ITET)","Ahsanullah University of Science and Technology
|
Faculty of Architecture and Planning Faculty of Engineering Faculty of Business and Social Sciences Faculty of Education","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
127,Ahvaz Jundishapur University of Medical Sciences,world rank  6222,"Golestan Avenue
Ahvaz
Khuzestan
Iran",+98 (611) 333 9092,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Ahvaz Jundishapur University of Medical Sciences
|
Faculty of Pharmacy Faculty of Medicine Faculty of Paramedicine Faculty of Health Faculty of Dentistry Faculty of Nursery",['library']
128,Aichi Bunkyo University,world rank  7920,"5969-3 Nenjo-Zaka
Komaki
485-8565 Aichi
Japan",+81 (568) 78 2211,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Aichi Bunkyo University
|
Faculty of Humanities Graduate School of International Studies",['library']
129,Aichi Gakuin University,world rank  4748,"12 Araike, Iwasaki-cho
Nisshin
470-0195 Aichi
Japan",+81 (561) 73 1111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Aichi Gakuin University
|
Faculty of Letters Faculty of Psychological and Physical Science Faculty of Business and Commerce Faculty of Management Faculty of Economics Faculty of Law Faculty of Policy Studies School of Pharmacy School of Dentistry Junior College Division of Liberal Arts and Sciences","['library', 'sports facilities']"
130,Aichi Gakusen University,world rank  Un,"1 Shiotori, Oike-cho
Toyota
471-8532 Aichi
Japan",+81 (565) 35 1313,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Aichi Gakusen University
|
Faculty of Modern Management Faculty of Home Economics",['library']
131,Aichi Institute of Technology,world rank  5857,"1247 Yachigusa, Yakusa-cho
Toyota
470-0392 Aichi
Japan",+81 (565) 48 8121,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Aichi Institute of Technology
|
Faculty of Engineering Faculty of Business Administration Faculty of Information Science Center for General Education Graduate School of Engineering Graduate School of Business Administration and Computer Science",['library']
132,Aichi Medical University,world rank  4409,"21 Yazako Karimata
Nagakute
480-1195 Aichi
Japan",+81 (52) 264 4811,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Aichi Medical University
|
Faculty of Medicine School of Nursing","['library', 'sports facilities']"
133,Aichi Mizuho College,world rank  9929,"Mizuho
Nagoya
Aichi
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Aichi Mizuho College
|
Department of Human Sciences Junior College Department Graduate School",['library']
134,Aichi Prefectural University,world rank  4811,"1522-3 Ibaragabasama, Kumabari
Nagakute
480-1198 Aichi
Japan",+81 (561) 641 111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Aichi Prefectural University
|
Foreign Language Department Faculty of Japanese Culture Faculty of Education and Welfare Information Science Division Faculty of Nursing","['library', 'sports facilities']"
135,Aichi Prefectural University of Fine Arts and Music,world rank  7594,"1-1 Sagamine, Yazako
Nagakute
480-1194 Aichi
Japan",+81 (561) 62 1180,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Aichi Prefectural University of Fine Arts and Music
|
Department of Fine Arts Department of Music",['library']
136,Aichi Sangyo University,world rank  8141,"12-5 Harayama, Oka-cho
Okazaki
444-0005 Aichi
Japan",+81 (564) 484 511,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Aichi Sangyo University
|
Faculty of Modeling Faculty of Business Administration Faculty of Communication Education",['library']
137,Aichi Shukutoku University,world rank  5550,"23 Sakuragaoka, Chikusa-ku
Nagoya
480-1197 Aichi
Japan",+81 (561) 62 4111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Aichi Shukutoku University
|
Faculty of Literature Faculty of Human Information Studies Faculty of Psychology Faculty of Media Production Faculty of Health Medical Science Faculty of Welfare Contribution Faculty of Exchange and Culture Faculty of Business Graduate school","['library', 'sports facilities']"
138,Aichi Toho University,world rank  7657,"Nagoya
Aichi
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Aichi Toho University
|
Faculty of Business Administration Faculty of Humanities Faculty of Education",['library']
139,Aichi University,world rank  3856,"4-60-6 Hiraike-cho, Nakamura Ward
Nagoya
453-8777 Aichi
Japan",+81 (52) 564 6116,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,For-Profit,no-data,"Aichi University
|
Faculty of Law Faculty of Modern Chinese Studies Faculty of Economics Faculty of Business Administration Faculty of International Communication Faculty of Letters Faculty of Regional Policy","['library', 'housing', 'sports facilities', 'financial aid']"
140,Aichi University of Education,world rank  4211,"1 Hirosawa, Igaya-cho
Kariya
448-8542 Aichi
Japan",+81 (566) 26 2178,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Aichi University of Education
|
Faculty of Education Graduate School of Education","['library', 'housing', 'sports facilities', 'financial aid']"
141,Aichi University of Technology,world rank  6781,"50-2 Manori Nishihasama-cho
Gamagori
443-0047 Aichi
Japan",+81 (533) 68 1135,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Aichi University of Technology
|
Faculty of Engineering Graduate School of Engineering",['library']
142,Aikoku Gakuen University,world rank  8502,"1532 Yotsukaido
Yotsukaido
284-0005 Chiba
Japan",+81 (43) 424 4433,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Aikoku Gakuen University
|
Faculty of Human Culture",['library']
143,Ain Shams University,world rank  2222,"El-Khalyfa El-Ma'moun Street, Abbasya
Cairo
11566 Cairo
Egypt",+20 (2) 683 1231,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Supreme Council of Universities (SCU)
Association of African Universities (AAU)
Federation of the Universities of the Islamic World (FUIW)","Ain Shams University
|
Faculty of Agriculture Faculty of Arts Faculty of Commerce Faculty of Computer and Information Sciences Faculty of Education Faculty of Engineering Faculty of Dentistry Faculty of Languages Faculty of Law Faculty of Medicine Faculty of Nursing Faculty of Pharmacy Faculty of Science Faculty of Specific Education Women's College Institute of Environmental Studies and Research Institute of Postgraduate Childhood",['library']
144,Aino University,world rank  8856,"4-5-4 Higashiota, Ibaraki-shi
Takatsuki
567-0012 Osaka
Japan",+81 072-627-1711,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Aino University
|
Faculty of Medicine",['library']
145,Air Force Institute of Technology,world rank  4443,"2950 Hobson Way
Wright-Patterson AFB
45433-7765 Ohio
United States",+1 (937) 255 6565,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public Federal,Non-Profit,"Applied and Natural Science Accreditation Commission (ANSAC) of ABET
Engineering Accreditation Commission (EAC) of ABET",Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
146,Air University,world rank  6599,"E-9, PAF Complex
Islamabad
44000 Islamabad CT
Pakistan",+92 (51) 920 5801,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Air University
|
Faculty of Engineering Faculty of Basic and Applied Sciences Faculty of Administrative Sciences Faculty of Social Sciences Institute of Avionics and Aeronautics",['library']
147,Aix-Marseille Université,world rank  431,"58, boulevard Charles Livon
Marseille
13284 Provence-Alpes-Cote d Azur
France",+33 (0)4 91 39 65 00,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,European University Association (EUA),"Aix-Marseille Université
|
Faculty of Law and Political science Institute of Public Management and Territorial Governance Faculty of Economics and Management Journalism and Communication School of Marseille Institute of Business Administration of Aix-en-Provence Regional Institute of Labour Faculty of Arts, Literature, Languages and Human sciences Faculty of Medicine Faculty of Odontology Faculty of Pharmacy Midwives' University School Marseille Méditerranée Faculty of Sciences Faculty of Sports Observatory of Universe Sciences - Pytheas Institute Polytech'Marseille",['library']
148,Ajayi Crowther University,world rank  9878,"Ogbomosho Expressway; PMB 1066
Oyo Town
211108 Oyo
Nigeria",+234 816 394 5354,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Ajayi Crowther University
|
Faculty of Humanities Faculty of Education Faculty of Engineering Faculty of Environmental Studies Faculty of Social Sciences Faculty of Management Sciences Faculty of Natural Sciences Faculty of Law","['library', 'sports facilities', 'financial aid']"
149,Ajeenkya D.Y. Patil University,world rank  10000,"Charoli Bk.via Lohegaon
Pune
412 105 Maharashtra
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
150,Ajloun National Private University,world rank  11098,"PO Box 43
Ajloun
26810 Ajloun
Jordan",+962 (2) 646 6616,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,"Association of Arab Universities
Association of Arab Private Institutions for Higher Education","Ajloun National Private University
|
Faculty of Arts and Educational Sciences Faculty of Information Technology Faculty of Law Faculty of Business Administration Faculty of Engineering Faculty of Science",['library']
151,Ajman University,world rank  4783,"PO Box 346
Ajman
Ajman
United Arab Emirates",+971 (6) 746 6666,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,Federation of the Universities of the Islamic World (FUIW),"Ajman University
|
College of Engineering College of Information Technology College of University Requirements and Academic Counseling College of Dentistry College of Information, Mass Communication and Humanities College of Pharmacy and Health Sciences College of Business Administration Institute of Environment, Water and Energy College of Education and Basic Sciences College of Law","['library', 'sports facilities']"
152,Ajou University,world rank  2510,"San 5 Woncheon-dong, Yeongtong-gu
Suweon
443-749 Gyeonggi
South Korea",+82 (31) 219 2925,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Ajou University
|
College of Engineering School of Medicine School of Business Administration College of Information Technology College of Humanities College of Natural Sciences College of Social Sciences College of Nursing College of Law Graduate School for Professionals Graduate School of Industry Graduate School of Business Administration Graduate School of Public Affairs Graduate School of Education Graduate School of Information and Communication Graduate School of Information and Communication Technology Graduate School of International Studies Graduate School of Law","['library', 'housing', 'sports facilities', 'financial aid']"
153,Akademia e Filmit dhe Multimedias Marubi,world rank  10906,"Rruga Aleksandër Moisiu Nr. 78, Kinostudio
Tirana
1005 Tirana
Albania",+355 (4) 2365 188 / 157,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Akademia e Filmit dhe Multimedias Marubi
|
Film and Media Department",['Not reported']
154,Akademia e Studimeve Albanologjike,world rank  12444,"Sheshi ""Nënë Tereza"", Nr. 3
Tirana
1000 Tirana
Albania",+355 (4) 2240 713,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Akademia e Studimeve Albanologjike
|
Institute of Language and Literature Institute of History Institute of Archeology Institute of Cultural Anthropology and Art's Studies",['library']
155,Akademia Finansów i Biznesu Vistula,world rank  2301,"ul. Stoklosy 3
Warszawa
02-787 Masovian Voivodeship
Poland",+48 (22) 457 2316,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"Akademia Finansów i Biznesu Vistula
|
Preparatory School of Foreign Languages Faculty of International Business and Economics Faculty of Computer Science Faculty of International Relations Faculty of Sociology Faculty of Tourism and Recreation Faculty of English Philology Centre for Po","['library', 'housing', 'sports facilities', 'financial aid']"
156,Akademia Górniczo-Hutnicza,world rank  717,"al. Mickiewicza 30
Kraków
30-059 Lesser Poland Voivodeship
Poland",+48 (12) 617 2002,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
Open Education Consortium (OEC)","Akademia Górniczo-Hutnicza
|
Faculty of Mining and Geoengineering Faculty of Metals Engineering and Industrial Computer Science Faculty of Electrical Engineering, Automatics, Computer Science and Electronics Faculty of Mechanical Engineering and Robotics Faculty of Geology, Geophysics and Environmental Protection Faculty of Mining Surveying and Environmental Engineering Faculty of Materials Science and Ceramics Faculty of Foundry Engineering Faculty of Non-Ferrous Metals Faculty of Drilling, Oil and Gas Faculty of Management Faculty of Fuels and Energy Faculty of Physics and Applied Computer Science Faculty of Applied Mathematics Faculty of Humanities","['library', 'sports facilities']"
157,Akademia Humanistyczno-Ekonomiczna w Lodzi,world rank  2427,"ul. Sterlinga 26
Lodz
90-212 Lodz Voivodeship
Poland",+48 (42) 631 5800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
158,Akademia Ivodent,world rank  12877,"Rruga ""Prokop Myzeqari "", Nd.4, H.10
Tirana
1016 Tirana
Albania",+355 (4) 2259 425,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
159,Akademia Leona Kozminskiego,world rank  1781,"ul. Jagiellonska 57
Warszawa
03-301 Masovian Voivodeship
Poland",+48 (22) 519 2100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
European Foundation for Management Development (EFMD)
Association of MBAs (AMBA)
Central and East European Management Development Association (CEEMAN)
Association of Asia-Pacific Business Schools (AAPBS)
European University Association (EUA)
European Law Faculties Association
United Nations Global Compact (UNGC)
United Nations Principles for Responsible Management Education (UNPRME)
International Association of Law Schools (IALS)","Akademia Leona Kozminskiego
|
Kozminski International Business School","['library', 'sports facilities', 'financial aid', 'distant learning']"
160,Akademia Morska w Szczecinie,world rank  5506,"ul. Waly Chrobrego 1-2
Szczecin
70-500 West Pomeranian Voivodeship
Poland",+48 (91) 480 9350,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
