,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
66,Olabisi Onabanjo University,world rank  10323,"Private Mailbox 2002
Ago Iwoye
23437 Ogun
Nigeria",+234 (37) 390463,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Commonwealth Universities (ACU),"Olabisi Onabanjo University
|
Faculty of Pharmacy Faculty of Arts Faculty of Education Faculty of Science Faculty of Social and Management Sciences Faculty of Law Faculty of Engineering and Environmental Studies Faculty of Clinical Sciences Faculty of Basic Medical Sciences Faculty of Agricultural Sciences","['library', 'housing', 'sports facilities', 'financial aid']"
67,Old Dominion University,world rank  414,"5115 Hampton Boulevard
Norfolk
23529 Virginia
United States",+1 (757) 683 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
American Association for Leisure and Recreation (AALR), Council on Accreditation","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
68,Olivarez College,world rank  11376,"Dr. Arcadio Santos Avenue, Sucat Road
Parañaque City
1700 National Capital Region
Philippines",+63 (2) 825 4517,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
69,Olivet College,world rank  4253,"320 South Main Street
Olivet
49076 Michigan
United States",+1 (800) 456 7189,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
70,Olivet Nazarene University,world rank  1925,"One University Avenue
Bourbonnais
60914-2271 Illinois
United States",+1 (815) 939 5011,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Engineering Accreditation Commission (EAC) of ABET
Accreditation Council for Education in Nutrition and Dietetics (ACEND)","Council for Christian Colleges and Universities (CCCU)
Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)
Nazarene Educators Worldwide (NEW)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)
National Christian College Athletic Association (NCCAA)",['Not reported']
71,Oman College of Management and Technology,world rank  12039,"Halban
Barka
320 Al Batinah South
Oman",+968 2682 4051000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['housing', 'sports facilities']"
72,Oman Dental College,world rank  9931,"PO Box 835, Mina Al Fahal
Muscat
116 Muscat
Oman",+968 2469 6172,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
73,Oman Tourism College,world rank  10734,"PO Box 2008
Seeb
111 Muscat
Oman",+968 2451 2345,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
74,Omar Al-Mukhtar University,world rank  10303,"PO Box 991
Bayda
Jabal al Akhdar
Libya",+218 (84) 632 963,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Omar Al-Mukhtar University
|
Faculty of Agriculture Faculty of Engineering Faculty of Literature and Education Science Faculty of Veterinary",['library']
75,Omdurman Ahlia University,world rank  10216,"PO Box 786
Omdurman
Khartoum
Sudan",+249 (187) 571 127,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Omdurman Ahlia University
|
Faculty of Medical sciences Faculty of Environmental Studies Faculty of Applied Sciences Faculty of Engineering Faculty of Interior Design Faculty of Economics and Social Studies Faculty of Arts","['library', 'sports facilities', 'financial aid']"
76,Omdurman Islamic University,world rank  10086,"Omdurman - Abuse'ed's - Main Campus
Khartoum
11111 Khartoum
Sudan",+249 (187) 511 525,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,Federation of the Universities of the Islamic World (FUIW),"Omdurman Islamic University
|
Faculty of Medicine Faculty of Engineering Faculty of Pharmacy Faculty of Medical Laboratories Faculty of Science and Technology Faculty of Agriculture Faculty of Basic Medical Sciences Faculty of Human Development Faculty of Graduate Studies Faculty of Community Development Faculty of Sharia and Law Faculty of Mass Communications Faculty of Arabic Language Faculty of Education Faculty of Arts Faculty of Administrative Sciences Faculty of Islamic Call Faculty of Economics and Political Science","['library', 'sports facilities', 'distant learning']"
77,Omsk State Agrarian University n.a. P. A. Stolypin,world rank  4586,"pl. Instituckaja 2
Omsk
644008 Omsk Oblast
Russia",+7 (3812) 652 145,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
78,Omsk State Medical Academy,world rank  4077,"str. Lenina 12
Omsk
644099 Omsk Oblast
Russia",+7 (3812) 23 32 89,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
79,Omsk State Pedagogical University,world rank  2928,"Nab. Tukhachevskogo, 14
Omsk
644099 Omsk Oblast
Russia",+7 (3812) 23 12 20,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Rector’s Council
Association of Pedagogical Universities","Omsk State Pedagogical University
|
School of Natural Sciences School of Foreign Languages School of History, Philosophy and Law School of Mathematics, Informatics, Physics and Technology School of Primary, Preschool and Special Education School of Psychology and Pedagogy School of Economics, Management, Service and Tourism School of Philology School of Arts Institute of Pre-university Preparation and Extended Education Business School","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
80,Omsk State Technical University,world rank  3175,"prosp. Mira 11
Omsk
644050 Omsk Oblast
Russia",+7 (3812) 65 64 92,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Omsk State Technical University
|
Machine Engineering Institute Petrochemical Institute Energy Institute Institute of Distance Education Continuing Education Institute Military Training Institute Life Safety Institute OmSTU College Information Technology and Computer Systems Faculty Radio Engineering Faculty Transport, Oil and Gas Faculty Humanities Faculty Elite Education and Master’s Degree Faculty Faculty of Pre-university Training Economics, Service and Management Faculty Artistic and Technological Faculty","['library', 'housing', 'sports facilities', 'distant learning']"
81,Omsk State Transport University,world rank  5628,"prosp. Marksa 35
Omsk
644046 Omsk Oblast
Russia",+7 (3812) 314 213,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
82,Onbes Kasim Kibris Üniversitesi,world rank  12803,"Sht.Mustafa Ruso Caddesi, No 79 Küçük Kaymakli
Lefkosía
Northern Cyprus
Cyprus",+90 (392) 444 1511,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Onbes Kasim Kibris Üniversitesi
|
Faculty of Communication Faculty of Tourism Faculty of Education Faculty of Political Sciences Vocational School of Health Services",['housing']
83,Ondo State University of Science and Technology,world rank  10435,"Okitipupa
Ondo
Nigeria",+234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
84,Ondokuz Mayis Üniversitesi,world rank  1938,"Ondokuz Mayis Üniversitesi Rektörlük Binasi Kurupelit Kampüsü, Atakum
Samsun
55139 Samsun
Turkey",+90 (362) 312 1919,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
85,Ono Academic College,world rank  5063,"104 Zahal Street
Kiryat Ono
55000 Tel Aviv District
Israel",+972 (3) 531 1888,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
86,Onomichi University,world rank  7287,"Onomichi
722-8506 Hiroshima
Japan",+81 (848) 22 8311,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Onomichi University
|
Faculty of Economics, Management and Information Science Faculty of Artistic Culture",['library']
87,Ontario Tech University,world rank  1365,"2000 Simcoe Street North
Oshawa
L1G 0C5 Ontario
Canada",+1 (905) 721 8668,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Universities Canada (UC)
Council of Ontario Universities (COU)
Canadian Bureau for International Education (CBIE)","Ontario Tech University
|
Faculty of Business and Information Technology Faculty of Social Science and Humanities Faculty of Education Faculty of Energy Systems and Nuclear Science Faculty of Engineering and Applied Science Faculty of Health Sciences Faculty of Science","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
88,OPJS University,world rank  9193,"Near Sankhu Fort, Jhunjhunu Road, Rajgarh
Churu
331 303 Rajasthan
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
89,Oral Roberts University,world rank  1986,"7777 S Lewis Avenue
Tulsa
74171 Oklahoma
United States",+1 (918) 495 6161,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"National League for Nursing Accrediting Commission (NLNAC)
CSWE
NASM
ATS
Engineering Accreditation Commission (EAC) of ABET
Council for the Accreditation of Educator Preparation (CAEP)
Oklahoma Commission for Teacher Preparation","Council for Christian Colleges and Universities (CCCU)
Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
90,Ordos Institute of Technology,world rank  12784,"Ordos
Inner Mongolia
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
91,Ordu Üniversitesi,world rank  5496,"Cumhuriyet Yerleskesi, Merkez
Ordu
52200 Ordu
Turkey",+90 (452) 234 5010,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
92,Örebro Universitet,world rank  1674,"Studentgatan 1
Örebro
701 82 Orebro County
Sweden",+46 (19) 303 000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,European University Association (EUA),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
93,Oregon Health & Science University,world rank  447,"3181 SW Sam Jackson Park Road
Portland
97239-3098 Oregon
United States",+1 (503) 494 8311,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,Association of Academic Health Centers (AAHC),['Not reported']
94,Oregon Institute of Technology,world rank  2304,"3201 Campus Drive
Klamath Falls
97601-8801 Oregon
United States",+1 (541) 885 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Applied and Natural Science Accreditation Commission (ANSAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
Commission on Accreditation of Allied Health Education Programs (CAAHEP)","American Association of State Colleges and Universities (AASCU)
International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
95,Oregon State University,world rank  59,"1500 SW Jefferson Avenue
Corvallis
97331-8655 Oregon
United States",+1 (541) 737 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Applied and Natural Science Accreditation Commission (ANSAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Computing Accreditation Commission (CAC) of ABET
Accreditation Council for Pharmacy Education (ACPE)
American Chemical Society (ACS)","Association of Public and Land-Grant Universities (APLU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
96,Orel State Agrarian University,world rank  6738,"str. Generala Rodina 69
Orel
302019 Oryol Oblast
Russia",+7 (862) 9 40 50,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Orel State Agrarian University
|
Multidisciplinary College Civil Engineering Institute Faculty of Agronomic Techniques and Energy Faculty of Biotechnology and Veterinary Medicine Faculty of Agribusiness and Ecology Faculty of Economics",['library']
97,Orel State University,world rank  3298,"str. Komsomol'skaja 95
Orel
302015 Oryol Oblast
Russia",+7 (862) 43 17 40,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
98,Orenburg State Agrarian University,world rank  5600,"Chelyuskintsev Street, 18
Orenburg
460795 Orenburg Oblast
Russia",+7 (3532) 77 52 30,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
99,Orenburg State Medical University,world rank  5109,"ul. Sovetskaya, 6
Orenburg
460000 Orenburg Oblast
Russia",+7 (3532) 776 103,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Orenburg State Medical University
|
Faculty of Therapy Faculty of Pediatrics Faculty of Stomatology Faculty of Medical Psychology Medical and Prophylactic Faculty, Pharmaceutical Faculty Refresher Faculty for Physicians Preparatory Department","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
100,Orenburg State Pedagogical University,world rank  6660,"Sovetskaya str. 19
Orenburg
460844 Orenburg Oblast
Russia",+7 (3532) 772 452,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
101,Orenburg State University,world rank  2105,"prosp. Pobedy 13
Orenburg
460352 Orenburg Oblast
Russia",+7 (3532) 776 770,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
102,Oriental Institute of Technology,world rank  6151,"No. 58, Sichuan Road, Banqiao District
New Taipei City
22061 New Taipei
Taiwan",+886 (2) 7738 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Oriental Institute of Technology
|
Department of Communication Engineering Department of Electrical Engineering Department of Electronic Engineering Department of Healthcare Administration Department of Industrial and Commercial Design Department of Industry Management Department of Information Management Department of Marketing and Distribution Management Department of Materials and Textiles Department of Mechanical Engineering Department of Nursing",['Not reported']
103,Oriental University,world rank  10286,"Opposite Revati Range Gate No.1, Sanwer Road
Indore
453 555 Madhya Pradesh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
104,Orkhon University,world rank  12721,"Chinggis Khaan Avenues, PO Box 176
Ulaanbaatar
210316 Ulaanbaatar
Mongolia",+976 (11) 342 696,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Orkhon University
|
Law School School of Humanities School of Economics and Business Management",['library']
105,Oromia State University,world rank  13101,"Ziway
Oromia Region
Ethiopia",+251 61 410540,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid', 'distant learning']"
106,Orota School of Medicine and Dental Medicine,world rank  Un,"Asmara
Central
Eritrea",+291,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
107,ORT Braude College,world rank  5974,"PO Box 78
Karmiel
20101 Northern District
Israel",+972 (4) 988 2016,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
108,Orta Dogu Teknik Üniversitesi,world rank  565,"Orta Dogu Teknik Üniversitesi Üniversiteler Mah. Dumlupinar Blv. No:1, Çankaya
Ankara
06800 Ankara
Turkey",+90 (312) 210 1100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'distant learning']"
109,Orta Dogu Teknik Universitesi Kuzey Kibris Kampusu,world rank  5392,"ODTU Kuzey Kibris Kampusu, Kalkanli
Morphou
Mersin 10 Northern Cyprus
Cyprus",+90 (392) 661 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
110,Oruj Institute of Higher Education,world rank  13176,"Kabul
Kabul
Afghanistan",+93,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
111,Osaka Aoyama University,world rank  9096,"Minoh
Osaka
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
112,Osaka City University,world rank  1661,"3-3-138 Sugimoto, Sumiyoshi-ku
Osaka
558-8585 Osaka
Japan",+81 (6) 6605 3453,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Osaka City University
|
Faculty of Business Faculty of Economics Faculty of Law Faculty of Literature and Human Sciences Faculty of Science Faculty of Engineering Faculty of Medicine School of Nursing Faculty of Human Life Science","['library', 'sports facilities']"
113,Osaka College of Music,world rank  6873,"1-1-8 Shonai-Saiwai-machi
Toyonaka
561-8555 Osaka
Japan",+81 (6) 6334 2131,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
114,Osaka Dental University,world rank  6086,"8-1 Kuzuhahanazozno-cho
Hirakata
573-1121 Osaka
Japan",+81 (72) 864 3111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
115,Osaka Electro-Communication University,world rank  4286,"18-8 Hatsu-cho
Neyagawa
572-8530 Osaka
Japan",+81 (72) 824 1131,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
116,Osaka Gakuin University,world rank  4835,"2-36-1 Kishibe-Minami
Suita City
564-8511 Osaka
Japan",+81 (6) 6381 8434,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,For-Profit,no-data,"Osaka Gakuin University
|
Faculty of Distribution and Communication Sciences Faculty of Business Administration Faculty of Corporate Intelligence Faculty of Economics Faculty of Law Faculty of Foreign Languages Faculty of International Studies Faculty of Informatics","['library', 'housing', 'sports facilities', 'financial aid']"
117,Osaka Institute of Technology,world rank  3936,"5-16-1 Omiya, Asahi-ku
Osaka
535-8585 Osaka
Japan",+81 (6) 6954 4097,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
118,Osaka International University,world rank  5388,"3-50-1 Sugi
Moriguchi
573-0192 Osaka
Japan",+81 (72) 858 1616,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
119,Osaka Jogakuin College,world rank  7686,"Chuo
Osaka
540-0004 Osaka
Japan",+81,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
120,Osaka Kawasaki Rehabilitation University,world rank  9138,"Kaizuka
Osaka
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
121,Osaka Kyoiku University,world rank  2972,"4-698-1 Asahigaoka
Kashiwara
582-8582 Osaka
Japan",+81 (729) 78 3299,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
122,Osaka Medical College,world rank  3680,"2-7 Daigaku-machi
Takatsuki
569-8686 Osaka
Japan",+81 (726) 83 1221,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
123,Osaka Ohtani University,world rank  6703,"3-11-1 Nishikiori-kita
Tondabayashi
584-8540 Osaka
Japan",+81 (721) 24 0381,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
124,Osaka Prefecture University,world rank  1640,"1-1 Gakuen-cho
Sakai
599-8531 Osaka
Japan",+81 (72) 252 1161,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
125,Osaka Sangyo University,world rank  4052,"3-1-1 Nakagaito
Daito
574-8530 Osaka
Japan",+81 (72) 875 3001,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
126,Osaka Seikei University,world rank  7093,"Osaka
Osaka
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
127,Osaka Shoin Women's University,world rank  5746,"4-2-26 Hishiya-nishi
Higashiosaka
577-8550 Osaka
Japan",+81 (6) 6723 8181,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
128,Osaka University,world rank  317,"1-1 Yamadaoka
Suita
565-0871 Osaka
Japan",+81 (66) 877 5111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Association of Pacific Rim Universities (APRU)
Open Education Consortium (OEC)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
129,Osaka University of Arts,world rank  4273,"Higashiyama, Kanan-cho
Kanan
585-8555 Osaka
Japan",+81 (721) 93 6583,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,Association of Independent Colleges of Art and Design (AICAD),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
130,Osaka University of Commerce,world rank  5623,"4-1-10 Mikuriya Sakae-machi
Higashiosaka
577-8505 Osaka
Japan",+81 (6) 6781 0381,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
131,Osaka University of Economics,world rank  4545,"2-2-8 Osumi, Higashiyodogawa-ku
Osaka
533-8533 Osaka
Japan",+81 (6) 6328 2431,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
132,Osaka University of Economics and Law,world rank  6554,"6-10 Gakuoniji
Yao
581-8511 Osaka
Japan",+81 (729) 418 211,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
133,Osaka University of Health and Sport Sciences,world rank  7917,"1558-1, Noda
Kumatori
590-0496 Osaka
Japan",+81 (724) 53 7022,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
134,Osaka University of Human Sciences,world rank  8142,"Osaka
566-8501 Osaka
Japan",+81 06 6381 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
135,Osaka University of Pharmaceutical Sciences,world rank  6638,"4-20-1 Nasahara
Takatsuki
569-1094 Osaka
Japan",+81 (726) 90 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
136,Osaka University of Tourism,world rank  8893,"Kumatori
Osaka
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
137,Osh Agrarian Institute,world rank  Un,"st. Lenin, 229
Osh
Osh
Kyrgyzstan",+996 (3222) 2 29 54,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
138,Osh Humanitarian and Pedagogical Institute,world rank  12008,"73 Isanova Str.
Osh
714017 Osh
Kyrgyzstan",+996 (3222) 43567,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
139,Osh State Law Institute,world rank  13068,"st. Salieva, 40B
Osh
714018 Osh
Kyrgyzstan",+996 (3222) 8 40 24,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
