,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
174,"Technological University, Kalay",world rank  13349,"Kalay-Gangaw Road
Kalay
Chin
Myanmar",+95 73-22086,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Technological University, Kalay
|
Civil Engineering Department Electronic and Communication Engineering Department Electrical Power Engineering Department Mechanical Engineering Department Myanmar Department Engineering English Department Engineering Mathematics Department Engineering Physics Department Engineering Chemistry Department",['library']
175,"Technological University, Kyaing Tong",world rank  13348,"Kengtung
Shan
Myanmar",+95 84-22487,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
176,"Technological University, Lashio",world rank  13347,"Lashio
Shan
Myanmar",+95 82 23795,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
177,"Technological University, Loikaw",world rank  13365,"Ywa Tan Shay village
Loikaw
Kayah
Myanmar",+95 83-21475,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Technological University, Loikaw
|
Department of Civil Engineering Department of Electronics and Communication Engineering Department of Electrical Power Engineering Department of Mechanical Engineering",['library']
178,"Technological University, Magway",world rank  13346,"Magway
Magway
Myanmar",+95 63-23750,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
179,"Technological University, Mandalay",world rank  13007,"Aung Chan Tuar village
Patheingyi
Mandalay
Myanmar",+95 2-38618,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Technological University, Mandalay
|
Information Technology Department Electrical Power Engineering Department Civil Engineering Department Electronic Communication Engineering Department Mechatronic Engineering Department Mechanical Engineering Department Chemical Engineering Department Architecture Department",['library']
180,"Technological University, Maubin",world rank  13366,"near Aung Heit village
Maubin
Ayeyarwady
Myanmar",+95 1 45 30106,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Technological University, Maubin
|
Civil Engineering Department Electronics Engineering Department Electrical Power Engineering Department Mechanical Engineering Department Mechatronic Engineering Department Bio –Technology Department Myanmar Department Engineering English Department Engineering Mathematics Department Engineering Physics Department Engineering Chemistry Department",['library']
181,"Technological University, Mawlamyine",world rank  13364,"Mawlamyaing
Mon
Myanmar",+95 57-24662,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Technological University, Mawlamyine
|
Department of Civil Engineering Department of Electronic and Communication Engineering Department of Electrical Power Engineering Department of Mechanical Engineering Department of Chemical Engineering Department of Information Technology Department of Mechatronic Engineering",['library']
182,"Technological University, Meikhtila",world rank  13302,"Meiktila
Mandalay
Myanmar",+95,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Technological University, Meikhtila
|
Civil Engineering Department Electronics and Communication Engineering Department Electrical Power Engineering Department Mechanical Engineering Department Information Technology Department",['library']
183,"Technological University, Monywa",world rank  Un,"Monywa
Sagaing
Myanmar",+95 71-21476,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Technological University, Monywa
|
Department of Civil Engineering Department of Information Technology Department of Electronic and Communication Engineering Department of Electrical Power Engineering Department of Mechanical Engineering Department of Mechatronic Engineering Department of Textile Engineering",['library']
184,"Technological University, Myeik",world rank  13356,"Yangon-Myeik road
Myeik
Tanintharyi
Myanmar",+95 59 41950,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Technological University, Myeik
|
Civil Department Electronic Communication Department Electrical Power Department Mechanical Department Literature Department Chemistry Department Physics Department Mathematics Department",['library']
185,"Technological University, Myitkyina",world rank  12469,"Myitkyina
Kachin
Myanmar",+95 1-74-26440,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Technological University, Myitkyina
|
Civil Engineering Department Electronic Engineering Department Electrical Power Engineering Department Mechanical Engineering Department Mechatronic Engineering Department Biotechnological Department Myanmar Department Engineering English Department Engineering Mathematics Department Engineering Physics Department Engineering Chemistry Department",['library']
186,"Technological University, Pakokku",world rank  13318,"Pakokku
Magway
Myanmar",+95 62-22066,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
187,"Technological University, Panglong",world rank  12494,"Loilem-Namsan main road
Loilem
Shan
Myanmar",+95 1-81-30452,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Technological University, Panglong
|
Civil Engineering Department Electronics Engineering Department Electrical Power Engineering Department Mechanical Engineering Department Bio-Technology Department Myanmar Department Engineering English Department Engineering Mathematics Department Engineering Physics Department Engineering Chemistry Department",['library']
188,"Technological University, Pathein",world rank  13351,"Apin-ne-se village
Pathein
Ayeyarwady
Myanmar",+95 42-24387,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Technological University, Pathein
|
Department of Civil Engineering Department of Electronic and Communication Department of Electrical Power Engineering Department of Mechanical Engineering Department of Mechatronic Engineering Department of Information Technology Department of Bio-Technology",['library']
189,"Technological University, Sagaing",world rank  13339,"Sagaing
Sagaing
Myanmar",+95,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
190,"Technological University, Sittwe",world rank  12470,"RaChanByin Village
Sittwe
Rakhine
Myanmar",+95 43-23477,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Technological University, Sittwe
|
Civil Engineering Department Mechanical Engineering Department Electrical Power Engineering Department Electronic and Communication Engineering Department Department of Biotechnology Engineering Physics Department Engineering Chemistry Department Engineering Mathematics Department English Department Department of Myanmar",['library']
191,"Technological University, Taunggyi",world rank  Un,"Aye Tharyar
Taunggyi
Shan
Myanmar",+95 81-27676,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
192,"Technological University, Taungoo",world rank  13354,"Taungoo
Bago
Myanmar",+95 54-23734,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Technological University, Taungoo
|
Civil Engineering Department Electronic Engineering Department Electrical Power Engineering Department Mechanical Engineering Department Mechatronic Engineering Department Information Technology Department Biotechnology Department Chemical Engineering Department Architecture Engineering Department Myanmar Department Engineering English Department Engineering Mathematics Department Engineering Physics Department Engineering Chemistry Department",['library']
193,"Technological University, Yamethin",world rank  13340,"Yamethin
Mandalay
Myanmar",+95,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
194,Tecnológico de Antioquia,world rank  7054,"Calle 78B No. 72A-220
Medellín
050034 Antioquia
Colombia",+57 (4) 444 3700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Asociación Colombiana de Universidades (ASCUN)
Red Colombiana de Internacionalización (RCI)
Asociación Colombiana de Instituciones de Educación Superior con Formación Técnica Profesional y/o Tecnológica (ACIET)
International Solid Waste Association (ISWA)
Fundación para el análisis estratégico y desarrollo de la Pequeña y Mediana Empresa (FAEDPYME)
Organización Mundial para la Educación Preescolar (OMEP)
Instituto Colombiano de Historia del Derecho (ICHD)
Sociedad Colombiana de Entomología (SOCOLEN)
Red de Ingenieria de Software de Latinoamérica (RedISLA)","Tecnológico de Antioquia
|
Faculty of Management and Economic Sciences Faculty of Education and Social Sciences Faculty of Engineering Faculty of Law and Forensic Sciences Department of Basic Sciences and Common Areas","['library', 'sports facilities', 'financial aid', 'career services']"
195,Tecnológico de Monterrey,world rank  154,"Avenida Eugenio Garza Sada No. 2501 Sur, Colonia Tecnológico
Monterrey
64849 Nuevo Leon
Mexico",+52 (81) 8358 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association of Pacific Rim Universities (APRU)
Universitas 21 (U21)
Open Education Consortium (OEC)
Worldwide Universities Network (WUN)","Tecnológico de Monterrey
|
School of Engineering and Sciences School of Business School of Education and Humanities School of Social Sciences and Government School of Architecture, Art and Design School of Medicine and Health Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
196,Ted Üniversitesi,world rank  5422,"TED Üniversitesi, Ziya Gökalp Caddesi No.48, Kolej Çankaya
Ankara
06420 Ankara
Turkey",+90 (312) 418 4147,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
197,Teerthanker Mahaveer University,world rank  8596,"National Highway 24, Delhi Road, Bagadpur
Moradabad
244 102 Uttar Pradesh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
198,Teesside University,world rank  1333,"Borough Road, Tees Valley
Middlesbrough
TS1 3BA North East England
United Kingdom",+44 (1642) 218 121,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"European University Association (EUA)
MillionPlus
Universities UK","Teesside University
|
School of Arts and Media School of Computing School of Health and Social Care School of Science and Engineering School of Social Sciences and Law Teesside University Business School","['library', 'sports facilities']"
199,Tehnicko veleucilište u Zagrebu,world rank  7538,"Vrbik 8
Zagreb
10000 Zagreb
Croatia",+385 (1) 5603 900,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
200,Tehran University of Medical Sciences,world rank  1001,"Poursina St., Ghods St., Keshavarz Blvd
Tehran
14176-53955 Tehran
Iran",+98 (21) 8889 6692,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Federation of the Universities of the Islamic World (FUIW)
International Association of Universities (IAU)","Tehran University of Medical Sciences
|
School of Advanced Technologies in Medicine School of Allied Medical Sciences School of Dentistry School of Medicine School of Nursing and Midwifery School of Nutritional Sciences and Dietetics School of Pharmacy School of Public Health School of Rehabilitation School of Traditional Medicine Virtual School","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
201,Teikyo Heisei University,world rank  3815,"Ichihara
Chiba
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
202,Teikyo University,world rank  2633,"2289-23 Oyatsu, Itabashi-ku
Tokyo
290-0193 Tokyo
Japan",+81 (436) 74 3920,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Teikyo University
|
Faculty of Medicine Faculty of Pharmacy Faculty of Economics Faculty of Law Department of literature Foreign Language Department Faculty of Education Faculty of Science and Technology Faculty of Medical Technology Faculty of Medical Technology, Fukuoka","['library', 'sports facilities']"
203,Teikyo University of Science and Technology,world rank  5383,"2525 Yatsusawa
Uenohara
409-0193 Yamanashi
Japan",+81 (554) 63 4411,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
204,Tekirdag Namik Kemal Üniversitesi,world rank  4122,"Namik Kemal Mah. Kampüs Cad. No 1, Merkez
Tekirdag
59030 Tekirdag
Turkey",+90 (282) 250 0000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"European University Association (EUA)
Balkan Universities Association (BUA)","Tekirdag Namik Kemal Üniversitesi
|
Faculty of Engineering Faculty of Dentistry Faculty of Arts and Sciences Faculty of Fine Arts Design and Architecture Faculty of Law Faculty of Theology Faculty of Medicine Faculty of Veterinary Medicine Faculty of Agriculture School of Physical Education and Sport Vocational School School of Foreign Languages Turkish Music State Conservatory Institute of Natural Applied Sciences Institute of Health Sciences Institute of Social Sciences","['library', 'sports facilities', 'financial aid', 'career services']"
205,Tel Aviv University,world rank  307,"PO Box 39040
Tel Aviv
6997801 Tel Aviv District
Israel",+972 (3) 640 8111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Tel Aviv University
|
Faculty of Medicine Faculty of Exact Sciences Faculty of Life Sciences Faculty of Engineering Faculty of Humanities Faculty of Arts Faculty of Social Sciences Faculty of Management Faculty of Law","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
206,Telangana University,world rank  9460,"Dichpally
Nizamabad
503 322 Telangana
India",+91 (8461) 222 220,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public,Non-Profit,no-data,"Telangana University
|
Faculty of Arts and Social Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
207,Télécom Paris,world rank  1374,"46 Rue Barrault
Paris
75634 Ile-de-France
France",+33 (0)1 45 81 77 77,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
208,Télécom SudParis,world rank  2554,"9, Rue Charles Fourier
Évry
91011 Ile-de-France
France",+33 (0)1 60 76 42 04,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Télécom SudParis
|
Telecom SudParis Télécom Ecole de Management","['library', 'sports facilities']"
209,Tel-Hai Academic College,world rank  5395,"Kiryat Shmona
12110 Northern District
Israel",+972 (4) 690 0888,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
210,Temple University,world rank  173,"1801 North Broad Street
Philadelphia
19122-6096 Pennsylvania
United States",+1 (215) 204 7000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
American Association for Leisure and Recreation (AALR), Council on Accreditation","Association of Public and Land-Grant Universities (APLU)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
211,Tenger Institute,world rank  13102,"Ulaanbaatar
Ulaanbaatar
Mongolia",+976 (11) 343 161,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
212,Tennessee State University,world rank  1481,"3500 John A. Merritt Boulevard
Nashville
37209-1561 Tennessee
United States",+1 (615) 963 5000,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
American Occupational Therapy Association (AOTA), Accreditation Council for Occupational Therapy Education (ACOTE)","Tennessee Board of Regents (TBR)
American Association of State Colleges and Universities (AASCU)
Association of Public and Land-Grant Universities (APLU)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
213,Tennessee Tech University,world rank  1286,"1 William L. Jones Drive
Cookeville
38505-0001 Tennessee
United States",+1 (931) 372 3101,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,For-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
American Association of Family & Consumer Sciences (AAFCS)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
American Chemical Society (ACS)
Accreditation Commission for Education in Nursing (ACEN) - formerly National League for Nursing Accrediting Commission (NLNAC)
Accreditation Council for Education in Nutrition and Dietetics (ACEND)
Commission on Collegiate Nursing Education (CCNE)
Council for Accreditation of Counseling and Related Educational Programs (CACREP)
Council for the Accreditation of Educator Preparation (CAEP) - formerly Council for the Accreditation of Educator Preparation (CAEP)
National Association of Schools of Art and Design (NASAD)
National Association of Schools of Music (NASM)","American Association of State Colleges and Universities (AASCU)
Oak Ridge Associated Universities (ORAU)
Tennessee Higher Education Commission
American Association of Colleges of Nursing
American Association of Colleges of Teacher Education
American Association of State Colleges and University
American Council on Education
Council of Graduate Schools
Higher Education Unit - American Association of Family and Consumer Sciences
Ohio Valley Conference
North American Colleges and Teachers of Agriculture
Putnam County Chamber of Commerce
Southern Association of Colleges and Schools
Teacher Education Council of State Colleges and Universities
Tennessee College Association
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
214,Tennessee Wesleyan University,world rank  6099,"204 East College Street
Athens
37303 Tennessee
United States",+1 (423) 745 7504,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Tennessee State Board of Education, Commission on Collegiate Nursing Education (CCNE)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
215,Tenri University,world rank  3364,"1050 Somanouchi-cho
Tenri
632-8510 Nara
Japan",+81 (743) 63 1515,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
216,Tenshi College,world rank  7186,"Sapporo
Hokkaido
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
217,Teofilo Kisanji University,world rank  11635,"PO Box 1104
Mbeya
Mbeya
Tanzania",+255 (25) 250 2682,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
218,TERI School of Advanced Studies,world rank  6651,"Plot No. 10 Institutional Area, Vasant Kunj
New Delhi
110 070 NCT of Delhi
India",+91 (11) 2612 2222,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
219,Termiz Davlat Universiteti,world rank  9885,"43 Barkamol Avlod Street
Termez
190111 Surxondaryo
Uzbekistan",+998 (7622) 3 13 11,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Termiz Davlat Universiteti
|
Faculty of Natural Sciences Faculty of Physics and Mathematics Faculty of Architecture and Construction Faculty of Pedagogy Faculty of Preschool Education Faculty of Physical Culture Faculty of Economics and Tourism Faculty of History Faculty of Uzbek Philology Faculty of Russian Philology Faculty of Foreign Philology Faculty of Chemistry and Technology",['library']
220,Ternopil National Technical University,world rank  4955,"Rus'ka Street, 56
Ternopil
46001 Ternopil Oblast
Ukraine",+380 (352) 524 181,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
International Association of Technological University Libraries (IATUL)","Ternopil National Technical University
|
Computer Technologies Department Electrical Engineering Department Department of Computer Information Systems and Program Engineering Mechanical Engineering Department Food and Processing Production Department Department of Management and Business in Production","['library', 'sports facilities', 'distant learning']"
221,Ternopil State Medical University,world rank  3368,"Will Square, 1
Ternopil
46001 Ternopil Oblast
Ukraine",+380 (352) 524 492,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Ternopil State Medical University
|
Faculty of Medicine Faculty of Pharmacy Faculty of Dentistry International Students Faculty",['library']
222,Ternopil Volodymyr Hnatiuk National Pedagogical University,world rank  4988,"2 M. Kryvonosa
Ternopil
46027 Ternopil Oblast
Ukraine",+380 (352) 435 880,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Academic Association of Central and Eastern Europe
Consortium of Ukrainian Universities and Warsaw University
International Association of Rectors of Pedagogical Universities in Europe
Magna Charta Universitatum Observatory (MCUO)
Euro-Asian Academic Forum (EAAF)
Baltic University Program","Ternopil Volodymyr Hnatiuk National Pedagogical University
|
Faculty of Physics and Mathematics Faculty of Chemistry and Biology Faculty of Philology and Journalism Faculty of Geography Faculty of Engineering Education Faculty of History Faculty of Physical Education Faculty of Foreign Languages Faculty of Arts Faculty of Pedagogy and Psychology","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
223,Texas A&M International University,world rank  1884,"5201 University Boulevard
Laredo
78041-1900 Texas
United States",+1 (956) 326 2001,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET
Council on Social Work Education (CSWE)
National League for Nursing Accrediting Commission (NLNAC)","Texas A&M University System
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
224,Texas A&M University,world rank  43,"400 Bizzell Street
College Station
77843-1248 Texas
United States",+1 (979) 845 3211,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET","Texas A&M University System
Association of American Universities (AAU)
Association of Public and Land-Grant Universities (APLU)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
225,Texas A&M University at Galveston,world rank  2490,"200 Seawolf Parkway
Galveston
77554 Texas
United States",+1 (409) 740 4428,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,Texas A&M University System,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid', 'career services']"
226,Texas A&M University at Qatar,world rank  5287,"PO Box 23874 Education City
Doha
Ad-Dawhah
Qatar",+974 4423 0201,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
227,Texas A&M University-Commerce,world rank  1677,"2600 South Neal Street
Commerce
75428-3011 Texas
United States",+1 (888) 868 2682,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Accreditation Board for Engineering and Technology (ABET)
American Chemical Society (ACS)
Commission on Accreditation of Athletic Training Education (CAATE)","Texas A&M University System
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
228,Texas A&M University-Corpus Christi,world rank  1228,"6300 Ocean Drive
Corpus Christi
78412-5503 Texas
United States",+1 (361) 825 5700,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Applied and Natural Science Accreditation Commission (ANSAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
Computing Accreditation Commission (CAC) of ABET","Texas A&M University System
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
229,Texas A&M University-Kingsville,world rank  1949,"955 University Boulevard
Kingsville
78363 Texas
United States",+1 (361) 593 2111,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Accreditation Council for Business Schools and Programs (ACBSP)
American Chemical Society (ACS)","Texas A&M University System
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
230,Texas A&M University-Texarkana,world rank  4006,"7101 University Avenue
Texarkana
75503 Texas
United States",+1 (903) 223 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Engineering Accreditation Commission (EAC) of ABET","Texas A&M University System
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
231,Texas Christian University,world rank  725,"2800 S University Drive
Fort Worth
76129 Texas
United States",+1 (817) 257 7000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET
Council on Accreditation of Nurse Anesthesia Educational Programs (AANA)","Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
232,Texas College,world rank  5891,"2404 N. Grand Avenue
Tyler
75702 Texas
United States",+1 (903) 593 8311,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,no-data,"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
233,Texas Lutheran University,world rank  4054,"1000 W. Court Street
Seguin
78155-5999 Texas
United States",+1 (830) 372 8000,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
Commission on Accreditation of Athletic Training Education (CAATE)
Teacher Education Accreditation Council (TEAC), Accreditation Committee","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
234,Texas Southern University,world rank  1822,"3100 Cleburne Street
Houston
77004 Texas
United States",+1 (713) 313 7011,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
American Bar Association (ABA), Council of the Section of Legal Education and Admissions to the Bar
Engineering Technology Accreditation Commission (ETAC) of ABET","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
