,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
137,National Graduate Institute for Policy Studies,world rank  2715,"Minato-ku
Tokyo
Tokyo
Japan",+81 (3) 6439 6000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
138,National Ilan University,world rank  4566,"No. 1, Section 1, Shen-Lung Road
Yilan City
26041 Yilan County
Taiwan",+886 (3) 935 7400,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Open Education Consortium (OEC),"National Ilan University
|
College of Humanities and Management College of Engineering College of Bioresources College of Electrical Engineering and Computer Science",['library']
139,National Institute of Business,world rank  12965,"Street 217 (Monireth Blvd), Sangkart Steung Mean Chey, Khan Mean Chey
Phnom Penh
Phnom Penh
Cambodia",+855 (23) 424 591,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
140,National Institute of Design,world rank  2984,"Paldi
Ahmedabad
380 007 Gujarat
India",+91 (79) 2662 3692,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
141,National Institute of Development Administration,world rank  3405,"118 Serithai Road, Klongchan, Bangkapi
Bangkok
10240 Bangkok
Thailand",+66 (2) 727 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Southeast Asian Institutions of Higher Learning (ASAIHL),"National Institute of Development Administration
|
School of Applied Statistics School of Business Administration School of Development Economics School of Human Resource Development School of Language and Communication School of Public Administration School of Social and Environmental Development School of Law Graduate School of Communication Arts and Management Innovation International College of National Institute of Development Administration","['library', 'housing', 'sports facilities', 'financial aid']"
142,National Institute of Education,world rank  12905,"Preah Norodom Blvd (41), corner of Suramarit (St. 268)
Phnom Penh
Phnom Penh
Cambodia",+855 (23) 215 584,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
143,National Institute of Educational Planning and Administration,world rank  6100,"17-B, Sri Aurobindo Marg
New Delhi
110 016 NCT of Delhi
India",+91 (11) 2686 3562,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
144,National Institute of Fashion Technology,world rank  3502,"NIFT Campus, Near Gulmohar Park, Hauz Khas
New Delhi
110 016 NCT of Delhi
India",+91 (11) 2685 0470,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
145,National Institute of Fitness and Sports in Kanoya,world rank  5352,"1 Shiromizu-cho
Kanoya
891-2393 Kagoshima
Japan",+81 (994) 46 4111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"National Institute of Fitness and Sports in Kanoya
|
Faculty of Physical Education Graduate School of Physical Education","['library', 'sports facilities']"
146,National Institute of Food Technology Entrepreneurship and Management,world rank  8065,"1 Bhawalpur House, Bhagwan- Plot No. 97, HSIIDC Industrial Estate Phase-IV
Sonipat
131 028 Haryana
India",+91 (130) 228 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
147,National Institute of Mental Health and Neuro Sciences,world rank  4337,"PB 2900, Hosur Road
Bangalore
560 029 Karnataka
India",+91 (80) 2699 5005,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
148,"National Institute of Pharmaceutical Education and Research, Ahmedabad",world rank  8927,"Sarkhej-Gandhinagar Highway, Thaltej
Ahmedabad
380 054 Gujarat
India",+91 (79) 2740 1191,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
149,"National Institute of Pharmaceutical Education and Research, Guwahati",world rank  10330,"C/O NETES Institute of Technology & Science, Shantipur
Guwahati
781 125 Assam
India",+91 919 5998 78950,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"National Institute of Pharmaceutical Education and Research, Guwahati
|
Department of Pharmacology and Toxicology Department of Biotechnology Department of Pharmaceutics Department of Pharmaceutical Analysis Department of Pharmacy Practice","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
150,"National Institute of Pharmaceutical Education and Research, Hajipur",world rank  11062,"Export Promotion Industrial Park (EPIP), Zandaha Road, National Highway 103
Hajipur
844 102 Bihar
India",+91 6224 277 224,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
151,"National Institute of Pharmaceutical Education and Research, Hyderabad",world rank  9644,"Balanagar
Hyderabad
500 037 Telangana
India",+91 (40) 2307 3741,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid']"
152,"National Institute of Pharmaceutical Education and Research, Kolkata",world rank  11705,"4, Raja S. C. Mullick Road
Kolkata
700 032 West Bengal
India",+91 (33) 2473 0492,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
153,"National Institute of Pharmaceutical Education and Research, Rae Bareli",world rank  10841,"Shree Bhawani Paper Mill Road, ITI compound
Rae Bareli
229 010 Uttar Pradesh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
154,"National Institute of Pharmaceutical Education and Research, S.A.S. Nagar",world rank  7462,"Sector 67, SAS Nagar
Mohali
160 062 Punjab
India",+91 (172) 214 697,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing']"
155,National Institute of Sports and Tourism of Turkmenistan,world rank  Un,"243 Hero of Turkmenistan Atamurat Niyazow Avenue
Ashgabat
744001 Ashgabat
Turkmenistan",+993 (12) 36 25 40,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
156,"National Institute of Technology, Agartala",world rank  7236,"Barjala, Jirania, PO TEC
Agartala
799 055 Tripura
India",+91 (381) 234 6630,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
157,"National Institute of Technology, Arunachal Pradesh",world rank  8574,"Yupia
791 112 Arunachal Pradesh
India",+91 (360) 228 4801,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"National Institute of Technology, Arunachal Pradesh
|
Department of Computer Science and Engineering Department of Electrical Engineering Department of Electronics and Communication Engineering Department of Civil Engineering Department of Biotechnology Engineering Department of Mechanical Engineering Department of Chemical Engineering",['library']
158,"National Institute of Technology, Calicut",world rank  3798,"NIT Campus PO
Calicut
673 601 Kerala
India",+91 (495) 228 6100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Association of Indian Universities (AIU)
Institution of Engineers (India)
Confederation of Indian Industry (CII)","National Institute of Technology, Calicut
|
Faculty of Engineering Faculty of Science Faculty of Humanities and Management","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
159,"National Institute of Technology, Delhi",world rank  7871,"A-7, Institutional Area, near Satyawadi Raja Harish Chandra Hospital, Narela
New Delhi
110 040 NCT of Delhi
India",+91 (11) 2778 7501,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
160,"National Institute of Technology, Durgapur",world rank  6357,"Mahatma Gandhi Avenue, A-Zone
Durgapur
713 209 West Bengal
India",+91 (343) 254 6397,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
161,"National Institute of Technology, Goa",world rank  8482,"NIT Goa
Farmagudi
403 401 Goa
India",+91 (832) 2404200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"National Institute of Technology, Goa
|
Faculty of Computer Science and Engineering Faculty of Electronics and Communication Engineering Faculty of Electrical and Electronics Engineering Faculty of Humanities and Sciences","['library', 'sports facilities', 'financial aid', 'career services']"
162,"National Institute of Technology, Hamirpur",world rank  6499,"Anu
Hamirpur
177 005 Himachal Pradesh
India",+91 (1792) 254 001,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
163,"National Institute of Technology, Jamshedpur",world rank  6081,"NIT Campus, PO RIT
Jamshedpur
831 014 Jharkhand
India",+91 (657) 240 7614,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
164,"National Institute of Technology, Karnataka",world rank  7232,"Surathkal
Mangalore
575 025 Karnataka
India",+91 (824) 247 4000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
165,"National Institute of Technology, Kurukshetra",world rank  5772,"Thanesar
Kurukshetra
136 119 Haryana
India",+91 (1744) 238 083,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
166,"National Institute of Technology, Manipur",world rank  8922,"Langol, Near Shija Hospital
Imphal
795 004 Manipur
India",+91 (385) 205 8566,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
167,"National Institute of Technology, Meghalaya",world rank  8164,"Bijni Complex, Laitumkhrah
Shillong
793 003 Meghalaya
India",+91 (364) 250 1294,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
168,"National Institute of Technology, Mizoram",world rank  8868,"Chaltlang
Aizawl
796 012 Mizoram
India",+91 (389) 239 1236,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
169,"National Institute of Technology, Nagaland",world rank  9240,"Chumukedima
Dimapur
797 103 Nagaland
India",+91 81329 11848,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
170,"National Institute of Technology, Patna",world rank  7392,"Ashok Raj Path
Patna
800 005 Bihar
India",+91 (612) 237 1715,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
171,"National Institute of Technology, Puducherry",world rank  8556,"P.K.C Campus, Second Floor, Rear Side, Nehru Nagar
Karaikal
609 605 Puducherry
India",+91 (4368) 231 665,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
172,"National Institute of Technology, Raipur",world rank  6779,"G.E. Road
Raipur
492 010 Chhattisgarh
India",+91 (771) 225 4200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
173,"National Institute of Technology, Rourkela",world rank  2907,"Rourkela
769 008 Odisha
India",+91 (661) 246 2003,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
174,"National Institute of Technology, Sikkim",world rank  8989,"Barfung Block
Ravangla
737 139 Sikkim
India",+91 8670 364 931,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
175,"National Institute of Technology, Silchar",world rank  5416,"Cachar
Silchar
788 010 Assam
India",+91 (3842) 233 179,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
176,"National Institute of Technology, Srinagar",world rank  7799,"Hazaratbal
Srinagar
190 006 Jammu and Kashmir
India",+91 (191) 242 4792,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
177,"National Institute of Technology, Tiruchirappalli",world rank  2988,"Tanjore Main Road, National Highway 67
Tiruchirappalli
620 015 Tamil Nadu
India",+91 (431) 250 1801,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
178,"National Institute of Technology, Uttarakhand",world rank  8356,"c/o Govt. Polytechnic
Srinagar
246 174 Uttarakhand
India",+91 (1346) 257 400,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
179,"National Institute of Technology, Warangal",world rank  5792,"Off Warangal-Hyderabad Highway
Warangal
506 004 Telangana
India",+91 (870) 245 9216,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of Indian Universities (AIU),"National Institute of Technology, Warangal
|
Department of Biotechnology Department of Chemical Engineering Department of Chemistry Department of Civil Engineering Department of Computer Science and Engineering Department of Electrical Engineering Department of Electronics and communication Engineering Department of Humanities and Social Science Department of Mathematics Department of Mechanical Engineering Department of Metallurgical and Materials Engineering Department of Physical Education Department of Physics School of Management",['library']
180,National Kaohsiung Normal University,world rank  3675,"No. 116, Heping 1st Road, Lingya District
Kaohsiung City
802 Kaohsiung
Taiwan",+886 (7) 717 2930,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"National Kaohsiung Normal University
|
School of Education Art Institute College of Humanities College of Science Faculty of Science and Technology General Education Center","['library', 'sports facilities']"
181,National Kaohsiung University of Hospitality and Tourism,world rank  6112,"No. 1, Songhe Road, Xiaogang District
Kaohsiung City
81271 Kaohsiung
Taiwan",+886 (7) 806 0505,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"National Kaohsiung University of Hospitality and Tourism
|
School of Culinary Arts School of Hospitality Management School of Tourism International School",['library']
182,National Kaohsiung University of Science and Technology,world rank  1956,"No. 1, University Road, Yanchao District
Kaohsiung City
824 Kaohsiung
Taiwan",+886 (7) 601 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"National Kaohsiung University of Science and Technology
|
College of Engineering College of Management College of Electrical Engineering and Computer Science College of Finance and Banking College of Foreign Languages","['library', 'sports facilities', 'distant learning']"
183,National Law Institute University,world rank  8331,"Kerwa Dam Road
Bhopal
462 003 Madhya Pradesh
India",+91 (755) 269 6965,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
184,National Law School of India University,world rank  4085,"Nagarbhavi, PB No. 7201
Bangalore
560 072 Karnataka
India",+91 (80) 321 3597,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Indian Universities (AIU)
Distance Education Bureau (DEB)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'distant learning']"
185,National Law University and Judicial Academy,world rank  9402,"NEJOTI Building, B.K. Kakati Road, Bholanath Mandir Path, Ulubari
Guwahati
781 007 Assam
India",+91 (361) 273 8891/92,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Bar Council of India (BCI),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
186,National Law University Odisha,world rank  9401,"On Kathajodi Ring Road, CDA, Sector-13
Cuttack
753 008 Odisha
India",+91 (671) 250 6516,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
187,"National Law University, Delhi",world rank  5611,"National Law University Delhi, Sector 14, Dwarka
New Delhi
110 078 NCT of Delhi
India",+91 (11) 2803 4255,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Asian Arb and Adr Alliance
Asean Legal Alliance Ltd
Commonwealth Human Rights Initiatives (CHRI)
Copyright X
Council of Secure Justice, Delhi
International Centre for Alternative Disputes Resolution (ICADR)","National Law University, Delhi
|
Faculty of Law","['library', 'housing', 'sports facilities', 'career services']"
188,"National Law University, Jodhpur",world rank  7244,"National Highway 65, Nagaur Road, Mandor
Jodhpur
342 304 Rajasthan
India",+91 (291) 257 7530,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association of Indian Universities (AIU)
Bar Council of India (BCI)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid', 'distant learning']"
189,National Louis University,world rank  2139,"122 S Michigan Avenue
Chicago
60603 Illinois
United States",+1 (800) 443 5522,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,"Council for the Accreditation of Educator Preparation (CAEP)
International Assembly of Collegiate Business Education","Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)",['Not reported']
190,National Metallurgical Academy of Ukraine,world rank  7234,"Gagarina Avenue, 4
Dnipro
49600 Dnipropetrovsk Oblast
Ukraine",+380 (56) 745 3156,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
191,"National Military University ""Vasil Levski""",world rank  7770,"76 Bulgaria Blvd
Veliko Tarnovo
5006 Veliko Tarnovo
Bulgaria",+359 (62) 618 822,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
192,National Mining University,world rank  3329,"Karl Marx Avenue 19
Dnipro
49000 Dnipropetrovsk Oblast
Ukraine",+380 (562) 470 766,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Observatory Magna Charta Universitatum
Black sea universities network (BSUN)
Eurasian Universities Association (EUA)
Internationale Gesellschaft für Ingenieurpädagogik (IGIP)
Iternational Society for Rock Mechanics (ISRM)
International University of Resources (IUR)
World Mining Congress (WMC)","National Mining University
|
Institute of Power Engineering Institute of economics Mining faculty Faculty of construction Faculty of Mechanical Engineering Faculty of Geological Prospecting Faculty of Law Institute of Extramural and Distance Learning Interbranch Institute of Continuing Learning Ukrainian American Lyceum Educational and methodical administration Dokuchaiv technical school Pavlograd technical school Marganets College Motor Transport Technical School","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
193,National Pedagogical Dragomanov University,world rank  2541,"Pirogova Street 9
Kyiv
01601 Kiev Oblast
Ukraine",+380 (44) 234 1108,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
194,National Penghu University of Science and Technology,world rank  6838,"No. 300, Liuhe Road
Magong
880 Penghu County
Taiwan",+886 (6) 926 4115,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Open Education Consortium (OEC),"National Penghu University of Science and Technology
|
College of Ocean Resource and Engineering College of Humanities and Management College of Tourism and Leisure",['library']
195,National Pingtung University,world rank  5210,"No. 4-18, Minsheng Road
Pingtung City
90003 Pingtung County
Taiwan",+886 (8) 766 3800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
196,National Pingtung University of Science and Technology,world rank  3352,"No. 1, Shuefu Road, Neipu
Pingtung City
91201 Pingtung County
Taiwan",+886 (8) 770 3202,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"University Mobility in Asia and the Pacific (UMAP)
Open Education Consortium (OEC)","National Pingtung University of Science and Technology
|
College of Agriculture College of Engineering College of International Studies College of Management College of Humanities and Social Sciences College of Veterinary Medicine","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
197,National Polytechnic Institute of Cambodia,world rank  8777,"Phum Prey Popel, SK. Somrong Krom, Khan Po Sen Chey
Phnom Penh
Phnom Penh
Cambodia",+855 (12) 381 246,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
198,National Polytechnic University of Armenia,world rank  7670,"105 Teryan Street
Yerevan
0009 Yerevan
Armenia",+374 (10) 567 968,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"European University Association (EUA)
Mediterranean Universities Union (UNIMED)
Black Sea Universities Network (BSUN)
Association of Technical Universities (ATU)","National Polytechnic University of Armenia
|
Faculty of Chemical Technologies and Environmental Engineering Faculty of Electrical Engineering Faculty of Machine Building Faculty of Mining and Metallurgy Faculty of Cybernetics Faculty of Power Engineering Faculty of Radio Engineering and Communication Systems Faculty of Computer Systems and Informatics Faculty of Transportation Systems Faculty of Applied Mathematics Faculty of Mechanics and Machine Study Faculty of Social Sciences and Languages Faculty of Correspondence Education","['library', 'housing', 'sports facilities', 'financial aid']"
199,National Quemoy University,world rank  7324,"No. 1, University Road
Jinning
892 Kinmen County
Taiwan",+886 (8) 231 3981,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"National Quemoy University
|
Department of Applied Foreign Languages Department of Architecture and Historic Preservation Department of Business Administration Department of Computer Science and Information Engineering Department of Construction Engineering Department of Electronic Engineering Department of Food Science Department of International Affairs Department of Sports and Leisure Department of Tourism Management Graduate Institute of Culture and History of South Fujian Graduate Institute of Disaster Prevention and Sustainability Graduate Institute of Electrical Engineering and Computer Science Graduate Institute of Island Recreation Resources Development Graduate Institute of Mainland China Studies Graduate Institute of Marine Affairs",['library']
200,National Research Nuclear University MEPI,world rank  1182,"Kashirskoye Highway 31
Moscow
115409 Moscow
Russia",+7 (495) 324 8400,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"National Research Nuclear University MEPI
|
Institute of Nuclear Physics and Engineering Institute for Laser and Plasma Technologies Institute of Engineering Physics for Biomedicine Institute of Nanoengineering in Electronics, Spintronics and Photonics Institute of Cyber Intelligence Systems Higher engineering school Institute of financial and economic security Institute of international relations Faculty of Physics and Technology Faculty of business informatics and complex systems management Institute of general professional training","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
201,"National Research Technological University ""MISA"" in Dushanbe",world rank  Un,"Nazarshoeva str. 7
Dushanbe
Dushanbe
Tajikistan",+992 (37) 222 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
202,National Research University Higher School of Economics,world rank  264,"20 Myasnitskaya Street
Moscow
101000 Moscow
Russia",+7 (495) 771 3232,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"European University Association (EUA)
BRICS Universities League","National Research University Higher School of Economics
|
Faculty of Pre-University Training Faculty of Mathematics Faculty of Physics HSE Tikhonov Moscow Institute of Electronics and Mathematics Faculty of Computer Science Faculty of Business and Management Faculty of Law Faculty of Humanities Faculty of Social Sciences Faculty of Communications, Media and Design Faculty of World Economy and International Affairs Faculty of Economic Sciences International College of Economics and Finance Vysokovsky Graduate School of Urbanism","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
203,National Research University of Electronic Technology,world rank  3774,"Bld. 1, Shokin Square, Zelenograd
Moscow
124498 Moscow
Russia",+7 (499) 720 8933,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"National Research University of Electronic Technology
|
Institute of Microdevices and Control Systems Institute of Nano and Microsystem Technology Institute of Advanced Materials and Technologies Institute of Biomedical Systems Institute of Linguistic and Pedagogical Education","['library', 'housing', 'sports facilities', 'financial aid']"
204,National Ribat University,world rank  Un,"Nile Street Burri
Khartoum
11111 Khartoum
Sudan",+249 (183) 263 596,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"National Ribat University
|
Faculty of Computer Science Faculty of Dentistry Faculty of Islamic Studies Faculty of Medical Laboratory Faculty of Medical Radiation Sciences Faculty of Medicine Faculty of Nursing Faculty of Pharmacy Faculty of Police and Law Sciences Police",['library']
205,National Sports Academy Vasil Levski,world rank  6699,"Studentski grad
Sofia
1700 Sofia City
Bulgaria",+359 (2) 962 5148,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
206,National Sports University,world rank  12094,"Imphal
Manipur
India",+91 (385) 242 1004,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"National Sports University
|
School of Sports Science and Sports Medicine School of Sports Management and Technology School of Sports Education School of Interdisciplinary Studies","['library', 'sports facilities']"
