,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
102,Barclay College,world rank  5261,"607 N Kingman
Haviland
67059-0288 Kansas
United States",+1 (620) 862 5252,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association for Biblical Higher Education (ABHE), Commission on Accreditation","National Athletic Association (NAA)
National Christian College Athletic Association (NCCAA)",['Not reported']
103,Bard College,world rank  535,"Annandale Road
Annandale-on-Hudson
12504-5000 New York
United States",+1 (845) 758 6822,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
104,Bard College at Simon's Rock,world rank  2995,"84 Alford Road
Great Barrington
01230-9702 Massachusetts
United States",+1 (413) 644 4400,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
105,Bard College Berlin,world rank  7275,"Platanenstrasse 24
Berlin
13156 Berlin
Germany",+49 (30) 43733 0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
106,Bareilly International University,world rank  12353,"Rohilkhand Medical College Campus, Pilibhit Bypass Road
Bareilly
243 006 Uttar Pradesh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Bareilly International University
|
Rohilkhand Medical College and Hospital Institute of Dental Sciences Rohilkhand College of Nursing",['Not reported']
107,Baria Vungtau University,world rank  8561,"80 Truong Cong Dinh, Ward 3
Vung Tau
Southeast Region
Vietnam",+84 (64) 730 5456,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
108,Bar-Ilan University,world rank  853,"Ramat Gan
52100 Tel Aviv District
Israel",+972 (3) 5318 111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Bar-Ilan University
|
Faculty of Jewish Studies Faculty of Humanities Faculty of Social Sciences Faculty of Law Faculty of Life Sciences Faculty of Exact Sciences",['library']
109,Barkatullah University,world rank  7780,"Hoshangabad Road, National Highway 12
Bhopal
462 026 Madhya Pradesh
India",+91 (755) 267 7701,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)
Distance Education Bureau (DEB)","Barkatullah University
|
Faculty of Arts Faculty of Commerce Faculty of Education Faculty of Law Faculty of Life Science Faculty of Science Faculty of Social Science Faculty of Engineering Faculty of Pharmacy","['library', 'sports facilities', 'distant learning']"
110,Barna Business School,world rank  9274,"Avenida John F Kennedy # 34 Ensanche Naco
Santo Domingo
Distrito Nacional
Dominican Republic",+1 (809) 683 4461,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing']"
111,Barnard College,world rank  884,"3009 Broadway
New York City
10027-6598 New York
United States",+1 (212) 854 5262,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,"American Chemical Society (ACS)
National Association of Schools of Dance (NASD), Commission on Accreditation","Columbia University
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
112,Barret Hodgson University,world rank  12682,"The Salim Habib Campus, NC-24, Deh Dih, Korangi Creek
Karachi
74900 Sindh
Pakistan",+92 (21) 111-248-338,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
113,Barry University,world rank  1694,"11300 NE 2nd Avenue
Miami
33161-6695 Florida
United States",+1 (800) 756 6000,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Council on Accreditation of Nurse Anesthesia Educational Programs (AANA)
American Bar Association (ABA)","Independent Colleges and Universities of Florida (ICUF)
Association of Catholic Colleges and Universities (ACCU)
College Consortium for International Studies (CCIS)
Sunshine State Conference (SSC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
114,Bartin Üniversitesi,world rank  4150,"Bartin Üniversitesi Rektörlügü Merkez
Bartin
74100 Bartin
Turkey",+90 (378) 227 7422,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Bartin Üniversitesi
|
Faculty of Literature Faculty of Education Faculty of Economics and Administrative Sciences Faculty of Engineering Faculty of Forestry Faculty of Sciences Faculty of Islamic Sciences",['library']
115,Barton College,world rank  3913,"200 E ACC Drive
Wilson
27893-7000 North Carolina
United States",+1 (252) 399 6300,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Accreditation of Athletic Training Education (CAATE)
Council on Social Work Education (CSWE)
Council for the Accreditation of Educator Preparation (CAEP)
National League for Nursing Accrediting Commission (NLNAC)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
116,"Baruch College, CUNY",world rank  2445,"One Bernard Baruch Way
New York City
10010 New York
United States",+1 (646) 312 1000,Men and Women (coed),"Asian American, Native American or Pacific Islander-serving Institution","Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Accrediting Commission on Education for Health Services Administration
Association of Schools of Public Affairs and Administration","City University of New York (CUNY)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
117,Bashkir State Agricultural University,world rank  5245,"ul. 50 Let Oktjabrja 34
Ufa
450001 Bashkortostan Republic
Russia",+7 (3472) 28 91 77,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Bashkir State Agricultural University
|
Faculty of Agricultural Technology and Agribusiness Faculty of Biotechnology and Veterinary Medicine Faculty of Land Management and Forestry Mechanical Faculty Faculty of Information Technologies and Management Faculty of Food Technology Faculty of Economics Energy Faculty",['library']
118,Bashkir State Medical University,world rank  3538,"ul. Lenina 3
Ufa
450000 Bashkortostan Republic
Russia",+7 (3472) 22 41 73,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Bashkir State Medical University
|
Faculty of Pediatrics Medical Faculty Faculty of Dentistry Faculty of Medical Business Faculty of Medical and Preventive Medicine Faculty of Pharmacy",['library']
119,Bashkir State University,world rank  2373,"ul. Frunze 32
Ufa
450074 Bashkortostan Republic
Russia",+7 (3472) 726 370,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Bashkir State University
|
Bashkir Academy of Comprehensive Business Safety and Security Institute of Law Institute of Physics and Technology Faculty of Bashkir Philology and Journalism Faculty of Biology Faculty of Chemistry Faculty of Economics Faculty of Geography Faculty of History Faculty of Chemistry and Technology Faculty of Mathematics and Information Technologies Faculty of Philology Faculty of Philosophy and Sociology Faculty of Psychology Faculty of Romance and Germanic Philology Faculty of public professions Faculty of public professions College BSU","['library', 'housing', 'sports facilities']"
120,Baskent Üniversitesi,world rank  2440,"Baglica Kampüsü Fatih Sultan Mahallesi Eskisehir Yolu 18.km
Ankara
06790 Ankara
Turkey",+90 (312) 246 6666,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
121,Basra University of Oil an Gas,world rank  12330,"Altijari Street, Alzahraa District
Basrah
61001 Basra
Iraq",+964,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'career services']"
122,Bastar Vishwavidyalaya,world rank  10112,"Jagdalpur Dharampur
Bastar
494 005 Chhattisgarh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
123,Bastyr University,world rank  1758,"14500 Juanita Drive NE
Kenmore
98028-4966 Washington
United States",+1 (425) 602 3000,Men and Women (coed),"Asian American, Native American or Pacific Islander-serving Institution","Yes, international applicants are welcome to apply for admission",Private,Non-Profit,"American Dietetic Association, Commission on Accreditation for Dietetics Education (CADE)
Council on Naturopathic Medical Education (CNME)
Midwifery Education Accreditation Council (MEAC)",Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
124,Bataan Peninsula State University,world rank  11363,"Capitol Compound
Balanga City
2100 Central Luzon
Philippines",+63 (47) 237 2350,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
125,Batangas State University,world rank  9242,"Rizal Avenue
Batangas City
4200 Calabarzon
Philippines",+63 (43) 778 2170,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Batangas State University
|
College of Engineering, Architecture and Fine Arts College of Arts and Sciences College of Teacher Education College of Informatics and Computing Sciences College of Nursing and Allied Health Sciences College of Industrial Technology College of Accountancy, Business, Economics, and International Hospitality Management College of Law Integrated School",['library']
126,Bates College,world rank  934,"2 Andrews Road
Lewiston
04240 Maine
United States",+1 (207) 786 6255,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,American Chemical Society (ACS),"National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
127,Bath Spa University,world rank  1629,"Newton Park, Newton St Loe
Bath
BA2 9BN South West England
United Kingdom",+44 (1225) 875 875,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Universities UK
MillionPlus","Bath Spa University
|
School of Art and Design School of Education School of Humanities and Cultural Industries School of Science, Society and Management School of Music and the Performing Arts Graduate School","['library', 'housing']"
128,Batken State University,world rank  13314,"21 Jusupova Str.
Batken
715100 Batken
Kyrgyzstan",+996 (3622) 36226,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Batken State University
|
Faculty of Education and Economicsl Faculty of Economics and Engineering Faculty of Education Faculty of Humanities Faculty of Natural Sciences","['library', 'sports facilities']"
129,Batman Üniversitesi,world rank  5697,"Batiraman Kampüsü
Batman
72060 Batman
Turkey",+90 444 9 072,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
130,Batumi Art Teaching University,world rank  11433,"16 Pirosmani Street
Batumi
6010 Adjara
Georgia",+995 (222) 244 359,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
131,Batumi Navigation Teaching University,world rank  11666,"26 Tbilisi Highway, Makhinjauri
Batumi
6010 Adjara
Georgia",+995 888 9 25 25,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
132,Batumi Shota Rustaveli State University,world rank  6752,"35 Ninoshvili Street
Batumi
6010 Adjara
Georgia",+995 (222) 717 80,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
133,Batumi State Maritime Academy,world rank  8643,"53 Rustaveli Avenue
Batumi
6004 Adjara
Georgia",+995 (8422) 275 388,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"International Association of Maritime Universities (IAMU)
Black Sea Association of Maritime Institutions (BSAMI)
International Marine Simulator Forum (IMSF)
Global Maritime Education and Training Association (Global MET)","Batumi State Maritime Academy
|
Faculty of Maritime Studies Faculty of Business and Management Vocational Training Centre Seafarers Training and Certification Centre","['library', 'sports facilities']"
134,"BAU International University, Batumi",world rank  10328,"14 General Aslan Abashidze
Batumi
6010 Adjara
Georgia",+995 (422) 21 25 35/36,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"BAU International University, Batumi
|
Faculty of Medicine",['library']
135,Bauchi State University,world rank  11145,"Gadau
Bauchi
Nigeria",+234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
136,Bauhaus-Universität Weimar,world rank  1120,"Geschwister-Scholl-Strasse 8
Weimar
99423 Thuringia
Germany",+49 (3643) 58 11 12,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,European University Association (EUA),"Bauhaus-Universität Weimar
|
Faculty of Architecture and Urbanism Faculty of Civil Engineering Faculty of Art and Design Faculty of Media","['library', 'sports facilities', 'distant learning']"
137,Bauman Moscow State Technical University,world rank  1016,"2-nd Baumanskaya, 5-1
Moscow
105005 Moscow
Russia",+7 (499) 263 6391,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Bauman Moscow State Technical University
|
Department of Electronics and Laser Technology Department of Fundamental Sciences Department of Engineering Technology Department of Mechanical Engineering Department of Power Engineering Department of Robotics and Complex Automation Department of Computer Science and Control Systems Department of Biomedical Technologies Department of Engineering Business and Management Department of Social Sciences and Humanities Department of Linguistics Department of Sport and Recreation Military Institute","['library', 'sports facilities']"
138,Bay Path University,world rank  3495,"588 Longmeadow Street
Longmeadow
01106-2292 Massachusetts
United States",+1 (413) 565 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
139,Bay State College,world rank  4333,"31 St. James Avenue
Boston
02116 Massachusetts
United States",+1 (617) 217 9000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
140,Bayan College,world rank  11300,"PO Box 1842, Madinat Al-Ilam
Muscat
130 Muscat
Oman",+968 2469 1182,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,Purdue University Northwest (PNW),"Bayan College
|
Faculty of Foundation Studies Faculty of English Studies Faculty of Media Studies","['library', 'housing', 'financial aid']"
141,Bayan University,world rank  12053,"Gulan Street intersection Bahrka Doseid
Erbil
Kurdistan
Iraq",+964 (750) 780 7515,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
142,Bayburt Üniversitesi,world rank  6630,"Dede Korkut Kampüsü
Bayburt
69000 Bayburt
Turkey",+90 (458) 211 1125,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Bayburt Üniversitesi
|
Faculty of Engineering Faculty of Education Faculty of Management and Economy Vocational High School Vocational High School of Health Services",['Not reported']
143,Bayero University Kano,world rank  7750,"Private Mailbox 3011
Kano
Kano
Nigeria",+234 (64) 666 023,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Federation of the Universities of the Islamic World (FUIW)","Bayero University Kano
|
Faculty of Agriculture Faculty of Arts and Islamic Studies Faculty of Education Faculty of Law Faculty of Medicine Science Faculty of Social and Management Sciences Faculty of Technology","['library', 'sports facilities']"
144,Baylor College of Medicine,world rank  550,"One Baylor Plaza
Houston
77030-3498 Texas
United States",+1 (713) 798 4951,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,"Council on Accreditation of Nurse Anesthesia Educational Programs (AANA)
Association for Clinical Pastoral Education (ACPEAC), Accreditation Commission
Liaison Committee on Medical Education (LCME)",Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
145,Baylor University,world rank  258,"500 Speight Avenue
Waco
76798 Texas
United States",+1 (254) 710 1011,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
American Academy for Liberal Education (AALE)","Association of Southeast Asian Institutions of Higher Learning (ASAIHL)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
146,Baze University,world rank  8340,"Plot 686, Cadastral Zone C 00, Jabi Airport Road Bypass (Ring Road)
Abuja
Federal Capital Territory
Nigeria",+234 (813) 376 9658,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Not reported,no-data,"Baze University
|
Faculty of Basic Medical Sciences Faculty of Computing and Applied Sciences Faculty of Engineering Faculty of Environmental Sciences Faculty of Law Faculty of Management and Social Sciences","['library', 'housing', 'sports facilities']"
147,BBS School of Management,world rank  12969,"Boulevard de l’Indépendance; Boîte Postale 25172, Quartier Glass
Libreville
Estuaire
Gabon",+241 01 76 26 85,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
148,bbw Hochschule,world rank  7380,"Leibnizstrasse 11-13
Berlin
10625 Berlin
Germany",+49 (30) 31 99 09 50,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
149,Beacon College,world rank  4047,"105 E Main Street
Leesburg
34748 Florida
United States",+1 (352) 787 7660,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
150,Beaconhouse National University,world rank  9107,"Tarogil Campus 13 Km Off Thokar Niazbeg - Raiwind Road, Tarogil
Lahore
54400 Punjab
Pakistan",+92 (42) 3810 0156,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,South Asia Foundation (SAF),"Beaconhouse National University
|
School of Visual Arts and Design School of Architecture School of Media and Communication School of Liberal Arts and Social Sciences School of Computer and IT School of Education Institute of Psychology","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
151,Becker College,world rank  3544,"61 Sever Street
Worcester
01609-2165 Massachusetts
United States",+1 (508) 791 9241,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
152,Beckmans Designhögskola,world rank  4872,"Brahegatan 10
Stockholm
114 37 Stockholm County
Sweden",+46 (8) 660 2020,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
153,Begum Gulchemonara Trust University,world rank  12067,"Gul Chemonara Viddyanagar, Chandanaish
Chittagong
4000 Chittagong
Bangladesh",+880 (3033) 56193,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Begum Gulchemonara Trust University
|
Department of Computer Science and Information Technology Department of Pharmacy Department of BBA Department of Law Department of English",['library']
154,Begum Rokeya University,world rank  9187,"House 14, Road 2
Rangpur
5405 Rajshahi
Bangladesh",+880 (521) 66731,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Begum Rokeya University
|
Faculty of Arts Faculty of Science Faculty of Business Studies Faculty of Social Science Faculty of Engineering and Technology Faculty of Life and Earth Sciences",['library']
155,Behbahan Khatam Alanbia University of Technology,world rank  11506,"Zaydun Street
Behbahan
Khuzestan
Iran",+98,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
156,Beibu Gulf University,world rank  10252,"89 Xihuan Nanlu
Qinzhou
535000 Guangxi
China",+86 (777) 280 4168,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
157,Beihai College of Art and Design,world rank  8122,"Guangdong Road
Beihai
536000 Guangxi
China",+86 (779) 680 1200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
158,Beihang University,world rank  619,"37 Xueyuan Road, Haidian District
Beijing
100083 Beijing
China",+86 (10) 8231 7685,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Project 211
Project 985","Beihang University
|
School of Material Science and Engineering School of Electronic Information Engineering School of Automation Science and Electrical Engineering School of Jet Propulsion School of Aeronautical Science and Engineering School of Computer Science and Engineering School of Mechanical Engineering and Automation School of Economics and Management School of Science School of Biological Engineering School of Public Management School of Foreign Languages School of Transportation Science and Engineering Department of Systems Engineering of Engineering Technology School of Astronautics School of Pilot School of Software School of Law School of Continuing Education School of Instrumentation Science and Opto-electronics Engineering School of New Media Art and Design School of Distant Learning School of Vocational Techniques School of Advanced Engineering School of Chemistry and Environment School of Transportation Science and Engineering École Centrale de Pékin","['library', 'housing', 'financial aid']"
159,Beihua University,world rank  6179,"3999 Huashan Road, Fengman District
Jilin
132013 Jilin
China",+86 (432) 468 3797,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Beihua University
|
Institute of Politics College of Educational Science Art College Foreign Language Institute Music Academy College of Physical Education History and Culture Institute School of Mathematics School of Physics School of Chemistry and Biology School of Mechanical Engineering School of Electrical and Information Engineering School of Computer Science and Technology Software College School of Traffic and Civil Engineering Forestry College College of Basic Medicine School of Public Health School of Stomatology School of Nursing College of Pharmacy School of Economics and Management School of Adult and Continuing Education International Education Exchange Institute School of Public Foreign Language Education Department of Foreign Language Teaching and Research","['library', 'financial aid']"
160,Beijing City University,world rank  5674,"269 N 4th Ring Road Middle, Haidian District
Beijing
100083 Beijing
China",+86 (10) 6232 2695,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Beijing City University
|
Department of Software and Information Management Department of Biomedical Sciences Department of Urban Construction Department of Information Science International Department Performance Department Art Department Department of Modern Technology Services Department of Economics and Management Department of Language and Culture Department of Public Administration Training Department Adult Education Department",['library']
161,Beijing Dance Academy,world rank  1988,"Minzu Daxue S Road, Haidian District
Beijing
100081 Beijing
China",+86 (10) 6893 5696,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Beijing Dance Academy
|
Department of Chinese Classical Dance Department of Chinese Ethnic and Folk Dance Department of Ballet Department of Choreography Department of Dance Studies Department of Social Dance Department of Musical Theater Department of Art Communication Department of Art Design Department of Liberal Arts School of Continuing Education School of Dance Grading Examination and Education Education and Research Center for Modern Dance Graduate Faculty","['library', 'financial aid']"
162,Beijing Electronic Science and Technology Institute,world rank  9957,"Beijing
100070 Beijing
China",+86 (10) 8363 5430,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Beijing Electronic Science and Technology Institute
|
Information Security Department Electronic Information Engineering Department Computer Science and Technology Department Communication Engineering Department Management Department Humanities and Social Science Teaching Department Postgraduate Department",['library']
163,Beijing Film Academy,world rank  4984,"4 Xituchenglu, Haidian District
Beijing
100088 Beijing
China",+86 (10) 8204 5433,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
164,Beijing Foreign Studies University,world rank  1135,"2 W 3rd Ring Road N, Haidian District
Beijing
100089 Beijing
China",+86 (10) 8881 6309,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Beijing Foreign Studies University
|
Law School School of Asian and African Studies School of Chinese Language and Literature School of English and International Studies School of European Languages and Culture International Business School School of International Relations and Diplomacy School of Russian Studies Graduate School of Translation and Interpretation International Institute of China Studies","['library', 'housing', 'sports facilities', 'financial aid']"
165,Beijing Forestry University,world rank  1978,"35 Qinghua Donglu, Haidian District
Beijing
100083 Beijing
China",+86 (10) 6233 8271,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public,Non-Profit,no-data,"Beijing Forestry University
|
School of Art School of Biological Sciences and Biotechnology School of Economics and Management School of Environmental Science and Engineering School of Foreign Languages School of Forestry School of Humanities and Social Sciences School of Information Science and Technology School of Landscape Architecture School of Material Science and Technology School of Nature Conservation School of Science School of Soil and Water Conservation School of Technology","['library', 'housing', 'sports facilities', 'financial aid']"
166,Beijing Geely University,world rank  7882,"Changping
Beijing
102202 Beijing
China",+86 (10) 6075 3233,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
167,Beijing Information Science and Technology University,world rank  8159,"12 Xiaoying East Road, Haidian District
Beijing
Beijing
China",+86 (10) 8242 6868,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Beijing Information Science and Technology University
|
School of Information and Communication Engineering School of Computer Science and Technology School of Mechanical and Electronic Engineering School of Instrument Science and Optic Engineering School of Automation Engineering School of Human and Social Science school of Politic Philosophy and Education School of Economics Management School of Information Administration School of Foreign Languages School of Sciences Graduate School",['library']
168,Beijing Institute of Fashion Technology,world rank  7655,"2 Cherry Street, Chaoyang District
Beijing
100029 Beijing
China",+86 (10) 6428 8257,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
169,Beijing Institute of Graphic Communication,world rank  4804,"25 Xinghua North Road, Daxing District
Beijing
102600 Beijing
China",+86 (10) 6026 1010,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Beijing Institute of Graphic Communication
|
School of Printing and Packaging Engineering School of Information and Electrical Engineering School of Communication and Management Design Art Institute Department of Social Sciences Department of Physical Education Department of Continuing Education Vocational School",['library']
