,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
100,"Indian Institute of Science Education and Research, Kolkata",world rank  5504,"Campus Road
Mohanpur
741 246 West Bengal
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Indian Institute of Science Education and Research, Kolkata
|
Biological Sciences Department Chemical Sciences Department Earth Sciences Department Mathematics and Statistics Department Physical Sciences Department",['library']
101,"Indian Institute of Science Education and Research, Mohali",world rank  6263,"Knowledge city, Sector 81, Manauli PO
Mohali
140 306 Punjab
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
102,"Indian Institute of Science Education and Research, Pune",world rank  4487,"Dr Homi Bhabha Road, Ward No. 8, NCL Colony, Pashan
Pune
411 008 Maharashtra
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
103,"Indian Institute of Science Education and Research, Thiruvananthapuram",world rank  6190,"Maruthamala PO, Vithura
Thiruvananthapuram
695 551 Kerala
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
104,Indian Institute of Space Science and Technology,world rank  4907,"Valiamala PO, Nedumangad Municipality
Thiruvananthapuram
695 547 Kerala
India",+91 (471) 256-8462,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
105,Indian Institute of Teacher Education,world rank  9071,"Ramkrushna Paramhansha Vidhya Sankul, Kh Road, Sector - 15
Gandhinagar
382 016 Gujarat
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
106,Indian Institute of Technology Bhubaneswar,world rank  4795,"Bhubaneswar, Samantapuri
Bhubaneswar
751 013 Odisha
India",+91 (674) 230 1292,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Indian Institute of Technology Bhubaneswar
|
School of Electrical Sciences School of Mechanical Sciences School of Infrastructure School of Basic Sciences School of Humanities, Social Sciences and Management","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
107,Indian Institute of Technology Bombay,world rank  452,"Powai
Mumbai
400 076 Maharashtra
India",+91 (22) 2572 3488,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)","Indian Institute of Technology Bombay
|
Department of Aerospace Engineering Department of Chemical Engineering Department of Chemistry Department of Civil Engineering Department of Computer Science and Engineering Department of Earth Sciences Department of Electrical Engineering Department of Energy Science and Engineering Department of Humanities and Social Science Department of Industrial Design Centre Department of Mathematics Department of Mechanical Engineering Department of Metallurgical Engineering and Materials Science Department of Physics","['library', 'housing', 'sports facilities', 'distant learning']"
108,Indian Institute of Technology Delhi,world rank  767,"Hauz Khas
New Delhi
110 016 NCT of Delhi
India",+91 (11) 2658 2020,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
109,Indian Institute of Technology Gandhinagar,world rank  2853,"Visat-Gandhinagar Highway
Chandkheda
382 424 Gujarat
India",+91 (79) 2397 2583,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
110,Indian Institute of Technology Guwahati,world rank  1485,"Institution of Engineers Building, Panbazar
Guwahati
781 039 Assam
India",+91 (361) 269 0401,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
111,Indian Institute of Technology Hyderabad,world rank  3209,"Ordnance Factory Estate
Eddumailaram
502 205 Telangana
India",+91 (40) 2301 6033,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Indian Institute of Technology Hyderabad
|
Department of Chemical Engineering Department of Chemistry Department of Computer Science Engineering Department of Electrical Engineering Department of Liberal Arts Department of Mechanical Engineering Department of Physics",['library']
112,Indian Institute of Technology Indore,world rank  5633,"Simrol, Khandwa Road
Indore
452 020 Madhya Pradesh
India",+91 (731) 2438 709,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
113,Indian Institute of Technology Jodhpur,world rank  4785,"Old Residency Road, Ratanada
Jodhpur
342 011 Rajasthan
India",+91 (291) 244 9024,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Indian Institute of Technology Jodhpur
|
Department of Bioscience and Bioengineering Department of Chemistry Department of Chemical Engineering Department of Civil Engineering Department of Computer Science and Engineering Department of Electrical Engineering Department of Humanities and Social Sciences Department of Materials Engineering Department of Mathematics Department of Mechanical Engineering Department of Physics","['library', 'housing', 'sports facilities', 'financial aid']"
114,Indian Institute of Technology Kanpur,world rank  466,"Office of Research & Development, IIT Kanpur
Kanpur
208 016 Uttar Pradesh
India",+91 (512) 259 7578,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Indian Universities (AIU),"Indian Institute of Technology Kanpur
|
Department of Engineering Department of Humanities Department of Management Department of Science","['library', 'housing', 'sports facilities', 'financial aid']"
115,Indian Institute of Technology Kharagpur,world rank  872,"Kharagpur
721 302 West Bengal
India",+91 (3222) 282 004,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
116,Indian Institute of Technology Madras,world rank  715,"Beside Adyar Cancer Institute, Opposite to C.L.R.I, Sardar Patel Road, Adyar
Chennai
600 036 Tamil Nadu
India",+91 (44) 2257 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Indian Universities (AIU),"Indian Institute of Technology Madras
|
Department of Aerospace Engineering Department of Applied Mechanics Department of Biotechnology Department of Chemical Engineering Department of Civil Engineering Department of Computer Science and Engineering Department of Electrical Engineering Department of Engineering Design Department of Mechanical Engineering Department of Metallurgical and Materials Engineering Department of Ocean Engineering Department of Chemistry Department of Mathematics Department of Physics Department of Humanities and Social Sciences Department of Management Studies","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
117,Indian Institute of Technology Mandi,world rank  4683,"PWD Rest House, Near Bus Stand
Mandi
175 001 Himachal Pradesh
India",+91 1905 237943,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
118,Indian Institute of Technology Patna,world rank  5060,"Kanpa Road, Bihta
Patna
800 013 Bihar
India",+91 (612) 255 2067,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
119,Indian Institute of Technology Roorkee,world rank  2377,"Roorkee- Haridwar Highway
Roorkee
247 667 Uttarakhand
India",+91 (1332) 285 311,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Indian Universities (AIU),"Indian Institute of Technology Roorkee
|
Department of Architecture Department of Biotechnology Department of Chemical Engineering Department of Civil Engineering Department of Computer Science and Engineering Department of Earthquake Engineering Department of Electrical Engineering Department of Electronics and Communications Engineering Department of Mechanical and Industrial Engineering Department of Metallurgical and Materials Engineering Department of Geophysical Technology Department of Geological Technology Department of Pulp and Paper Engineering Department of Chemistry Department of Water Resource Development and Management Department of Mathematics Department of Physics Department of Earth Sciences Department of Humanities and Social Sciences Department of Department of Management Studies","['library', 'housing', 'sports facilities', 'financial aid']"
120,Indian Institute of Technology Ropar,world rank  5196,"Nangal Road
Rupnagar
140 001 Punjab
India",+91 (1881) 227 078,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Indian Institute of Technology Ropar
|
Department of Civil Engineering Department of Computer Science and Engineering Department of Electrical Engineering Department of Mechanical Engineering Department of Chemistry Department of Physics Department of Mathematics Department of Humanities and Social Sciences Center of Biomedical Engineering Center for Materials and Energy Engineering",['library']
121,"Indian Institute of Technology, BHU",world rank  4708,"Varanasi
221 005 Uttar Pradesh
India",+91 (542) 236 8427,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
122,Indian Maritime University,world rank  7010,"East Coast Road, Uthandi
Chennai
600 119 Tamil Nadu
India",+91 (44) 2453 0343,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
123,Indian River State College,world rank  3880,"3209 Virginia Avenue
Fort Pierce
34981-5596 Florida
United States",+1 (772) 462 4772,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public State,Non-Profit,"Commission on Dental Accreditation
Commission on Accreditation of Allied Health Education Programs (CAAHEP)
Committee on Accreditation of Educational Programs for the Emergency Medical Services Professions (CoAEMSP)
Commission on Accreditation for Health Informatics and Information Management Education (CAHIIM)
National Accrediting Agency for Clinical Laboratory Sciences
Accreditation Commission for Education in Nursing (ACEN)
Commission on Accreditation in Physical Therapy Education (CAPTE)
Commission on Accreditation for Respiratory Care (CoArc)
Florida Department of Health","National Athletic Association (NAA)
National Junior College Athletic Association (NJCAA)",['Not reported']
124,Indian School of Mines,world rank  5103,"ISM Dhanbad Internal Road, Sardar Patel Nagar
Dhanbad
826 004 Jharkhand
India",+91 (326) 220 5403,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
125,Indian Statistical Institute,world rank  2472,"203 Barrackpore Trunk Road, Baranagar
Kolkata
700 108 West Bengal
India",+91 (33) 2575 2500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
126,Indian Veterinary Research Institute,world rank  5948,"Izztnagar
Bareilly
243 122 Uttar Pradesh
India",+91 (581) 230 0096,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
127,Indiana Institute of Technology,world rank  3758,"1600 E Washington Boulevard
Fort Wayne
46803-1228 Indiana
United States",+1 (260) 422 5561,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Engineering Accreditation Commission (EAC) of ABET,"Midwestern Undergraduate Private Engineering Colleges (MUPEC)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
128,Indiana State University,world rank  940,"210 N 7th Street
Terre Haute
47809-9989 Indiana
United States",+1 (812) 237 3773,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Applied and Natural Science Accreditation Commission (ANSAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
American Association for Leisure and Recreation (AALR)
American Psychological Association (APA)
American Speech-Language-Hearing Association (ASHA)","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
129,Indiana University - Purdue University Indianapolis,world rank  331,"420 University Boulevard
Indianapolis
46202-5143 Indiana
United States",+1 (317) 274 5555,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
American Bar Association (ABA), Council of the Section of Legal Education and Admissions to the Bar","American Association of State Colleges and Universities (AASCU)
Association of Public and Land-Grant Universities (APLU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
130,Indiana University Bloomington,world rank  54,"107 South Indiana Avenue
Bloomington
47405-7000 Indiana
United States",+1 (812) 855 4848,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"American Association for Leisure and Recreation (AALR), Council on Accreditation
American Bar Association (ABA), Council of the Section of Legal Education and Admissions to the Bar
Accrediting Council on Education in Journalism and Mass Communications","Indiana University System
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
131,Indiana University East,world rank  4739,"2325 Chester Boulevard
Richmond
47374-1289 Indiana
United States",+1 (765) 973 8200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
Council for the Accreditation of Educator Preparation (CAEP)
National League for Nursing Accrediting Commission (NLNAC)","Indiana University System
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
132,Indiana University Fort Wayne,world rank  11193,"2101 E. Coliseum Blvd
Fort Wayne
46805 Indiana
United States",+1 844.634.0005,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Indiana University
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['distant learning', 'career services']"
133,Indiana University Kokomo,world rank  4985,"2300 South Washington Street
Kokomo
46904-9003 Indiana
United States",+1 (765) 453 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Joint Review Committee on Education in Radiologic Technology (JRCERT)","Indiana University System
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
134,Indiana University Northwest,world rank  2671,"3400 Broadway
Gary
46408-1197 Indiana
United States",+1 (888) 968 7486,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
American Chemical Society (ACS)
Commission on Accreditation of Allied Health Education Programs (CAAHEP)
National Association of Schools of Public Affairs and Administration","Indiana University System
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
135,Indiana University of Pennsylvania,world rank  939,"1011 South Drive 201 Sutton Hall
Indiana
15705-1098 Pennsylvania
United States",+1 (724) 357 2100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Applied and Natural Science Accreditation Commission (ANSAC) of ABET
Computing Accreditation Commission (CAC) of ABET
American Chemical Society (ACS)","Pennsylvania State System of Higher Education (PASSHE)
American Association of State Colleges and Universities (AASCU)
Association of Public and Land-Grant Universities (APLU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
136,Indiana University South Bend,world rank  2388,"1700 Mishawaka Avenue
South Bend
46615-7111 Indiana
United States",+1 (574) 520 4872,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
American Chemical Society (ACS)
Council for Accreditation of Counseling and Related Educational Programs (CACREP)","Indiana University System
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
137,Indiana University Southeast,world rank  2489,"4201 Grant Line Road
New Albany
47150 Indiana
United States",+1 (812) 941 2333,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
American Chemical Society (ACS)
Council for the Accreditation of Educator Preparation (CAEP)","Indiana University System
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
138,Indiana Wesleyan University,world rank  1793,"4201 South Washington Street
Marion
46953-4974 Indiana
United States",+1 (765) 674 6901,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Commission on Accreditation of Athletic Training Education (CAATE)
Council for Accreditation of Counseling and Related Educational Programs (CACREP)
Council on Social Work Education (CSWE)","Council of Independent Colleges (CIC)
Independent Colleges of Indiana (ICI)
Council for Christian Colleges and Universities (CCCU)
Association of American Colleges and Universities (AAC&U)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)
National Christian College Athletic Association (NCCAA)",['Not reported']
139,Indira Gandhi Delhi Technical University for Women,world rank  9039,"James Church, New Church Road, Opp. St,Kashmere Gate
New Delhi
110 006 NCT of Delhi
India",+91,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
140,Indira Gandhi Institute of Development Research,world rank  4323,"Gen A.K. Vaidya Marg, Santosh Nagar, Film City Road
Mumbai
400 065 Maharashtra
India",+91 (22) 2841 6200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
141,Indira Gandhi Institute of Medical Sciences,world rank  8889,"Post Office, B. V. College, Sheikhpura
Patna
800 014 Bihar
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
142,Indira Gandhi Krishi Vishwavidyalaya,world rank  6271,"Krishak Nagar
Raipur
492 006 Chhattisgarh
India",+91 (771) 244 3419,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
143,Indira Gandhi National Tribal University,world rank  7614,"Mekal Sadan, Kapil Dhara Road
Amarkantak
484 886 Madhya Pradesh
India",+91 (7629) 269 640,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
144,Indira Gandhi Technological and Medical Sciences University,world rank  12056,"IGTAMSU SSB Gate Campus
Ziro
791 120 Arunachal Pradesh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
145,"Indira Gandhi University, Meerpur",world rank  8780,"Lokri Road
Rewari
122 502 Haryana
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
146,Indira Kala Sangeet Vishwavidyalaya,world rank  10471,"IKSV
Khairagarh
491 881 Chhattisgarh
India",+91 (7820) 234 232,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,Association of Indian Universities (AIU),"Indira Kala Sangeet Vishwavidyalaya
|
Faculty of Music Faculty of Dance Faculty of Visual Arts Faculty of Arts Faculty of Folk Music and Arts","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
147,Indraprastha Institute of Information Technology,world rank  4375,"Okhla Industrial Estate, Phase-III
New Delhi
110 078 NCT of Delhi
India",+91 (11) 2609 7480,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
148,Indrashil University,world rank  11166,"Taluka : Kadi, Ahmedabad-Mehsana Highway
Rajpur
382 740 Gujarat
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
149,Indus International University,world rank  11869,"VPO Bathu
Bathu
174 301 Himachal Pradesh
India",+91 (931) 879 7101,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid', 'career services']"
150,Indus University,world rank  10268,"Rancharda, Via: Thaltej
Ahmedabad
382 115 Gujarat
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
151,"Indus University, Pakistan",world rank  8177,"ST-2D, Block-17, Adjacent National Stadium Gulshan-e-Iqbal
Karachi
Sindh
Pakistan",+92 (21) 3497 7457,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,Asia Pacific Quality Network (APQN),"Indus University, Pakistan
|
Faculty of Engineering, Science and Technology Faculty of Management Science Faculty of Art and Design Faculty of Social Science Faculty of Health and Medical Science","['library', 'sports facilities', 'financial aid']"
152,Indus Valley School of Art and Architecture,world rank  8689,"ST-33, Block-2, Scheme-5, Clifton
Karachi
75600 Sindh
Pakistan",+92 (21) 586 1039-40,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
153,Informacijas sistemu menedžmenta augstskola,world rank  6592,"1 Lomonosova Str., build. 6
Riga
1019 Riga
Latvia",+371 67100607,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Not reported,"Baltic Management Development Association (BMDA)
The International Association for Management Development in Dynamic Societies (CEEMAN)
Latvian Private School Association (LPAA)","Informacijas sistemu menedžmenta augstskola
|
Department of Computer Technologies and Natural Sciences Department of Economics Department of Culture International Business Communications Department Department of Management and Law","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
154,Information and Communication University,world rank  7922,"Lusaka
Lusaka
Zambia",+260,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
155,Information Technology University,world rank  6632,"346-B, Ferozepur Road
Lahore
54600 Punjab
Pakistan",+92 (42) 358 80062,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Pakistan Engineering Council (PEC)
National Technology Council (NTC)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
156,Ingush State University,world rank  10046,"ul. Pervomayskaya, 1A stan. Ordzhonikidzhevskaya
Ordzhonikidzevskaya
366700 Ingushetia Republic
Russia",+7 (87144) 21578,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
157,Inha University,world rank  3042,"253 Yonghyun-dong, Nam-gu
Incheon
402-751 Incheon
South Korea",+82 (32) 860 7031,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Global U8 Consortium (GU8),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid']"
158,Inje University,world rank  4560,"197 Injero
Gimhae
621-749 South Gyeongsang
South Korea",+82 (55) 334 7111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Inje University
|
College of Medicine Department of Premed Department of Medicine Department of Nursing College of Biomedical Sciences and Engineering Department of Biomedical Engineering Department of Biomedical Laboratory Science Department of Physical Therapy Department of Occupational Therapy Department of Occupational Health and Safety Engineering School of Biological Sciences School of Food and Life Science College of Humanities and Social Sciences Department of Law School of Korean Studies School of Humanities Department of History and Archeology Department of English Language and Literature School of Chinese Studies Department of Japanese Language and Literature School of Communication and Politics School of Economics, International Trade and Tourism School of Management Department of Health Administration Department of Public Administration Department of Management and International Trade Department of Social Welfare School of Human Counseling and Welfare Department of Early Childhood Education Department of Special Education College of Natural Sciences School of Computer Aided Science School of Environmental Science and Engineering Department of Data Science Department of Sports and Leisure Studies Department of Biomedical Chemistry College of Engineering School of Mechanical and Automotive Engineering School of Computer Engineering School of Nano Engineering Department of Electronics and Intelligent Robotics Engineering Department of Information and Communications Engineering Department of Civil Engineering Department of Architecture Department of Systems Management Engineering Department of Pharmaceutical Engineering College of Design Product Interaction Design Interior Design Digital Information Design Film and Animation Design College of Pharmacy Department of Music","['library', 'housing', 'sports facilities', 'financial aid']"
159,Inner Mongolia Agricultural University,world rank  5937,"306 Zhaowu Dalu
Hohhot
010018 Inner Mongolia
China",+86 (471) 430 9294,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
160,Inner Mongolia Arts University,world rank  11598,"Hohhot
Inner Mongolia
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
161,Inner Mongolia Medical University,world rank  7558,"Hohhot
Inner Mongolia
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
162,Inner Mongolia Nationality College,world rank  11332,"Hohhot
Inner Mongolia
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
