,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
137,Maranatha Baptist University,world rank  5230,"745 West Main Street
Watertown
53094 Wisconsin
United States",+1 (920) 261 9300,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)
National Christian College Athletic Association (NCCAA)",['Not reported']
138,Maranatha University College,world rank  Un,"PO Box AN 10320
Accra North
Greater Accra
Ghana",+233 (21) 417581,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,University of Cape Coast (UCC),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
139,Mardin Artuklu Üniversitesi,world rank  5636,"Mardin Artuklu Üniversitesi Yenisehir Yerleskesi, Diyarbakir Yolu Yenisehir
Mardin
47200 Mardin
Turkey",+90 (482) 213 4002,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Mardin Artuklu Üniversitesi
|
Faculty of Letters Faculty of Architecture Faculty of Theology Faculty of Fine Arts Faculty of Economic and Administrative Sciences Faculty of Science Institute of Living Languages Institute of Sciences Institute of Social Sciences Vocational Higher Schools","['library', 'sports facilities']"
140,Mari State University,world rank  3520,"pl. Lenina 1
Yoshkar-Ola
424001 Mari El Republic
Russia",+7 (8362) 125 540,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
141,Maria College,world rank  6054,"700 New Scotland Avenue
Albany
12208 New York
United States",+1 (518) 438 3111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
142,Marian University,world rank  3124,"3200 Cold Spring Road
Indianapolis
46222-1997 Indiana
United States",+1 (317) 955 6000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Council for the Accreditation of Educator Preparation (CAEP)
National League for Nursing Accrediting Commission (NLNAC)","Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
143,"Marian University, Wisconsin",world rank  4570,"45 S National Avenue
Fond du Lac
54935-4699 Wisconsin
United States",+1 (800) 262 7426,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Council on Social Work Education (CSWE)
Council for the Accreditation of Educator Preparation (CAEP)
Wisconsin Dept of Justice Law and Enforcement","Council of Independent Colleges (CIC)
Association of Franciscan Colleges and Universities (AFCU)
International Assembly for Collegiate Business Education (IACBE)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
144,Mariano Marcos State University,world rank  8394,"Barangay 16 Quiling Sur
Batac
2906 Ilocos Region
Philippines",+63 (77) 792 3925,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
145,Marietta College,world rank  1962,"Irvine Building
Marietta
45750 Ohio
United States",+1 (800) 331 7896,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Engineering Accreditation Commission (EAC) of ABET
American Chemical Society (ACS)
Commission on Accreditation of Athletic Training Education (CAATE)
Council for the Accreditation of Educator Preparation (CAEP)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
146,Marijampoles kolegija,world rank  8800,"V. Kudirkos g. 61
Marijampole
68125 Marijampole
Lithuania",+370 (343) 54388,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
147,Marinduque State College,world rank  13003,"Tanza
Boac
4900 Mimaropa
Philippines",+63 (42) 332-2028/2728,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
148,Marino Institute of Education,world rank  7201,"Griffith Avenue
Dublin
D09 R232 County Dublin
Ireland",+353 (1) 805 7700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
149,Marist College,world rank  543,"3399 North Road
Poughkeepsie
12601 New York
United States",+1 (845) 575 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Association for Biblical Higher Education (ABHE), Commission on Accreditation
American Chemical Society (ACS)","National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
150,Maritime State University,world rank  4420,"ul. Verhneportovaja 50a
Vladivostok
690059 Primorsky Krai
Russia",+7 (4232) 41 49 68,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
151,Mariupol State University,world rank  6904,"Builders Street, 129-A
Mariupol
87500 Donetsk Oblast
Ukraine",+380 (629) 532 270,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
152,Marlboro College,world rank  2939,"2582 South Road
Marlboro
05344-0300 Vermont
United States",+1 (802) 257 4333,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,Council of Independent Colleges (CIC),['Not reported']
153,Marmara Üniversitesi,world rank  1021,"Goztepe Kampusu, Kadiköy
Istanbul
34722 Istanbul
Turkey",+90 (216) 414 0545,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
154,Marnix Academie,world rank  8840,"Vogelsanglaan 1
Utrecht
3571 ZM Utrecht
Netherlands",+31 (30) 275 34 00,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
155,Marondera University of Agricultural Sciences and Technology,world rank  12981,"Dozmery Farm; 40 km from Marondera Town Along Ruzawi Road
Marondera
Mashonaland East
Zimbabwe",+263 279 20239,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Marondera University of Agricultural Sciences and Technology
|
Faculty of Agriculture","['library', 'sports facilities']"
156,Marquette University,world rank  367,"1250 W Wisconsin Avenue
Milwaukee
53233 Wisconsin
United States",+1 (414) 288 7250,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
American Bar Association (ABA), Council of the Section of Legal Education and Admissions to the Bar","International Federation of Catholic Universities (IFCU)
Association of Jesuit Colleges and Universities (AJCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
157,Mars Hill University,world rank  4722,"100 Athletic Street
Mars Hill
28754 North Carolina
United States",+1 (828) 689 4968,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
158,Marshall B. Ketchum University,world rank  5909,"2575 Yorba Linda Boulevard
Fullerton
92831-1699 California
United States",+1 (714) 870 7226,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Optometric Association (AOA), Accreditation Council on Optometric Education",Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
159,Marshall University,world rank  808,"1 John Marshall Drive
Huntington
25755 West Virginia
United States",+1 (800) 642 3463,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
American Association for Leisure and Recreation (AALR), Council on Accreditation
Applied and Natural Science Accreditation Commission (ANSAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Computing Accreditation Commission (CAC) of ABET","West Virginia Higher Education Policy Commission (WVHEPC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
160,Marshalls University College,world rank  12454,"PO BOX KB 781 Korle-Bu
Accra
Greater Accra
Ghana",+233 (242) 561 005,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,University of Cape Coast (UCC),"Marshalls University College
|
School of Business School of Arts and Social Sciences School of Modern Languages School of Technology","['library', 'housing', 'sports facilities', 'financial aid']"
161,Martin Luther Christian University,world rank  10688,"Block I, Dongktieh, Nongrah
Shillong
793 001 Meghalaya
India",+91 (920) 604 0427,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
162,Martin Luther College,world rank  4640,"1995 Luther Ct
New Ulm
56073-3965 Minnesota
United States",+1 (507) 354 8221,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Wisconsin Evangelical Lutheran Synod (WELS)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
163,Martin Methodist College,world rank  5780,"433 West Madison Street
Pulaski
38478-2799 Tennessee
United States",+1 (931) 363 9804,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,Accreditation Council for Business Schools and Programs (ACBSP),"National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
164,Martin University,world rank  5903,"2186 North Sherman Drive
Indianapolis
46218-0567 Indiana
United States",+1 (317) 543 3235,Men and Women (coed),Predominantly Black-serving Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
165,Martin-Luther-Universität Halle-Wittenberg,world rank  522,"Universitätsplatz 10
Halle
06108 Saxony-Anhalt
Germany",+49 (345) 55 20,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Martin-Luther-Universität Halle-Wittenberg
|
Faculty of Theology Faculty of Law and Economics Faculty of Medicine Faculty of Philosophy I Faculty of Philosophy II Faculty of Philosophy III Faculty of Natural Sciences I Faculty of Natural Sciences II Faculty of Natural Sciences III","['library', 'sports facilities', 'financial aid']"
166,Marwadi University,world rank  7741,"Morbi Road, Gauridad
Rajkot
360 003 Gujarat
India",+91 (281) 712 3456,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Indo Universal Collaboration for Engineering Education (IUCEE)
Institute of Electrical and Electronics Engineers (IEEE)
Institution of Engineering and Technology (IET)
American Society of Civil Engineers (ASCE)
American Society of Mechanical Engineers (ASME)","Marwadi University
|
Faculty of Engineering Faculty of Science Faculty of Business Management Faculty of Liberal Studies Faculty of Law Faculty of Computer Applications Faculty of Pharmacy Faculty of Architecture Faculty of Physiotherapy Faculty of P.G. Studies and Research","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
167,Mary Baldwin University,world rank  3369,"318 Prospect Street
Staunton
24401 Virginia
United States",+1 (540) 887 7019,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
168,Maryam University,world rank  12926,"3rd Street of Taimani Project
Kabul
Kabul
Afghanistan",+93 (77) 515 2615,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
169,Maryland Institute College of Art,world rank  1531,"1300 Mount Royal Avenue
Baltimore
21217-4134 Maryland
United States",+1 (410) 669 9200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,National Association of Schools of Art and Design (NASAD),Association of Independent Colleges of Art and Design (AICAD),['Not reported']
170,Maryland University of Integrative Health,world rank  4257,"7750 Montpelier Road
Laurel
20723 Maryland
United States",+1 (410) 888 9048,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
171,Marymount California University,world rank  6347,"30800 Palos Verdes Drive East
Rancho Palos Verdes
90275-6299 California
United States",+1 (310) 377 5501,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
172,Marymount Manhattan College,world rank  4145,"221 E 71st Street
New York City
10021-4597 New York
United States",+1 (212) 517 0400,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,Council of Independent Colleges (CIC),['Not reported']
173,Marymount University,world rank  2287,"2807 N Glebe Road
Arlington
22207-4299 Virginia
United States",+1 (703) 522 5600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Accreditation Council for Business Schools and Programs (ACBSP)
American Physical Therapy Association (APTA), Commission on Accreditation in Physical Therapy Education","Council of Independent Colleges (CIC)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
174,Maryville College,world rank  3351,"502 E Lamar Alexander Parkway
Maryville
37804-5907 Tennessee
United States",+1 (865) 981 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,National Association of Schools of Music (NASM),"Council of Independent Colleges (CIC)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
175,Maryville University,world rank  981,"650 Maryville University Drive
St. Louis
63141-7299 Missouri
United States",+1 (800) 627 9855,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Accreditation Council for Business Schools and Programs (ACBSP)
American Occupational Therapy Association (AOTA), Accreditation Council for Occupational Therapy Education (ACOTE)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
176,Marywood University,world rank  2991,"2300 Adams Avenue
Scranton
18509-1598 Pennsylvania
United States",+1 (570) 348 6211,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
American Psychological Association (APA)
American Speech-Language-Hearing Association (ASHA), Council on Academic Accreditation","Council of Independent Colleges (CIC)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
177,Masarykova univerzita,world rank  277,"Zerotínovo nám. 617/9
Brno
601 77 South Moravian Region
Czech Republic",+420 549 491 111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
Utrecht Network","Masarykova univerzita
|
Faculty of Medicine Faculty of Law Faculty of Science Faculty of Arts Faculty of Education Faculty of Economics and Administration Faculty of Informatics Faculty of Social Studies Faculty of Sports Studies","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
178,Maseno University,world rank  8238,"Private Bag Kisumu, Busia Road
Maseno
40100 Kisumu
Kenya",+254 (57) 351 620,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of African Universities (AAU)","Maseno University
|
Faculty of Arts and Social Sciences Faculty of Education Faculty of Science School of Public Health and Community Development School of Development and Strategic Studies School of Environment and Earth Science Institute of Advanced Technology Regional Institute of Business Management","['library', 'sports facilities']"
179,Mashal University,world rank  12377,"Kabul
Kabul
Afghanistan",+93 (78) 710 4020,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
180,Mashhad University of Medical Sciences,world rank  2259,"Park square
Mashhad
Razavi Khorasan
Iran",+98 (511) 841 2081 3,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
181,Mashreq University,world rank  12015,"Ingaz Street
Khartoum North
Khartoum
Sudan",+249 (185) 321 699,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,Association of Sudanese Universities (ASU),"Mashreq University
|
Faculty of Engineering Faculty of Computer Science and IT Faculty of Economic and Managerial Sciences Faculty of Communication Sciences Faculty of Technology and Community Development Faculty of Graduate Studies","['library', 'sports facilities', 'financial aid']"
182,Masinde Muliro University of Science and Technology,world rank  8631,"Along Webuye-Kisumu Road, PO Box 190
Kakamega
50100 Kakamega
Kenya",+254 (56) 31375,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Inter-University Council for East Africa (IUCEA)
Association of African Universities (AAU)
African Institute of Capacity Development (AICAD);World Association of Industrial and Technological Research Organizations (WAITRO)
Institute of Directors Kenya
Association of Commonwealth Universities (ACU)
International Association of University Presidents (IAUP)
African Council for Distance Education (ACDE)","Masinde Muliro University of Science and Technology
|
Centre for Disaster Management and Humanitarian Assistance Faculty of Education and Social Sciences School of Graduate Studies Department of Research and Extension School of Open Learning and Continuing Education Faculty of Science Faculty of Engineering School of Health Sciences","['library', 'sports facilities', 'distant learning']"
183,Massachusetts College of Art and Design,world rank  2192,"621 Huntington Avenue
Boston
02115-5882 Massachusetts
United States",+1 (617) 879 7000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,National Association of Schools of Art and Design (NASAD),"Massachusetts System of Public Higher Education (MSPHE)
Association of Independent Colleges of Art and Design (AICAD)",['Not reported']
184,Massachusetts College of Liberal Arts,world rank  2973,"375 Church Street
North Adams
01247-4100 Massachusetts
United States",+1 (413) 662 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,no-data,"Massachusetts System of Public Higher Education (MSPHE)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
185,Massachusetts Institute of Technology,world rank  1,"77 Massachusetts Avenue
Cambridge
02139-4307 Massachusetts
United States",+1 (617) 253 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
American Chemical Society (ACS)
National Architectural Accrediting Board (NAAB)
Planning Accreditation Board (PAB)","568 Group
Associated Universities, Inc. (AUI)
Association of American Universities (AAU)
Association of Public and Land-Grant Universities (APLU)
Association of Independent Technological Universities (AITU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
186,Massachusetts Maritime Academy,world rank  3683,"101 Academy Drive
Buzzards Bay
02532-1803 Massachusetts
United States",+1 (508) 830 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Engineering Accreditation Commission (EAC) of ABET
International Accreditation Council for Business Education (IACBE)","National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
187,Massachusetts School of Law,world rank  5420,"500 Federal Street, Woodland Park
Andover
01810 Massachusetts
United States",+1 (978) 681 0800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
188,Massawa College of Marine Science and Technology,world rank  Un,"P.O.Box 170
Massawa
Northern Red Sea
Eritrea",+291 1 540081,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
189,Massey University,world rank  503,"Private Bag 11222
Palmerston North
Manawatu-Wanganui
New Zealand",+64 (6) 350 5701,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Southeast Asian Institutions of Higher Learning (ASAIHL)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
190,Matn University College of Technology,world rank  11720,"Ghoubeiry Roundabout, Haret Hreik
Beirut
Beirut
Lebanon",+961 (1) 555 896,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Matn University College of Technology
|
School of Business School of Arts School of Technology","['library', 'sports facilities', 'financial aid']"
191,Matrouh University,world rank  13073,"Mersa Matruh
Matrouh
Egypt",+20 (46) 494 8489,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Supreme Council of Universities (SCU),"Matrouh University
|
Faculty of Education Faculty of Desert and Environmental Agriculture Faculty of Veterinary Medicine Faculty of Tourism and Hotels Faculty of Nursing Faculty of Education for Early Childhood Faculty of Physical Education Boys Faculty of Petroleum and Mining Sciences Faculty of Specific Education Faculty of Archeology and Languages",['Not reported']
192,MATS University,world rank  9650,"Aarang-Kharora Highway, Gram - Gullu
Aarang
493 441 Chhattisgarh
India",+91 (771) 407 8994,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
193,Matsumoto Dental University,world rank  6385,"1780 Gobara-Hirooka
Shiojiri
399-0781 Nagano
Japan",+81 (263) 523 100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
194,Matsumoto University,world rank  9172,"Matsumoto
Nagano
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
195,Matsuyama Shinonome College,world rank  7402,"Matsuyama
Ehime
Japan",+81,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
196,Matsuyama University,world rank  3965,"4-2 Bunkyo-cho
Matsuyama
790-8578 Ehime
Japan",+81 (89) 925 7111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
197,Maubin University,world rank  13170,"Maubin
Ayeyarwady
Myanmar",+95,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
198,"Maulana Abul Kalam Azad University of Technology, West Bengal",world rank  4251,"BF-142, Saltlake Sector - I, Bidhannagar
Kolkata
700 064 West Bengal
India",+91 (33) 2321 7578,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
199,Maulana Azad National Institute of Technology,world rank  5522,"MANIT Campus
Bhopal
462 051 Madhya Pradesh
India",+91 (755) 267 0900,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,Association of Indian Universities (AIU),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
200,Maulana Azad National Urdu University,world rank  8473,"Gachibowli
Hyderabad
500 032 Telangana
India",+91 (40) 2300 6121,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Association of Indian Universities (AIU)
Distance Education Bureau (DEB)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'distant learning']"
201,"Maulana Azad University, Jodhpur",world rank  12806,"Village: Bujhawar, Tehsil Luni
Jodhpur
342 802 Rajasthan
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
202,Maulana Mazharul Haque Arabic and Persian University,world rank  7885,"5, Bailey Road
Patna
800 001 Bihar
India",+91 (612) 223 3040,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
203,Mauritius Institute of Education,world rank  9725,"Réduit
Moka

Mauritius",+230 454 1031 37,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Mauritius Institute of Education
|
School of Applied Sciences School of Education School of Science and Mathematics School of Arts Humanities and Distance Education","['library', 'distant learning']"
204,Mawlamyine University,world rank  Un,"Taungwaing Road
Mawlamyaing
Mon
Myanmar",+95,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
205,Mawlana Bhashani Science and Technology University,world rank  9700,"Santosh
Tangail
1902 Dhaka
Bangladesh",+880 (921) 51899,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Mawlana Bhashani Science and Technology University
|
Faculty of Engineering Faculty of Life Science Faculty of Science Faculty of Business Studies Faculty of Social Science","['library', 'housing', 'sports facilities', 'financial aid']"
206,Mawlana University,world rank  9679,"Crossroad of Khafat, Road of Soldiers of Armed Forces, Chehelmmadr Road
Mazar-i-Sharif
Balkh
Afghanistan",+93 (79) 925 4005,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
