,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
71,David Aghmashenebeli University of Georgia,world rank  11071,"25 Chavchavadze Avenue
Tbilisi
0179 Tbilisi
Georgia",+995 (32) 252 788,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
72,David Tvildiani Medical University,world rank  9951,"2/6 Ljubljana Street
Tbilisi
0159 Tbilisi
Georgia",+995 (32) 251 6898,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,"Association for Medical Education in Europe (AMEE)
Association of Medical Schools in Europe (AMSE)
Organisation for PhD Education in Biomedicine and Health Sciences in the European System (ORPHEUS)","David Tvildiani Medical University
|
AIETI Medical School Faculty of General Medicine Faculty of PhD School of Public Health","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
73,Davidson College,world rank  865,"102 North Main Street
Davidson
28035 North Carolina
United States",+1 (704) 894 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"568 Group
Associated Colleges of the South (ACS)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
74,Davis and Elkins College,world rank  5146,"100 Campus Drive
Elkins
26241-3996 West Virginia
United States",+1 (304) 637 1900,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"National Association of Schools of Theatre (NAST)
National League for Nursing Accrediting Commission (NLNAC)","Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
75,Davis College,world rank  8126,"400 Riverside Drive
Johnson City
13790-2712 New York
United States",+1 (607) 729 1581,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association for Biblical Higher Education (ABHE), Commission on Accreditation","National Athletic Association (NAA)
National Small College Athletic Association (NSCAA)",['Not reported']
76,Dawat University,world rank  11960,"Qamber Square
Kabul
1010 Kabul
Afghanistan",+93 (74) 436 3490,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid']"
77,Dawei University,world rank  13362,"Dawei
Tanintharyi
Myanmar",+95,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
78,Dawood University of Engineering and Technology,world rank  10531,"M.A. Jinnah Road
Karachi
65010 Sindh
Pakistan",+92 (21) 923 1195-98,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Dawood University of Engineering and Technology
|
Department of Architecture and Planning Department of Chemical Engineering Department of Computer Systems Engineering Department of Electronic Engineering Department of Energy and Environment Engineering Department of Industrial Engineering and Management Department of Metallurgy and Material Engineering Department of Petroleum and Gas Engineering Department of Telecommunication Engineering","['library', 'sports facilities']"
79,Dayalbagh Educational Institute,world rank  5563,"Dayal Bagh Road, Dayal Bagh
Agra
282 005 Uttar Pradesh
India",+91 (562) 280 1545,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
80,Dayananda Sagar University,world rank  7829,"Shavige Malleshwara Hills, 1st Stage
Bangalore
560 078 Karnataka
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
81,Da-Yeh University,world rank  4306,"No. 168, University Road
Dacun
51591 Changhua County
Taiwan",+886 (4) 851 1888,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Da-Yeh University
|
College of Engineering College of Management College of Foreign Languages College of Design and Arts College of Biotechnology and Bioresources","['library', 'housing', 'sports facilities', 'financial aid']"
82,Daystar University,world rank  8173,"Valley Road; PO Box 44400
Nairobi
00100 Nairobi
Kenya",+254 (20) 272 3002,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,"Association of African Universities (AAU)
International Association for the Promotion of Christian Higher Education (IAPCHE)","Daystar University
|
Faculty of Arts Faculty of Science and Technology Faculty of Social Sciences","['library', 'sports facilities', 'financial aid']"
83,Daytona State College,world rank  2841,"1200 West International Speedway Boulevard
Daytona Beach
32114 Florida
United States",+1 (386) 506 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public State,Non-Profit,"Engineering Technology Accreditation Commission (ETAC) of ABET
Computing Accreditation Commission (CAC) of ABET","National Junior College Athletic Association (NJCAA)
National Athletic Association (NAA)
National Junior College Athletic Association (NJCAA)",['Not reported']
84,De Haagse Hogeschool,world rank  2910,"Johanna Westerdijkplein 75
Den Haag
2521 EN South Holland
Netherlands",+31 (70) 445 88 88,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
85,De La Salle Lipa,world rank  8964,"1962 J.P. Laurel National Highway
Lipa City
4217 Calabarzon
Philippines",+63 (43) 756 5555,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"De La Salle Lipa
|
College of Nursing College of Business, Economics, Accountancy and Management College of Information Technology and Engineering College of Education, Arts and Sciences College of International Hospitality and Tourism Management","['library', 'housing', 'sports facilities', 'financial aid']"
86,De La Salle Medical and Health Sciences Institute,world rank  8790,"Congressional Avenue, Pasong Lawin
Dasmariñas City
4114 Calabarzon
Philippines",+63 (46) 481 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"De La Salle Medical and Health Sciences Institute
|
College of Medicine College of Humanities and Sciences College of Medical Laboratory Science College of Pharmacy College of Medical Imaging and Therapy College of Nursing College of Rehabilitation and Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
87,De La Salle University,world rank  2232,"2401 Taft Avenue, Malate
Manila
0922 National Capital Region
Philippines",+63 (2) 524 4611,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"International Federation of Catholic Universities (IFCU)
Association of Southeast Asian Institutions of Higher Learning (ASAIHL)
ASEAN University Network (AUN)
Association of Christian Universities and Colleges in Asia (ACUCA)","De La Salle University
|
Ramon V. del Rosario College of Business College of Computer Studies Br. Andrew Gonzalez College of Education Gokongwei College of Engineering College of Law College of Liberal Arts College of Science School of Economics","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
88,De La Salle-College of Saint Benilde,world rank  7070,"2544 Taft Avenue
Manila
1004 National Capital Region
Philippines",+63 (2) 526 7441,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,"International Federation of Catholic Universities (IFCU)
Association of Southeast Asian Institutions of Higher Learning (ASAIHL)
ASEAN University Network (AUN)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid']"
89,De Montfort University,world rank  528,"Trinity House, The Gateway
Leicester
LE1 9BH East Midlands
United Kingdom",+44 (116) 255 1551,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Universities UK,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
90,Deakin University,world rank  186,"Gheringap Street
Geelong
3217 Victoria
Australia",+61 (0)3 5227 1100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Universities Australia
Association of Southeast Asian Institutions of Higher Learning (ASAIHL)
Australian National Business Schools","Deakin University
|
Faculty of Arts and Education Faculty of Business and Law Faculty of Health Faculty of Science, Engineering and Built Environment","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
91,Dean College,world rank  4076,"99 Main Street
Franklin
02038-1994 Massachusetts
United States",+1 (877) 879 3326,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Association of Independent Colleges and Universities in Massachusetts (AICUM)
Council of International Schools (CIS)
Association of International Educators (NAFSA)
National Association for College Admission Counseling (NACAC)
Overseas Association of College Admissions Counselors (OACAC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)
National Small College Athletic Association (NSCAA)",['Not reported']
92,Debre Berhan University,world rank  10528,"PO Box 445
Debre Berhan
Amhara Region
Ethiopia",+251 (11) 681 5440,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
93,Debre Markos University,world rank  10927,"Debre Markos
Amhara Region
Ethiopia",+251 (58) 771 1646,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
94,Debre Tabor University,world rank  12317,"Gondar
Amhara Region
Ethiopia",+251 (58) 141 6290,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
95,Debreceni Egyetem,world rank  903,"1. Egyetem ter
Debrecen
4032 Hajdu-Bihar
Hungary",+36 (52) 512 900,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
Hungarian Rectors' Conference","Debreceni Egyetem
|
Faculty of Agricultural and Food Sciences and Environmental Management Faculty of Child and Adult Education Faculty of Dentistry Faculty of Economics and Business Faculty of Engineering Faculty of Health Faculty of Humanities Faculty of Informatics Faculty of Law Faculty of Medicine Faculty of Music Faculty of Pharmacy Faculty of Public Health Faculty of Science and Technology","['library', 'housing', 'sports facilities', 'financial aid']"
96,Debreceni Református Hittudományi Egyetem,world rank  8347,"Kálvin tér 16.
Debrecen
4026 Hajdu-Bihar
Hungary",+36 (52) 518 501,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
97,Deccan College Post-Graduate and Research Institute,world rank  9643,"Deccan College Road, Yerwada
Pune
411 006 Maharashtra
India",+91 (20) 2669 2113,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
98,Dedan Kimathi University of Technology,world rank  8180,"off Nyeri/Mweiga Road; PO Box 657
Nyeri
10100 Nyeri
Kenya",+254 (61) 205 0000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
99,Deen Dayal Upadhyay Gorakhpur University,world rank  7241,"Civil Lines
Gorakhpur
273 009 Uttar Pradesh
India",+91 (551) 233 0767,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of Indian Universities (AIU),"Deen Dayal Upadhyay Gorakhpur University
|
Faculty of Arts Faculty of Science Faculty of Commerce Faculty of Education Faculty of Law Faculty of Agriculture",['library']
100,Deenbandhu Chhotu Ram University of Science and Technology,world rank  7424,"50th K.M. Stone, National Highway 1
Murthal
131 039 Haryana
India",+91 (130) 248 4003,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of Commonwealth Universities (ACU),"Deenbandhu Chhotu Ram University of Science and Technology
|
Department of Engineering Department of Management and Humanities Department of Sciences",['library']
101,Defiance College,world rank  4001,"701 N Clinton
Defiance
43512 Ohio
United States",+1 (419) 784 4010,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
102,Delaware State University,world rank  1931,"1200 N. Dupont Highway
Dover
19901 Delaware
United States",+1 (302) 857 6060,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
American Chemical Society (ACS)
American Dietetic Association, Commission on Accreditation for Dietetics Education (CADE)
Council on Social Work Education (CSWE)","American Association of State Colleges and Universities (AASCU)
Association of Public and Land-Grant Universities (APLU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
103,Delaware Valley University,world rank  3001,"700 E Butler Avenue
Doylestown
18901-2697 Pennsylvania
United States",+1 (215) 345 1500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,American Chemical Society (ACS),"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
104,Delhi Pharmaceutical Sciences and Research University,world rank  9732,"Mehrauli-Badarpur Road, Puspvihar Sector 3
New Delhi
110 017 NCT of Delhi
India",+91 (11) 2955 3771,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
105,Delhi Technological University,world rank  4320,"Shahbad Daulatpur, Main Bawana Road
New Delhi
110 042 NCT of Delhi
India",+91 (11) 2787 1018,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Delhi Technological University
|
Department of Applied Chemistry Department of Applied Mathematics Department of Applied Physics Department of Biotechnology Department of Civil Engineering Department of Computer Science and Engineering. Department of Delhi School of Management Department of Electronics and Communication Department of Electrical Engineering Department of Environment Engineering Department of Humanities Department of Mechanical Engineering","['library', 'sports facilities']"
106,Delta State University,world rank  2547,"1003 W Sunflower Road
Cleveland
38733 Mississippi
United States",+1 (662) 846 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
Accreditation Council for Education in Nutrition and Dietetics (ACEND)
American Association of Family and Consumer Sciences (AAFCS)
Aviation Accreditation Board International (AABI)
Commission on Collegiate Nursing Education (CCNE)
Council for Accreditation of Counseling and Related Educational Programs (CACREP)
Council on Academic Accreditation (CAA) of the American Speech-Language Hearing Association (ASHA)
Council on Social Work Education (CSWE)
National Association of Schools of Art and Design (NASAD)
National Association of Schools of Music (NASM)
Council for the Accreditation of Educator Preparation (CAEP)","Mississippi Institutions of Higher Learning (MIHL)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
107,"Delta State University, Abraka",world rank  9213,"Private Mailbox 1
Abraka
Delta
Nigeria",+234 (80) 3387 3228,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of African Universities (AAU),"Delta State University, Abraka
|
Faculty of Agriculture Faculty of Arts Faculty of Education Faculty of Management Sciences Faculty of Medicine Science Faculty of Social Sciences",['library']
108,Delta University for Science and Technology,world rank  8378,"Gamassa
Mansoura
Dakahlia
Egypt",+20 (50) 277 0140,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,Supreme Council of Universities (SCU),"Delta University for Science and Technology
|
College of Engineering School of Management Faculty of Pharmacy Faculty of Oral Medicine and Dentistry",['library']
109,Demiroglu Bilim Üniversitesi,world rank  6289,"Istanbul Bilim Üniversitesi Rektörlügü Büyükdere Cad. No:120, Esentepe-Sisli
Istanbul
34394 Istanbul
Turkey",+90 (212) 213 6483,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,"Demiroglu Bilim Üniversitesi
|
School of Medicine Faculty of Arts and Sciences",['library']
110,Democritus University of Thrace,world rank  1471,"University Campus
Komotini
69100 East Macedonia and Thrace
Greece",+30 (25310) 39084,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"European University Association (EUA)
Community of Mediterranean Universities (CUM)
Black Sea Universities Network (BSUN)
Balkan Universities Association (BUA)","Democritus University of Thrace
|
Faculty of Faculty Faculty of Physical Education and Sport Science Faculty of Classical Studies and Humanities Faculty of Social, Political and Economic Sciences Faculty of Engineering Faculty of Health Sciences Faculty of Education Sciences Faculty of Agriculture and Forestry Sciences","['library', 'housing', 'sports facilities', 'career services']"
111,Den Danske Scenekunstskole,world rank  8169,"Per Knutzons vej 5
Copenhagen
1437 Capital Region of Denmark
Denmark",+45 4172 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
112,Den-en Chofu University,world rank  8150,"Kawasaki
Kanagawa
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
113,Denison University,world rank  1579,"100 West College Street
Granville
43023-0713 Ohio
United States",+1 (740) 587 0810,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Chemical Society (ACS)
Commission on Accreditation of Athletic Training Education (CAATE)","Five Colleges of Ohio
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
114,Denver College of Nursing,world rank  9207,"1401 19th Street
Denver
80202 Colorado
United States",+1 (303) 292 0015,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,For-Profit,no-data,Education Affiliates Inc.,['Not reported']
115,DePaul University,world rank  339,"1 E Jackson Boulevard
Chicago
60604-2287 Illinois
United States",+1 (312) 362 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Bar Association, Council of the Section of Legal Education and Admissions to the Bar Law (LAW)
American Chemical Society
American Psychological Association, Committee on Accreditation Clinical Psychology (CLPSY)
Commission on Collegiate Nursing Education (CCNE)
Commission on Collegiate Nursing Education
Council on Education for Public Health
Council on Social Work Education
National Association of Schools of Music, Commission on Accreditation
Commission on Community/Junior College Accreditation Music (MUS)
National Association of Schools of Public Service and Administration
Association to Advance Collegiate Schools of Business (AACSB International)","International Federation of Catholic Universities (IFCU)
Council of Independent Colleges (CIC)
Association of Catholic Colleges and Universities (ACCU)
Entrepreneur and Family Business Council (EFBC)
National Association of Independent Colleges and Universities (NAICU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
116,DePauw University,world rank  1130,"313 South Locust Street
Greencastle
46135-1772 Indiana
United States",+1 (765) 658 4800,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Chemical Society (ACS)
Commission on Accreditation of Athletic Training Education (CAATE)
National Association of Schools of Music (NASM)
Council for the Accreditation of Educator Preparation (CAEP)","North Coast Athletic Conference (NCAC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
117,Deraya University,world rank  10307,"Plot No. 3 Ard El Gameaat
Minya
Minya
Egypt",+20 (86) 211 0026,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,Supreme Council of Universities (SCU),"Deraya University
|
Faculty of Pharmacy Faculty of Physiotherapy",['library']
118,Des Moines University,world rank  3250,"3200 Grand Avenue
Des Moines
50312 Iowa
United States",+1 (515) 271 1400,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Physical Therapy Association (APTA), Commission on Accreditation in Physical Therapy Education
Council on Education for Public Health (CEPH)
American Podiatric Medical Association, Council on Podiatric Medical Education (CPME)",Commission of Accreditation of Healthcare Management Education (CAHME),['Not reported']
119,DeSales University,world rank  2456,"2755 Station Avenue
Center Valley
18034-9568 Pennsylvania
United States",+1 (610) 282 1100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
National League for Nursing Accrediting Commission (NLNAC)","International Federation of Catholic Universities (IFCU)
Council of Independent Colleges (CIC)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
120,Desh Bhagat University,world rank  9964,"National Highway 1
Mandi Gobindgarh
147 301 Punjab
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
121,Design Academy Eindhoven,world rank  3023,"Emmasingel 14, 3rd floor
Eindhoven
5611 AZ North Brabant
Netherlands",+31 (40) 239 39 39,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
122,Designskolen Kolding,world rank  6355,"Ågade 10
Kolding
6000 Region of Southern Denmark
Denmark",+45 7630 1100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
123,Det Jyske Musikkonservatorium,world rank  7737,"Skovgaardsgade 2C
Aarhus
8000 Central Denmark Region
Denmark",+45 7226 7400,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Association Européenne des Conservatoires, Académies de Musique et Musikhochschulen (AEC)","Det Jyske Musikkonservatorium
|
Art School",['library']
124,"Det Kongelige Akademi - Arkitektur, Design, Konservering",world rank  3194,"Philip de Langes Allé 10
Copenhagen
1435 Capital Region of Denmark
Denmark",+45 4170 1500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
125,"Det Kongelige Danske Kunstakademi, Billedkunstskolerne",world rank  6212,"Kongens Nytorv 1
Copenhagen
1050 Capital Region of Denmark
Denmark",+45 3374 4600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
126,Det Kongelige Danske Musikkonservatorium,world rank  5445,"Rosenørns Allé 22
Copenhagen
1970 Capital Region of Denmark
Denmark",+45 7226 7226,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Association Européenne des Conservatoires, Académies de Musique et Musikhochschulen (AEC)
Association of Nordic Music Academies (ANMA)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
127,Det Teologiske Menighetsfakultet,world rank  5619,"Gydas vei 4, Majorstuen
Oslo
0363 Oslo
Norway",+47 22 59 05 00,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
128,Deutsche Hochschule für Gesundheit und Sport,world rank  8102,"Vulkanstrasse 1
Berlin
10367 Berlin
Germany",+49 (30) 577 97 37 0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
129,Deutsche Sporthochschule Köln,world rank  1912,"Am Sportpark Müngersdorf 6
Köln
50933 North Rhine-Westphalia
Germany",+49 (221) 49820,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,European University Association (EUA),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
130,Deutsche Universität für Verwaltungswissenschaften Speyer,world rank  5498,"Freiherr-vom-Stein-Strasse 2
Speyer
67346 Rhineland-Palatinate
Germany",+49 (6232) 654 253,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'distant learning']"
131,Deutsch-Kasachische Universität,world rank  9055,"Pushkin str., 111/113
Almaty
050010 Almaty
Kazakhstan",+7 (727) 293 89 13,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Deutsch-Kasachische Universität
|
Faculty of Engineering Faculty of Engineering and Economics Faculty of Economics Faculty of Social Sciences","['library', 'sports facilities', 'financial aid']"
132,Dev Sanskriti Vishwavidyalaya,world rank  8611,"Gayatrikunj
Shantikunj
249 411 Uttarakhand
India",+91 (1334) 261 367,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association of Indian Universities (AIU)
Distance Education Bureau (DEB)","Dev Sanskriti Vishwavidyalaya
|
Department of Communication Department of Computer Science Department of Education Department of Environmental Science Department of Indian Culture and Tourism Department of Languages Department of Oriental Studies Department of Psychology Department of Rural Management Department of Yoga and Health","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
133,Devi Ahilya Vishwavidyalaya,world rank  4449,"D.A.V.V., Nalanda Campus, R.N.T. Marg
Indore
452 001 Madhya Pradesh
India",+91 (731) 252 1887,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)
Distance Education Bureau (DEB)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'distant learning']"
134,DeVry University,world rank  1024,"3300 N Campbell Avenue
Chicago
60618-5994 Illinois
United States",+1 (773) 929 8500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,Engineering Technology Accreditation Commission (ETAC) of ABET,Adtalem Global Education Inc. (AGE),['Not reported']
135,Dewey International University,world rank  13023,"Phum Romcheck IV, Sangkat Ratanak
Battambang
Battambang
Cambodia",+855 (536) 373 747,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
136,Dezhou University,world rank  8087,"566 Daxue West Road, Decheng District
Dezhou
253023 Shandong
China",+86 (534) 898 7836,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
