,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
88,Pathumwan Institute of Technology,world rank  10619,"833 Rama 1 Road, Pathumwan
Bangkok
10330 Bangkok
Thailand",+66 (2) 219 3833-38,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
89,Patna University,world rank  7086,"Ashok Raj Path, near Patna College
Patna
800 005 Bihar
India",+91 (612) 267 0352,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Indian Universities (AIU)
Medical Council of India (MCI)
Distance Education Bureau (DEB)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
90,PATTS College of Aeronautics,world rank  11478,"Lombos Avenue, San Isidro
Parañaque City
1700 National Capital Region
Philippines",+63 (2) 825 8823,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
91,Patuakhali Science and Technology University,world rank  9891,"Dumki
Patuakhali
8602 Barisal
Bangladesh",+880 (4427) 56014,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Patuakhali Science and Technology University
|
Faculty of Agriculture Faculty of Computer Science and Engineering Faculty of Business Administration and Management Faculty of Animal Science and Veterinary Medicine Faculty of Fisheries Faculty of Disaster Management Faculty of Nutrition and Food Science Faculty of Land Management and Administration","['library', 'housing', 'sports facilities', 'financial aid']"
92,Paul Quinn College,world rank  4977,"3837 Simpson Stuart Road
Dallas
75241 Texas
United States",+1 (214) 376 1000,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,Accreditation Council for Business Schools and Programs (ACBSP),"National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
93,Paul Smith's College,world rank  2738,"7777 State Route 30
Paul Smiths
12970-0265 New York
United States",+1 (518) 327 6000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Accreditation Board for Engineering and Technology (ABET)
Society of American Foresters (SAF)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Small College Athletic Association (NSCAA)",['Not reported']
94,Paul University,world rank  11158,"1 Nnamdi Azikiwe Avenue; PMB 6074
Awka
Anambra
Nigeria",+234 (805) 607 9976,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
95,Pavlodar State Pedagogical University,world rank  6984,"Mir str., 60
Pavlodar
140002 Pavlodar Region
Kazakhstan",+7 (7182) 32 48 24,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
96,Pavlov First Saint Petersburg State Medical University,world rank  3804,"ul. Leo Tolstoy, 6 / 8
Saint Petersburg
197022 Saint Petersburg
Russia",+7 (812) 346 1580,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
97,Payam Institute of Higher Education,world rank  Un,"Kabul
Kabul
Afghanistan",+93,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
98,Payap University,world rank  8213,"Superhighway Chiang Mai-Lampang, Road, Muang
Chiang Mai
50000 Chiang Mai
Thailand",+66 (53) 851 478,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,"Association of Southeast Asian Institutions of Higher Learning (ASAIHL)
Association of Christian Universities and Colleges in Asia (ACUCA)
Association of Private Higher Education Institutions of Thailand (APHEIT)","Payap University
|
Faculty of Business Administration Faculty of Pharmacy Faculty of Humanities and Social Science Faculty of Science Faculty of Communication Arts Faculty of Science Faculty of Nursing Faculty of Law Faculty of Accountancy, Finance and Banking College of Music International College College of Divinity","['library', 'housing', 'sports facilities']"
99,Pázmány Péter Katolikus Egyetem,world rank  2917,"Szentkirályi útca 28
Budapest
1088 Budapest
Hungary",+36 (1) 429 7211,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,"International Federation of Catholic Universities (IFCU)
International Research Universities Network (IRUN)","Pázmány Péter Katolikus Egyetem
|
Faculty of Theology Faculty of Humanities Faculty of Law Faculty of Information Technology Faculty of Pedagogy Institute of Canon Law","['library', 'housing', 'sports facilities']"
100,PDM University,world rank  9917,"PDM Road, Sector 3A
Bahadurgarh
124 507 Haryana
India",+91 1276 221700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"All India Council for Technical Education (AICTE)
Pharmacy Council of India (PCI)
Bar Council of India (BCI)
Council of Architecture (COA)
National Council for Teacher Education (NCTE)
Dental Council of India (DCI)","PDM University
|
Faculty of Engineering and Technology Faculty of Pharmaceutical Sciences Faculty of Dental Sciences Faculty of Humanities and Social Sciences Faculty of Physical Sciences Faculty of Life Sciences Faculty of Commerce and Management Studies Faculty of Agriculture Faculty of Fine Arts and Design Faculty of Education","['library', 'housing', 'sports facilities', 'career services']"
101,"PDPM Indian Institute of Information Technology, Design and Manufacturing",world rank  7981,"Dumna Airport Road, PO Khamaria
Jabalpur
482 005 Madhya Pradesh
India",+91 (761) 263 2273,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
102,PEC University of Technology,world rank  9360,"Sector 12
Chandigarh
160 012 Chandigarh
India",+91 (172) 274 6074,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"PEC University of Technology
|
Aerospace Engineering Department Applied Sciences Department Civil Engineering Department Computer Science and Engineering Department Electrical Engineering Department Electronics and Communication Engineering Department Mechanical Engineering Department Materials and Metallurgical Engineering Department Production and Industrial Engineering Department","['library', 'housing', 'sports facilities', 'financial aid']"
103,Pécsi Tudományegyetem,world rank  1366,"Vasvári Pál str. 4
Pécs
7622 Baranya
Hungary",+36 (72) 501 500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
Compostela Group of Universities (CGU)
University Network of European Capitals of Culture (UNeECC)
Alliance of Universities for Democracy (AUDEM)
Danube Rectors' Conference (DRC)
Rectors' Conference of the Alps-Adriatic universities (RCAAU)","Pécsi Tudományegyetem
|
Faculty of Law and Political Science Faculty of Medicine Faculty of Humanities faculty of Health Sciences Faculty of Pharmacy Faculty of Economics Faculty of Cultural Sciences, Teacher Training and Rural Development Faculty of Technology and Informatics Faculty of Art Faculty of Sciences","['library', 'housing', 'sports facilities', 'financial aid']"
104,Pedagogical Institute of Panjakent,world rank  12884,"Rudaki str. 108
Penjikent
734000 Sughd
Tajikistan",+992 (34) 755 4050,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Pedagogical Institute of Panjakent
|
Faculty of History Faculty of Philology Faculty of Management Faculty of Natural sciences and Physical Education Faculty of Math and Computer Science Faculty of Foreign Languages",['library']
105,Pedagogical Institute of Vardenis,world rank  Un,"7 Azgaldyan St
Vardenis
Gegharkunik
Armenia",+374 (269) 24905,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
106,Peirce College,world rank  4790,"1420 Pine Street
Philadelphia
19102-4699 Pennsylvania
United States",+1 (215) 545 6400,Men and Women (coed),predominantly Black-serving Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,Accreditation Council for Business Schools and Programs (ACBSP),Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
107,Peking Union Medical College,world rank  4561,"9 Dongdan 3rd Alley, Dongcheng District
Beijing
100730 Beijing
China",+86 (10) 6525 3447,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
108,Peking University,world rank  118,"5 Yiheyuan Road, Haidian District
Beijing
100871 Beijing
China",+86 (10) 6275 1246,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Association of Pacific Rim Universities (APRU)
International Alliance of Research Universities (IARU)
International Forum of Public Universities (IFPU)","Peking University
|
School of Mathematical Sciences School of Physics College of Chemistry School of Life Sciences College of Urban and Environmental Sciences School of Earth and Space Sciences Department of Psychology School of Electronics Engineering and Computer Science College of Engineering Institute of Computer Science and Technology School of Software and Microelectronics College of Environmental Sciences and Engineering Department of Chinese Language and Literature Department of History School of Archaeology and Museology Department of Philosophy School of Foreign Languages School of Arts School of Chinese as a Second Language School of International Studies School of Economics Guanghua School of Management Law School Department of Information Management Department of Sociology School of Government School of Marxism Graduate School of Education School of Journalism and Communication Institute of Population Research China Center for Economic Research Department of Physical Education Yuanpei School Institute of Molecular Medicine ShenZhen Graduate School","['library', 'sports facilities', 'financial aid']"
109,Penn State College of Medicine,world rank  2573,"500 University Drive
Hershey
17033-2360 Pennsylvania
United States",+1 (717) 531 8521,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,Liaison Committee on Medical Education (LCME),Pennsylvania State University,['Not reported']
110,Penn State University,world rank  9,"201 Old Main
University Park
16802-1589 Pennsylvania
United States",+1 (814) 865 4700,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET","American Association of State Colleges and Universities (AASCU)
Association of Public and Land-Grant Universities (APLU)
Association of American Universities (AAU)
Big Ten Academic Alliance (BTAA)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
111,Pennsylvania Academy of the Fine Arts,world rank  1940,"118 N Broad Street
Philadelphia
19102-1510 Pennsylvania
United States",+1 (215) 972 7600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,National Association of Schools of Art and Design (NASAD),Association of Independent Colleges of Art and Design (AICAD),['Not reported']
112,Pennsylvania College of Art and Design,world rank  6075,"204 N Prince Street
Lancaster
17608-0059 Pennsylvania
United States",+1 (717) 396 7833,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,National Association of Schools of Art and Design (NASAD),Association of Independent Colleges of Art and Design (AICAD),['Not reported']
113,Pennsylvania College of Health Sciences,world rank  6683,"850 Greenfield Road
Lancaster
17602 Pennsylvania
United States",+1 (800) 622 5443,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
114,Pennsylvania College of Technology,world rank  1770,"One College Avenue
Williamsport
17701-5799 Pennsylvania
United States",+1 (570) 326 3761,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public State,Non-Profit,"Engineering Technology Accreditation Commission (ETAC) of ABET
Accreditation Council for Business Schools and Programs (ACBSP)
American Occupational Therapy Association (AOTA), Accreditation Council for Occupational Therapy Education (ACOTE)","International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)
National Small College Athletic Association (NSCAA)",['Not reported']
115,Pensacola State College,world rank  5553,"1000 College Boulevard
Pensacola
32504-8998 Florida
United States",+1 (850) 484 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public State,Non-Profit,no-data,"National Athletic Association (NAA)
National Junior College Athletic Association (NJCAA)",['Not reported']
116,Pentecost University College,world rank  9820,"PO Box KN 1739, Kaneshie
Accra
Greater Accra
Ghana",+233 (302) 417057-8,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,University of Ghana (UG),"Pentecost University College
|
Faculty of Business Administration Faculty of Health, Engineering and Computing Faculty of Theology and Mission",['library']
117,Pentecostal Life University,world rank  13044,"Golden Peacock Campus, adjacent to Golden Peacock Hotel (City Centre), P.O. Box 31025
Lilongwe
Central Region
Malawi",+265 111 558 741,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
118,Penza State Agricultural Academy,world rank  9948,"str. Lermontova 37
Penza
440602 Penza Oblast
Russia",+7 (8412) 66 31 62,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
119,Penza State Technological University,world rank  6735,"Bajdukova Proezd, 1-a
Penza
440605 Penza Oblast
Russia",+7 (8412) 60 45 73,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
120,Penza State University,world rank  2162,"Krasnaya Str. 40
Penza
440017 Penza Oblast
Russia",+7 (8412) 563 511,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
121,Penza State University of Architecture and Construction,world rank  6211,"ul. Titov, 28
Penza
440028 Penza Oblast
Russia",+7 (8412) 487 476,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
122,Peoples' Friendship University n.a. AS. Batyrov,world rank  Un,"Lenin Str.
Jalalbat
Jalal-Abad
Kyrgyzstan",+996 (3722) 5 65 90,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
123,People's Public Security University of China,world rank  8140,"Muxudi, Xicheng District
Beijing
100038 Beijing
China",+86 (10) 6340 4433,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
124,People's University,world rank  9474,"Ayodhya Bypass Road, Peoples Campus
Bhopal
462 037 Madhya Pradesh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
125,Peoples University of Medical and Health Sciences for Women,world rank  11935,"Nawabshah
67450 Sindh
Pakistan",+92 (244) 937 0250-58,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
126,Pepperdine University,world rank  549,"24255 Pacific Coast Highway
Malibu
90263 California
United States",+1 (310) 506 4000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
American Bar Association (ABA), Council of the Section of Legal Education and Admissions to the Bar
American Psychological Association (APA)","National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
127,Perdana University,world rank  7345,"Jalan MAEPS Perdana
Seri Kembangan
43400 Selangor
Malaysia",+60 (3) 8941 8646,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
128,Peres Academic Center,world rank  9364,"8 Haneviim St
Rehovot
76120 Central District
Israel",+972 (8) 939 0520,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
129,Pereyaslav-Khmelnitsky State Pedagogical University,world rank  8784,"30 Sukhomlynsky Street
Pereiaslav-Khmelnytskyi
08401 Kiev Oblast
Ukraine",+380 (4567) 55 645,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Pereyaslav-Khmelnitsky State Pedagogical University
|
Pedagogical Faculty Natural and technological Faculty Socio-historical Faculty Faculty of Physical Education Faculty of Philology Financial and Humanitarian Faculty","['library', 'housing', 'sports facilities', 'career services']"
130,Perez University College,world rank  12999,"Winneba
Central Region
Ghana",+233,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Perez University College
|
School of Theology School of Business",['library']
131,Periyar Maniammai Institute of Science and Technology,world rank  9260,"Periyar Nagar
Vallam
613 403 Tamil Nadu
India",+91 (4362) 264 600,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association of Indian Universities (AIU)
Institute of Electrical and Electronics Engineers (IEEE)
Indian Society for Technical Education (ISTE)
Computer Society of India (CSI)
Technology Business Incubator (TBI)
Institution of Engineers India (IEI)
Indian Geotechnical Society (IGS)
Confederation of Indian Industry (CII)
Society for Shock Wave Research (SSWR)
Indian Technology Congress Association (ITCA)
Institute of Aeronautics Astronautics and Aviation (IAAA)
Association of Indian Management Schools (AIMS)","Periyar Maniammai Institute of Science and Technology
|
Faculty of Architecture and Planning Faculty of Engineering and Technology Faculty of Computing Sciences and Engineering Faculty of Humanities, Sciences and Management","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
132,Periyar University,world rank  6118,"Periyar Palkalai Nagar
Salem
636 011 Tamil Nadu
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
133,Perm State Academy of Medicine,world rank  5426,"39, Kuybishev St
Perm
614990 Perm Krai
Russia",+7 (342) 217 1031,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing']"
134,Perm State Pedagogical University,world rank  3748,"ul. Sibirskaya, 24
Perm
614600 Perm Krai
Russia",+7 (3422) 927 253,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
135,Perm State Technical University,world rank  2227,"29 Komsomolsky Avenue
Perm
614990 Perm Krai
Russia",+7 (342) 219 8067,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
136,Perm State University,world rank  1792,"ul. Bukireva 15
Perm
614990 Perm Krai
Russia",+7 (342) 239 6435,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,European University Association (EUA),"Perm State University
|
Faculty of Mechanics and Mathematics Faculty of Physics Faculty of Chemistry Faculty of Biology Faculty of Geology Faculty of Geography Faculty of History and Politology Faculty of Philology Faculty of Philosophy and Sociology Faculty of Economics Faculty of Law Faculty of Modern Foreign Languages and Literatures","['library', 'housing', 'sports facilities', 'career services']"
137,Persian Gulf University,world rank  5670,"Shahid Mahini Street
Bushehr
75168 Bushehr
Iran",+98 (771) 454 5187,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Persian Gulf University
|
Faculty of Humanities Faculty of Science Faculty of Arts and Architecture Faculty of Engineering Faculty of Agriculture and Natural Resources Faculty of chemical and Petrochemical Engineering","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
138,Peru State College,world rank  3737,"600 Hoyt Street
Peru
68421-0010 Nebraska
United States",+1 (800) 742 4412,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public State,Non-Profit,no-data,"Nebraska State College System (NSCS)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
139,PES University,world rank  6034,"100 Feet Ring Road, Banashankari 3 Stage, Hosakerehalli
Bangalore
560 085 Karnataka
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
140,Peshgam Institute of Higher Education,world rank  13184,"Kabul
Kabul
Afghanistan",+93 (78) 617 7782,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
141,Peter the Great St.Petersburg Polytechnic University,world rank  822,"29, Polytechnicheskaya st.
Saint Petersburg
195251 Saint Petersburg
Russia",+7 (812) 534 1001,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"International Association of Universities (IAU)
European Association for International Education (EAIE)
European University Association (EUA)
Association of International Educators (NAFSA)
Baltic University Programme (BUP)
Association of Sino-Russian Technical Universities (ASRTU)
WC2 University Network
Top Industrial Managers for Europe (TIME)
PMUni
European Research Center for Information Systems (ERCIS)
International Association of Universities and Colleges of Art, Design and Media (Cumulus)
European Fusion Education Network (FuseNet)","Peter the Great St.Petersburg Polytechnic University
|
Institute of Civil Engineering Institute of Advanced Manufacturing Technologies Institute of Power Engineering and Transportation Institute of Metallurgy, Mechanical Engineering and Transport Institute of Computer Sciences and Technologies Institute of Physics, Nanotechnology and Telecommunications Institute of Applied Mathematics and Mechanics Institute of Industrial Management, Economics and Trade Institute of Biomedical Systems and Technologies Institute of Humanities Institute of Physical Education, Sports and Tourism Graduate School of Biotechnology and Food Science Higher School of International Educational Programs Higher School of Technoshere Safety","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
142,Petre Shotadze Tbilisi Medical Academy,world rank  10694,"51/2 Ketevan Tsamebuli Avenue
Tbilisi
0144 Tbilisi
Georgia",+995 (32) 291 2484,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,Association for Medical Education in Europe (AMEE),"Petre Shotadze Tbilisi Medical Academy
|
School of Medicine School of Dentistry","['library', 'sports facilities']"
143,Petro Tchaikovsky National Music Academy of Ukraine,world rank  9148,"str. Architect Gorodetsky 1-3/11
Kyiv
01001 Kiev Oblast
Ukraine",+380 (44) 279 0792,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
144,Petroleum University of Technology,world rank  6326,"Hafez Avenue
Tehran
Tehran
Iran",+98 (631) 442 0050,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid', 'distant learning']"
145,Petrozavodsk State Conservatory,world rank  7857,"16 Leningradskaya Street
Petrozavodsk
185031 Republic of Karelia
Russia",+7 (8142) 672 367,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Petrozavodsk State Conservatory
|
Piano Solo Department Strings Department Folk Instruments Department Brass, Woodwind and Percussion Department Vocal and Drama Department Chamber Ensemble and Piano Accompaniment Department Compulsory Piano Department Choral Conducting Department Music Theory and Composition Department History of Music Department Finno-Ugric Music Department Human and Socio-Economic Sciences Department","['library', 'housing', 'sports facilities']"
146,Petrozavodsk State University,world rank  2504,"33 Lenin Prs.
Petrozavodsk
185910 Republic of Karelia
Russia",+7 (8142) 711 089,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Finnish-Russian Cross Border University (FR CBU)
Barents Cross Border University (BCBU)
Baltic Sea Region University Network (BSRUN)
Russian Political Science Association (RPSA)","Petrozavodsk State University
|
Faculty of Agriculture Faculty of Mining and Geology Faculty of Mathematics Faculty of Physical Engineering Faculty of Philology Faculty of Ecology and Biology Faculty of Economics Faculty of Law Institute of History, Political and Social Sciences Institute of Medicine Institute of Forest, Industrial and Civil Engineering Institute of Pedagogy and Psychology Institute of Foreign Languages Institute of Physical Education, Sports and Tourism Faculty of Pre-university Training Advanced Training Faculty Institute of International Programs","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
147,Pfeiffer University,world rank  3286,"48380 US Highway 52N
Misenheimer
28109-0960 North Carolina
United States",+1 (704) 463 1360,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"National Association of Schools of Music (NASM)
Council for the Accreditation of Educator Preparation (CAEP)","Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
148,Pharos University in Alexandria,world rank  7418,"Canal El Mahmoudia
Alexandria
21311 Alexandria
Egypt",+20 (3) 387 7000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,Supreme Council of Universities (SCU),"Pharos University in Alexandria
|
Faculty of Business Administration and Financial Sciences Faculty of Dentistry Faculty of Engineering Faculty of Languages and Translation Faculty of Legal Studies and International Relations Faculty of Pharmacy and Drug Manufacturing Faculty of Tourism and Hotel Management Faculty of Allied Medical Sciences Faculty of Mass Communication Faculty of Physical Therapy Faculty of Arts and Design","['library', 'housing', 'sports facilities']"
149,Phetchabun Rajabhat University,world rank  7700,"83 Moo 11 Saraburi-Lomsak Road, Mueang
Phetchabun
67000 Phetchabun
Thailand",+66 (56) 717 100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
150,Phetchaburi Rajabhat University,world rank  5779,"38 Moo 8 Hardchaosamran, Mueang
Phetchaburi
76000 Phetchaburi
Thailand",+66 (32) 493 300-7,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
151,Philadelphia University,world rank  2858,"Jerash Road, Philadelphia University PO Box 1
Amman
19392 Amman
Jordan",+962 (6) 479 9000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,For-Profit,"Association of Arab Universities (AArU)
International Association of Universities (IAU)","Philadelphia University
|
Faculty of Arts Faculty of Science Faculty of Business Faculty of Law Faculty of Pharmacy Faculty of Engineering and Technology Faculty of Information Technology Faculty of Nursing","['library', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
