,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
59,James Cook University,world rank  1812,"1 James Cook Drive, Douglas
Townsville
4811 Queensland
Australia",+61 (0)7 4781 4111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Universities Australia
Innovative Research Universities Australia (IRU)","James Cook University
|
Faculty of Law, Business and Creative Arts Faculty of Arts, Education and Social Sciences Faculty of Science and Engineering Faculty of Medicine, Health and Molecular Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
60,James Madison University,world rank  458,"800 South Main Street
Harrisonburg
22807 Virginia
United States",+1 (540) 568 6211,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Applied and Natural Science Accreditation Commission (ANSAC) of ABET
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
American Chemical Society (ACS)","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
61,Jamestown Business College,world rank  7710,"7 Fairmount Avenue
Jamestown
14701-4756 New York
United States",+1 (716) 664 5100,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
62,Jami Institute of Technology,world rank  12580,"Najafabad
Isfahan
Iran",+98 (866) 4225678,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['housing', 'sports facilities', 'financial aid']"
63,Jamia Hamdard,world rank  5186,"Hamdard Nagar
New Delhi
110 062 NCT of Delhi
India",+91 (11) 2605 9662,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)
Distance Education Bureau (DEB)
Federation of the Universities of the Islamic World (FUIW)","Jamia Hamdard
|
Faculty of Pharmacy Faculty of Science Faculty of Medicine Faculty of Nursing Faculty of Allied Health Sciences Faculty of Management Studies and IT Faculty of Islamic Studies and Social Sciences","['library', 'housing', 'sports facilities', 'distant learning']"
64,Jamia Millia Islamia,world rank  2920,"Maulana Mohammed Ali Jauhar Marg
New Delhi
110 025 NCT of Delhi
India",+91 (11) 2698 4650,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)
Distance Education Bureau (DEB)
Federation of the Universities of the Islamic World (FUIW)","Jamia Millia Islamia
|
Faculty of Engineering and Technology Faculty of Education Faculty of Humanities and Languages Faculty of Law Faculty of Natural Sciences Faculty of Social Sciences Faculty of Architecture and Ekistics Centre for Interdisciplinary Research in Basic Sciences Centre for Information Technology, Centre for Theoretical Physics Mass Communication Research Centre Centre for Management Studies Centre for Physiotherapy and Rehabilitation Sciences Centre for Nanoscience and Nanotechnology","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
65,Janáckova akademie múzických umení v Brne,world rank  5319,"Beethovenova 650/2
Brno
662 15 South Moravian Region
Czech Republic",+420 542 591 111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
66,Jananayak Chandrashekhar University,world rank  10987,"Shaheed Ismark, Basantpur
Ballia
277 301 Uttar Pradesh
India",+91 (731) 110 0291,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
67,Janardan Rai Nagar Rajasthan Vidhyapeeth University,world rank  8562,"Airport Road, Pratap Nagar
Udaipur
313 001 Rajasthan
India",+91 (294) 249 2440,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Association of Indian Universities (AIU)
All India Council for Technical Education (AICTE)
Central Council of Homeopathy (CCH)
National Council for Teacher Education (NCTE)
Indian Association of Physiotherapists (IAP)
Bar Council of India (BCI)","Janardan Rai Nagar Rajasthan Vidhyapeeth University
|
Faculty of Social Sciences, Humanities and Commerce Faculty of Education Faculty of Rajasthan Studies Faculty of Social Work Faculty of Management Studies Faculty of Computer Science and IT Faculty of Medicines Faculty of Law","['library', 'sports facilities', 'career services']"
68,Japan Advanced Institute of Science and Technology,world rank  1364,"1-1 Asahidai
Nomi
923-1292 Ishikawa
Japan",+81 (761) 51 1111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Japan Advanced Institute of Science and Technology
|
Graduate School of Advanced Science and Technology","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
69,Japan College of Social Work,world rank  8100,"Kiyose
204-8555 Tokyo
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
70,Japan Lutheran College,world rank  7362,"Mitaka
Tokyo
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
71,Japan University of Economics,world rank  6344,"3-11-25 Gojo
Fukuoka
818-0197 Fukuoka
Japan",+81 (92) 922 5131,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
72,Japan Women's College of Physical Education,world rank  6436,"Setagaya-ku
Tokyo
157-8565 Tokyo
Japan",+81,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
73,Japan Women's University,world rank  3391,"2-8-1 Mejirodai, Bunkyo-ku
Tokyo
112-8681 Tokyo
Japan",+81 (3) 3943 3131,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
74,Japanese Red Cross Hokkaido College of Nursing,world rank  8364,"Kitami
Hokkaido
Japan",+81,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
75,Japanese Red Cross Toyota College of Nursing,world rank  8464,"Toyota
471-8565 Aichi
Japan",+81 (565) 36 5111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
76,Jaramogi Oginga Odinga University of Science and Technology,world rank  9571,"PO Box 210
Bondo
40601 Siaya
Kenya",+254 (57) 250 1804,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
77,Jarvis Christian College,world rank  5613,"PR 7631 Highway 80 E
Hawkins
75765-1470 Texas
United States",+1 (903) 730 4890,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Private,Non-Profit,Accreditation Council for Business Schools and Programs (ACBSP),"Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
78,Jatiya Kabi Kazi Nazrul Islam University,world rank  9580,"Nama para Battala, Trishal
Mymensingh
2220 Dhaka
Bangladesh",+880 (9032) 56212,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Jatiya Kabi Kazi Nazrul Islam University
|
Faculty of Arts Faculty of Business Studies Faculty of Science and Engineering Faculty of Social Science","['library', 'housing', 'sports facilities', 'financial aid']"
79,Jawaharlal Institute of Postgraduate Medical Education and Research,world rank  4104,"Dhanvantari Nagar
Puducherry
605 006 Puducherry
India",+91 (413) 227 2380,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
80,Jawaharlal Nehru Architecture and Fine Arts University,world rank  8850,"Opposite Mahaveer Marg,, Masab Tank
Hyderabad
500 028 Telangana
India",+91 (40) 2332 1226,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
81,Jawaharlal Nehru Centre for Advanced Scientific Research,world rank  4435,"Near Mahatma Gandhi Institute, Jakkur PO
Bangalore
560 064 Karnataka
India",+91 (80) 2362 2763,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
82,Jawaharlal Nehru Krishi Vishwavidyalaya,world rank  8024,"80, Krishinagar, Adhartal
Jabalpur
482 004 Madhya Pradesh
India",+91 (761) 268 0771,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Jawaharlal Nehru Krishi Vishwavidyalaya
|
Faculty of Agriculture",['library']
83,Jawaharlal Nehru Technological University,world rank  5023,"Kukatpally
Hyderabad
500 072 Telangana
India",+91 (40) 2315 6109,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)
Distance Education Bureau (DEB)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'distant learning']"
84,"Jawaharlal Nehru Technological University, Anantapur",world rank  7529,"Sir Mokshagundam Visheswaraiah Road
Anantapur
515 002 Andhra Pradesh
India",+91 (8554) 272 438,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
85,"Jawaharlal Nehru Technological University, Kakinada",world rank  5930,"Pitapuram Road
Kakinada
533 003 Andhra Pradesh
India",+91 (884) 230 0888,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"National Assessment and Accreditation Council (NAAC)
Association of Indian Universities (AIU)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
86,Jawaharlal Nehru University,world rank  1548,"New Mehrauli Road
New Delhi
110 067 NCT of Delhi
India",+91 (11) 2671 7500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)
International Forum of Public Universities (IFPU)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
87,Jawzjan University,world rank  12773,"Sheberghan
Jowzjan
Afghanistan",+93,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
88,Jayee University College,world rank  12714,"Royal Palm Avenue, McCarthy Hill, Mango Lane
Accra
Greater Accra
Ghana",+233 (302) 335 055,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,"University of Education, Winneba","Jayee University College
|
Faculty of Communication Sciences Faculty of Business Administration",['library']
89,Jayoti Vidyapeeth Women's University,world rank  8740,"Vedant Gyan Valley, Jharna, Mahla-Jobner Link Road, National Highway 8, Jaipur -Ajmer Express Way
Jaipur
303 122 Rajasthan
India",+91 1800 180 5657,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association of Indian Universities (AIU)
Association of Commonwealth Universities (ACU)
Federation of Indian Chambers of Commerce and Industry (FICCI)
Confederation of Indian Industry (CII)
Associated Chambers of Commerce and Industry of India (ASSOCHAM)","Jayoti Vidyapeeth Women's University
|
Faculty of Ayurvedic Science Faculty of Homoeopathic Science Faculty of Pharmaceutical Science Faculty of Physiotherapy and Diagnostics Faculty of Agriculture and Veterinary Science Faculty of Law and Governance Faculty of Education Faculty of Engineering and Technology","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
90,Jaypee Institute of Information Technology,world rank  7108,"A-10, Sector-62
Noida
201 307 Uttar Pradesh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
91,Jaypee University Anoopshahr,world rank  11889,"Aligarh Road
Anupshahr
203 390 Uttar Pradesh
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
92,Jaypee University of Engineering and Technology,world rank  8599,"A B Road, PO Box 1
Raghogarh
473 226 Madhya Pradesh
India",+91 (7544) 267 051,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
93,Jaypee University of Information Technology,world rank  6668,"V.P.O. Waknaghat
Waknaghat
173 234 Himachal Pradesh
India",+91 (1792) 257 999,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association of Indian Universities (AIU)
Indo Universal Collaboration for Engineering Education (IUCEE)
Institute of Electrical and Electronics Engineers (IEEE)
Association for Computing Machinery (ACM)
Materials Research Society of India (MRSI)
Indian Geo Technical Society (IGS)","Jaypee University of Information Technology
|
Department of Electronics and Communication Engineering Department of Computer Science and Engineering and Information Technology Department of Biotechnology and Bioinformatics Department of Civil Engineering Department of Physics and Materials Science Department of Mathematics Department of Humanities and Social Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
94,Jazan University,world rank  3918,"Prince Mohamed Street; PO Box 114
Jazan
45142 Jizan
Saudi Arabia",+966 (7) 334 5070,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Jazan University
|
Faculty of Sharia and Law Faculty of Science Faculty of Engineering Faculty of Computer Science and Information Technology Faculty of Medicine Faculty of Dentistry Faculty of Pharmacy Faculty of Applied Medical Sciences Faculty of Business Administration Jazan Community College Faculty of Arts and Humanities Faculty of Design and Architecture Faculty of Health Sciences Faculty of Allied Sciences and Nursing Faculty of Health Sciences and Tropical Diseases Faculty of Education","['library', 'housing', 'sports facilities', 'financial aid']"
95,Jazepa Vitola Latvijas muzikas akademija,world rank  7856,"Kr. Barona iela 1
Riga
1050 Riga
Latvia",+371 67228684,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Association Européenne des Conservatoires, Académies de Musique et Musikhochschulen (AEC)
Association of Baltic Academies of Music (ABAM)
European League of Institutes of the Arts (ELIA)","Jazepa Vitola Latvijas muzikas akademija
|
Piano Department Chamber Ensemble and Accompaniment Department Department of Strings Department of Wind, Brass and Percussions Department of Conducting Department of Vocal Music Opera Department Department of Music Education Composition Department Musicology Department Department of Early Music Department of Jazz Music Department of Choreography","['library', 'housing', 'sports facilities', 'financial aid']"
96,JECRC University,world rank  7667,"Plot No. IS-2036 to 2039, Ramchandrapura Industrial Area, Vidhani
Jaipur
303 905 Rajasthan
India",+91 9829017763,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
97,Jeju International University,world rank  11487,"San 7 Hawon-dong
Seogwipo
697-340 Jeju
South Korea",+82 (64) 735 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
98,Jeju National University,world rank  5829,"1 Ara 1-dong
Jeju
690-756 Jeju
South Korea",+82 (64) 754 2114,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
99,Jeonju National University of Education,world rank  11606,"128 Dongseohak-dong
Jeonju
560-757 North Jeolla
South Korea",+82 (63) 281 7114,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
100,Jeonju University,world rank  6644,"1200 Hyoja-dong 3-ga
Jeonju
560-759 North Jeolla
South Korea",+82 (63) 220 2114,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,Association of Christian Universities and Colleges in Asia (ACUCA),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
101,Jerash Private University,world rank  9473,"PO Box 311
Jerash
26150 Jerash
Jordan",+962 (2) 635 0521,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,Federation of the Universities of the Islamic World (FUIW),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
102,Jerusalem College of Engineering,world rank  7574,"PO Box 3566
Ramat Bet Ha-kerem
91035 Jerusalem District
Israel",+972 (2) 658 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
103,Jerusalem College of Technology,world rank  4876,"PO Box 16031
Jerusalem
91160 Jerusalem District
Israel",+972 (2) 675 1111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
104,Jessore University of Science and Technology,world rank  7994,"Churamonkathi-Chowgacha- Road
Jessore
7408 Jessore
Bangladesh",+880 (421) 61333,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Universities of Bangladesh (AUB)","Jessore University of Science and Technology
|
Faculty of Engineering and Technology Faculty of Biological Science and Technology Faculty of Applied Science and Technology Faculty of Physical Education Language and Ethical Studies, Science and Business Studies","['library', 'housing', 'sports facilities']"
105,Jesus University,world rank  12571,"168-1 1ka Joonghawsandong Wansan-gu
Jeonju
560-714 North Jeolla
South Korea",+82 (63) 230 7711,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,Open Education Consortium (OEC),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
106,Jharkhand Rai University,world rank  11044,"Ratu Road, Chanakyapuri Colony, Kamre
Ranchi
835 222 Jharkhand
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
107,Jharkhand Raksha Shakti University,world rank  Un,"Meur's Road, Morabadi
Ranchi
834 008 Jharkhand
India",+91 (651) 228 5847,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
108,Jiamusi University,world rank  6547,"148 Xuefu Street, Xiangyang District
Jiamusi
154007 Heilongjiang
China",+86 (454) 606 8516,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
109,Jianghan University,world rank  4951,"18 Jiangda Road, Jiang'an District
Wuhan
430010 Hubei
China",+86 (27) 8262 2241,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
110,Jiangnan University,world rank  2861,"1800 Lihu Avenue, Binhu
Wuxi
214122 Jiangsu
China",+86 (510) 8591 3623,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
111,Jiangsu Normal University,world rank  4535,"101 Shanghai Road, Tongshan
Xuzhou
221009 Jiangsu
China",+86 (516) 384 5520,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
112,Jiangsu Second Normal University,world rank  9140,"Nanjing
Jiangsu
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
113,Jiangsu Teachers University of Technology,world rank  7104,"Changzhou
213001 Jiangsu
China",+86 (519) 8699 9508,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
114,Jiangsu University,world rank  1356,"301 Xuefu Road, Jingkou District
Zhenjiang
212013 Jiangsu
China",+86 (511) 878 0035,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
115,Jiangsu University of Science and Technology,world rank  3343,"2 Mengxi Road
Zhenjiang
212003 Jiangsu
China",+86 (511) 8440 1002,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
116,Jiangsu University of Technology,world rank  8203,"1801 Zhongwu Rd
Changzhou
213001 Jiangsu
China",+86 (519) 8695 3016,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
117,Jiangxi Agricultural University,world rank  3812,"1225 Zhimin Avenue, Qingshanhu District
Nanchang
330029 Jiangxi
China",+86 (791) 381 3351,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
118,Jiangxi Institute of Fashion Technology,world rank  11583,"Xiangtang Nanchang Economic Development Zone
Nanchang
330201 Jiangxi
China",+86 (791) 8515 8888,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
119,Jiangxi Normal University,world rank  4239,"Qingshanhu District
Nanchang
330027 Jiangxi
China",+86 (791) 850 6180,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
120,Jiangxi Science and Technology Normal University,world rank  8274,"Nanchang
Jiangxi
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
121,Jiangxi University of Finance and Economics,world rank  3350,"Lushan Middle Road
Nanchang
330013 Jiangxi
China",+86 (791) 381 6418,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
122,Jiangxi University of Science and Technology,world rank  7072,"Ganzhou
Jiangxi
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Jiangxi University of Science and Technology
|
School of Environmental and Construction Engineering School of Material and Chemical Engineering School of Mechanical and Electronic Engineering School of Information Engineering School of Economics and Management School of Sciences School of Liberal Arts and Law School of Foreign Studies School of Continuing Education School of Higher Vocational and Technical Education Applied Science Institute",['library']
123,Jiangxi University of Technology,world rank  8700,"115 Zi Yang Da Dao
Nanchang
330098 Jiangxi
China",+86 (791) 8813 8888,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
124,Jiangxi University of Traditional Chinese Medicine,world rank  6566,"Nanchang
Jiangxi
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing']"
125,Jiaxing University,world rank  6301,"56 South Yuexiu Road, Nanhu
Jiaxing
314001 Zhejiang
China",+86 (573) 8364 3658,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
126,Jiaying University,world rank  6375,"Meizigang, Eastern District
Meizhou
514015 Guangdong
China",+86 (753) 235 7776,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
127,Jichi Medical University,world rank  3733,"3311-1 Yakushiji
Tochigi
329-0498 Tochigi
Japan",+81 (285) 44 2111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
128,Jigjiga University,world rank  11121,"Jigjiga
1020 Somali Region
Ethiopia",+251 (25) 775 5933,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Jigjiga University
|
College of Business and Economics College of Dry Land Agriculture College of Social Science and Humanities College of Medicine and Health Science College of Natural and Computational Science School of Law Institute of Technology Institute of Somali Language and Literature Studies College of Veterinary School of Graduate Studies College of Education and Behavioral Science","['library', 'housing', 'sports facilities', 'distant learning', 'career services']"
129,Jihoceská univerzita v Ceských Budejovicích,world rank  1646,"Branišovská 1645/31a
Ceske Budejovice
370 05 South Bohemian Region
Czech Republic",+420 389 032 191,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,Academy of Sciences of the Czech Republic (ASCR),"Jihoceská univerzita v Ceských Budejovicích
|
Faculty of Economics Faculty of Arts Faculty of Education Faculty of Science Faculty of Theology Faculty of Health and Social Sciences Faculty of Agriculture Faculty of Fisheries and Protection of Waters","['library', 'housing', 'sports facilities', 'distant learning']"
130,Jikei University School of Medicine,world rank  3542,"3-25-8 Nishi-shinbashi, Minato-ku
Tokyo
105-8461 Tokyo
Japan",+81 (3) 3433 1111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
131,Jilin Agricultural Science and Technology College,world rank  10123,"Jilin
Jilin
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
