,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
138,Katholische Hochschule Mainz,world rank  7317,"Saarstrasse 3
Mainz
55122 Rhineland-Palatinate
Germany",+49 (6131) 28944 0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'financial aid']"
139,Katholische Hochschule Nordrhein-Westfalen,world rank  4542,"Wörthstrasse 10
Köln
50668 North Rhine-Westphalia
Germany",+49 (221) 7757 0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
140,Katholische Privat-Universität Linz,world rank  6731,"Bethlehemstrasse 20
Linz
4020 Upper Austria
Austria",+43 (732) 7842 93,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,Non-Profit,no-data,"Katholische Privat-Universität Linz
|
Faculty of Catholic Theology Institute for History and Theory of Art and Philosophy",['library']
141,Katholische Stiftungsfachhochschule München,world rank  4582,"Preysingstrasse 83
München
81667 Bavaria
Germany",+49 (89) 48092 8403,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"Katholische Stiftungsfachhochschule München
|
Faculty of Social Work Faculty of Nursing Management / Nursing Teaching","['library', 'distant learning', 'career services']"
142,Katholische Universität Eichstätt-Ingolstadt,world rank  1865,"Ostenstrasse 26
Eichstätt
85072 Bavaria
Germany",+49 (8421) 930,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,"European University Association (EUA)
International Federation of Catholic Universities (IFCU)
European Federation of Catholic Universities s (FUCE)","Katholische Universität Eichstätt-Ingolstadt
|
Faculty of Theology Faculty of Philosophy and Education Faculty of Languages and Literatures Faculty of History and Social Sciences Faculty of Mathematics and Geography Ingolstadt School of Management Faculty of Religious Education Faculty of Social Work","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
143,Katolická Univerzita v Ružomberku,world rank  6226,"Nám. A. Hlinku 60
Ružomberok
034 01 Zilina
Slovakia",+421 (44) 4322 709,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,International Federation of Catholic Universities (IFCU),"Katolická Univerzita v Ružomberku
|
Faculty of Arts and Letters Faculty of Education Faculty of Health Care Faculty of Theology in Košice","['library', 'sports facilities']"
144,Katolicki Uniwersytet Lubelski Jana Pawla II,world rank  2241,"al. Raclawickie 14
Lublin
20-950 Lublin Voivodeship
Poland",+48 (81) 445 4105,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"European University Association (EUA)
International Federation of Catholic Universities (IFCU)
Eastern-European University Network","Katolicki Uniwersytet Lubelski Jana Pawla II
|
Faculty of Theology Faculty of Law, Canon Law and Administration Faculty of Philosophy Faculty of Humanities Faculty of Social Sciences Faculty of Biotechnology and Environmental Sciences Faculty of Mathematics, Informatics and Landscape Architecture Off-Campus Faculty in Stalowa Wola","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
145,Kauno Kolegija,world rank  6515,"Pramones pr. 20
Kaunas
50468 Kaunas
Lithuania",+370 (37) 751144,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
146,Kauno mišku ir aplinkos inžinerijos kolegija,world rank  9888,"Liepu str. 1, Girionys
Kaunas
53101 Kaunas
Lithuania",+370 (37) 383 082,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Kauno mišku ir aplinkos inžinerijos kolegija
|
Faculty of Forestry and Landscape Architecture Faculty of Environmental Engineering","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
147,Kauno technikos kolegija,world rank  8493,"Tvirtoves al. 35
Kaunas
50155 Kaunas
Lithuania",+370 (37) 308620,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
148,Kauno technologijos universitetas,world rank  1496,"K. Donelaicio g. 73
Kaunas
44249 Kaunas
Lithuania",+370 (37) 300000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
Conference of European Schools for Advanced Engineering Education and Research (CESAER)
Société Européenne pour la Formation des Ingénieurs (SEFI)
International Association for Continuing Engineering Education (IACEE)
European University Continuing Education Network (EUCEN)
Baltic Sea Region University Network (BSRUN)
Association of Technical Universities of Baltic States (ATUBS)
Baltic Sea Region University Consortium for Science and Technology (BALTECH)
United Nations Global Compact (UNGC)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
149,Kavayitri Bahinabai Chaudhari North Maharashtra University,world rank  5917,"PO Box 80, Umavi Nagar
Jalgaon
425 001 Maharashtra
India",+91 (257) 225 7250,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
Association of Indian Universities (AIU)
Medical Council of India (MCI)","Kavayitri Bahinabai Chaudhari North Maharashtra University
|
Faculty of Arts and Fine Arts Faculty of Mental Moral and Social Sciences Faculty of Sciences Faculty of Engineering and Technology Faculty of Pharmacy and Medicine Faculty of Law Faculty of Commerce and Management Faculty of Education School of Management Studies School of Social Sciences School of Arts and Humanities School of Computer Sciences School of Mathematical Sciences School of Languages Studies and Research Center School of Physical Sciences School of Environmental Sciences School of Life Sciences School of Chemical Sciences University Institute of Chemical Technology School of Thoughts School of Law","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
150,Kavi Kulguru Kalidas Sanskrit Vishwavidyalaya,world rank  8392,"Prashaskiya Bhavan, Mouda Road
Nagpur
441 106 Maharashtra
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
151,Kawamura Gakuen Women's University,world rank  7909,"1133 Sageto
Abiko
270-1138 Chiba
Japan",+81 (471) 830 111,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
152,Kawasaki Medical School,world rank  7773,"577 Matsushima
Kurashiki
701-0192 Okayama
Japan",+81 (86) 462 1111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
153,Kawasaki University of Medical Welfare,world rank  6805,"288 Matsushima
Kurashiki
701-0193 Okayama
Japan",+81 (86) 462 1111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid']"
154,Kawun Institute of Higher Education,world rank  13086,"Opposite Eye Hosp, Mokhaberat Square
Mazar-i-Sharif
Balkh
Afghanistan",+93 (79) 606 4604,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,For-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid', 'career services']"
155,Kaya University,world rank  12760,"San 120 Jisan-ri
Goryeong-gun
717-802 North Gyeongsang
South Korea",+82 (54) 950 5285,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing']"
156,Kayiwa International University,world rank  12552,"Balintuma Road
Kampala
Central Region
Uganda",+256 (414) 691 720,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
157,Kazak Academy of Labour and Social Relations,world rank  10052,"Nauryzbai batyr str., 9
Almaty
050004 Almaty
Kazakhstan",+7 (727) 279 98 78,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"Kazak Academy of Labour and Social Relations
|
Faculty of Economics Faculty of Humanities and Legal Sciences","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
158,Kazakh Ablai Khan University of International Relations and World Languages,world rank  4980,"Muratbayev str., 200
Almaty
050022 Almaty
Kazakhstan",+7 (727) 292 23 63,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
159,Kazakh Academy of Sport and Tourism,world rank  8794,"Abay prospect, 83/85
Almaty
050009 Almaty
Kazakhstan",+7 (727) 292 07 56,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
160,Kazakh Academy of Transport and Communication,world rank  9257,"Shevchenko str., 97
Almaty
050012 Almaty
Kazakhstan",+7 (727) 292 50 84,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
161,Kazakh Humanitarian Law Innovative University,world rank  10403,"Lenin str, 11
Semey
070000 East Kazakhstan Region
Kazakhstan",+7 (7222)-32-13-83,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
162,Kazakh Leading Academy of Architecture and Civil Engineering,world rank  5878,"Toraigyrov str., 29
Almaty
050043 Almaty
Kazakhstan",+7 (727) 229 46 11,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Kazakh Leading Academy of Architecture and Civil Engineering
|
Department of Architecture Department of Design Department of Civil Engineering Department of Civil Engineering Technology, Infrastructure and Management Department of General Humanitarian Training Department of General Natural and Scientific Training College of Architecture College of Civil Engineering",['library']
163,Kazakh Medical University of Continuing Education,world rank  10243,"st. Manasa, 34
Almaty
050008 Almaty
Kazakhstan",+7 (727) 349 44 88,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
164,Kazakh National Academy of Arts,world rank  7542,"Bogenbay batyr str., 136 A
Almaty
050000 Almaty
Kazakhstan",+7 (727) 261 42 40,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
165,Kazakh National Agricultural University,world rank  5137,"prospect Abaya, 8
Almaty
050010 Almaty
Kazakhstan",+7 (727) 264 24 09,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
166,Kazakh National Conservatory,world rank  8810,"Abylai khan prospect, 90
Almaty
050000 Almaty
Kazakhstan",+7 (727) 261 07 12,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Kazakh National Conservatory
|
Faculty of The Musicology and Management Faculty of Instrumental Performance Faculty of the Vocal and Conducting Faculty of Folk Music",['library']
167,Kazakh National Medical University,world rank  3878,"Tole bi str., 88
Almaty
050012 Almaty
Kazakhstan",+7 (727) 292 78 85,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Kazakh National Medical University
|
Faculty of Management in Public Health and Pharmacy General Medicine Faculty Medico-prophylactic Faculty Pediatrics Faculty Pharmaceutical Faculty Stomatological Faculty Therapeutic Faculty","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
168,Kazakh National Pedagogical University,world rank  4468,"Dostyk prospect, 13
Almaty
050010 Almaty
Kazakhstan",+7 (727) 291 63 39,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
169,Kazakh National University of Arts,world rank  8933,"33, Pobeda avenue
Nur-Sultan
010000 Nur-Sultan
Kazakhstan",+7 (7172) 705 524,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association Européenne des Conservatoires, Académies de Musique et Musikhochschulen (AEC)","Kazakh National University of Arts
|
Department of Music Department of Arts Department of Choreography Department of Folklore Music Department of Theatre Department Cinema and TV","['library', 'housing', 'sports facilities', 'financial aid']"
170,Kazakh National Women's Teacher Training University,world rank  6598,"Aiteke bi str., 99
Almaty
050000 Almaty
Kazakhstan",+7 (727) 233 18 35,Women Only,"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
171,"Kazakh University of Economics, Finance and International Trade",world rank  8961,"Zhubanov str., 7
Nur-Sultan
010000 Nur-Sultan
Kazakhstan",+7 (7172) 37 39 05,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"European Retail Academy (ERA)
European association of institutions in higher education (EURASHE)","Kazakh University of Economics, Finance and International Trade
|
Faculty of Accounting and Finance Faculty of Economics, Management and Law Faculty of post-graduate Education Faculty of Distant Education","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
172,Kazakh University of Railway Transport,world rank  11664,"Microdistric Zhetysu, 1, building 32 ?
Almaty
050063 Almaty
Kazakhstan",+7 (727) 256 88 75,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
173,Kazakh University of Technology and Business,world rank  10969,"Pushkina str., 166/8
Nur-Sultan
010000 Nur-Sultan
Kazakhstan",+7 (7172) 32 39 06,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
174,Kazakh-American Free University,world rank  8479,"Bazhov str., 68
Ust-Kamenogorsk
070018 East Kazakhstan Region
Kazakhstan",+7 (7232) 22 23 24,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
175,Kazakh-American University,world rank  9881,"Toraigyrov str., 29
Almaty
050043 Almaty
Kazakhstan",+7 (727) 226 80 00,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities']"
176,Kazakh-British Technical University,world rank  6309,"Tole bi str., 59
Almaty
050000 Almaty
Kazakhstan",+7 (727) 272 64 37,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Kazakh-British Technical University
|
Faculty of Oil and Gas Industry Faculty of Chemical Engineering Faculty of Information Technology School of Applied Mathematics International School of Economics Business School Kazakhstan Maritime Academy Innovation Education Department",['library']
177,Kazakh-Russian International University,world rank  11137,"Aiteke bi str., 52
Aktobe
033001 Aktobe Region
Kazakhstan",+7 (7132) 22 15 10,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
178,Kazakhstan Engineering and Pedagogical University of Friendship of Peoples,world rank  12227,"Tolebi Street, 32, stop Oblvoenkomat
Shymkent
160000 Shymkent
Kazakhstan",+7 (7252) 95-25-21,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
179,Kazakhstan Engineering-Technological University,world rank  10304,"Akademgorodok microdistrict, Al-Farabi ave, 93 A
Almaty
050060 Almaty
Kazakhstan",+7 (727) 300 0777,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities']"
180,Kazakhstan Innovative University,world rank  12138,"str. Bayseitov 5
Semey
071400 East Kazakhstan Region
Kazakhstan",+7 (7222) 56-22-53,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
181,Kazakhstan School of Public Health,world rank  10696,"19a, Utepov str
Almaty
050060 Almaty
Kazakhstan",+7 (727) 337 8011,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
182,Kazakhstan-Russian Medical University,world rank  8803,"ul. Torekulova 71
Almaty
050022 Almaty
Kazakhstan",+7 (727) 267 53 35,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
183,Kazan Federal University,world rank  423,"18 Kremlyovskaya Street
Kazan
420008 Tatarstan Republic
Russia",+7 (843) 233 7512,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Kazan Federal University
|
Institute of Geology and Petroleum Technologies Institute of Fundamental Medicine and Biology Institute of Environmental Sciences Alexander Butlerov Institute of Chemistry Higher Institute of Information Technologies and Intelligent Systems Institute of Engineering Institute of Computational Mathematics and Information Technologies Nikolai Lobachevsky Institute of Mathematics and Mechanics Institute of Physics Institute of Management, Economics and Finance Higher School of Business Institute of International Relations Leo Tolstoy Institute of Philology and Intercultural Communication Institute of Psychology and Education Institute of Social and Philosophical Sciences and Mass Communications Faculty of Law Naberezhnye Chelny Institute Yelabuga Institute","['library', 'housing', 'sports facilities', 'distant learning', 'career services']"
184,Kazan National Research Technical University named after A.N. Tupolev - KAI,world rank  3212,"ul. Karla Marksa 10
Kazan
420111 Tatarstan Republic
Russia",+7 (843) 238 5630,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
European Group of Aeronautics and Space Universities","Kazan National Research Technical University named after A.N. Tupolev - KAI
|
Institute for Aviation, Land Transportation and Power Engineering Institute for Automation and Electronic Instrumentation Institute for Computer Technologies and Information Protection Institute for Radio-Electronics and Telecommunications Institute for Economics, Management and Social Technologies Faculty of Physics and Mathematics German-Russian Institute of Advanced Technologies The Engineering Lyceum for Gifted Children Center for Continuing Education Kazan Training, Research and Methodological Center for People with Hearing Disabilities","['library', 'housing', 'sports facilities', 'career services']"
185,Kazan State Agricultural University,world rank  8010,"Karl Marks Street, 65
Kazan
420015 Tatarstan Republic
Russia",+7 (843) 236 6522,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
186,Kazan State Conservatory,world rank  9200,"ul. Bolshaja Krasnaja 38
Kazan
420015 Tatarstan Republic
Russia",+7 (8432) 383 577,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
187,Kazan State Medical University,world rank  3358,"Butlerova str. 49
Kazan
420012 Tatarstan Republic
Russia",+7 (843) 236 0652,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Kazan State Medical University
|
Faculty of General Medicine Faculty of Pediatrics Faculty of Preventive Medicine Faculty of Dentistry Faculty of Pharmacy Faculty of Higher Nursing Education Faculty of Social Work","['library', 'housing', 'sports facilities']"
188,Kazan State Power Engineering University,world rank  4348,"ul. Krasnosel'skaja 51
Kazan
420066 Tatarstan Republic
Russia",+7 (8432) 562 4325,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Kazan State Power Engineering University
|
Heat Power Engineering Institute Institute of Electric power engineering and Electronics Institute of Economics and Social Technologies","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
189,Kazan State Technological University,world rank  3494,"Kazan
Tatarstan Republic
Russia",+7,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
190,Kazan State University of Architecture and Engineering,world rank  5853,"Zelenaya Street, 1
Kazan
420043 Tatarstan Republic
Russia",+7 (843) 510 4601,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,no-data,"Kazan State University of Architecture and Engineering
|
Institute of architecture and design Institute of the transport constructions Institute for economy and building management Faculty of civil engineering Faculty of engineering systems and ecology Faculty of construction technologies Distant learning engineering faculty",['library']
191,Kazan State University of Culture and Arts,world rank  6225,"Orenburg tract, 3
Kazan
420059 Tatarstan Republic
Russia",+7 (843) 277 5836,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
192,KAZGUU University,world rank  7111,"Korgaljin Highway, 8
Nur-Sultan
010000 Nur-Sultan
Kazakhstan",+7 (7172) 70 30 31,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,For-Profit,"Eurasian Universities Association (EUA)
Observatory Magna Charta Universitatum
Central and East European Management Development Association (CEEMAN)
Club of the Rectors of Europe (CRE)
Russian Association of International Law (RAIL)","KAZGUU University
|
High School of International Law and International Relations High School of National Law High School of Economics, Business and Social Sciences MBA Department","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
193,Kazi Nazrul University,world rank  9993,"Nazrul Road, Kalla More, PO Kalla C.H., Near National Highway 2 Bypass
Asansol
713 340 West Bengal
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
194,Kazimiero Simonaviciaus universitetas,world rank  8182,"Kauno g. 34
Vilnius
02189 Vilnius
Lithuania",+370 (5) 2135172,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
195,Kaziranga University,world rank  9452,"Koraokhowa Gaon, National Highway 37
Jorhat
785 006 Assam
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,All India Council for Technical Education (AICTE),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
196,KCA University,world rank  8672,"PO Box 56808
Nairobi
00200 Nairobi
Kenya",+254 (20) 856 6177,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"KCA University
|
Faculty of Computing and Information Management Faculty of Education and Arts School of Business and Public Management School of Professional Programs School of Graduate Studies Institute for Capacity Development Center for Entrepreneurship and Leadership Academy","['library', 'sports facilities', 'financial aid', 'distant learning']"
197,Kean University,world rank  1403,"1000 Morris Avenue
Union
07083-0411 New Jersey
United States",+1 (908) 737 5326,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Computing Accreditation Commission (CAC) of ABET
Council on Social Work Education (CSWE)
Accreditation Commission For Education in Nursing (ACEN)
Accreditation Council for Occupational Therapy Education (ACOTE)
Commission on Accreditation in Physical Therapy Education (CAPTE)
APA Commission on Accreditation (APA-CoA)
Council for Academic Accreditation in Audiology and Speech-Language Pathology (CAA)
National Association of Schools of Art and Design (NASAD)
National Association of Schools of Music (NASM)
National Association of Schools of Theatre (NAST)","National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
198,Kebbi State University of Science and Technology,world rank  11477,"Along Sokoto Road, PO Box 1144
Aliero
Kebbi
Nigeria",+234 (802) 068 1148,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
199,Keck Graduate Institute,world rank  2032,"535 Watson Drive
Claremont
91711 California
United States",+1 (909) 607 7855,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,no-data,"The Claremont Colleges
Association of Independent Technological Universities (AITU)",['Not reported']
200,KEDGE Business School,world rank  2009,"680 cours Libération
Talence
33405 Nouvelle-Aquitaine
France",+33 (0)5 56 84 55 55,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Private,Non-Profit,"Conférence des Grandes Ecoles (CGE)
Association to Advance Collegiate Schools of Business (AACSB International)
Fédération des établissements d'enseignement supérieur d'intérêt collectif (FESIC)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'financial aid']"
201,Keele University,world rank  756,"Keele Hall
Keele
ST5 5BG West Midlands
United Kingdom",+44 (1782) 732 000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"Association of Commonwealth Universities (ACU)
European University Association (EUA)
Universities UK","Keele University
|
Faculty of Humanities and Social Sciences Faculty of Natural Sciences Faculty of Health","['library', 'housing', 'sports facilities', 'financial aid']"
202,Keene State College,world rank  1775,"229 Main Street
Keene
03435-1506 New Hampshire
United States",+1 (603) 352 1909,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Accreditation of Athletic Training Education (CAATE)
American Dietetic Association, Commission on Accreditation for Dietetics Education (CADE)
National Association of Schools of Music (NASM)","University System of New Hampshire
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
203,Keiai University,world rank  6320,"1-5-21 Anagawa
Chiba
263-8588 Chiba
Japan",+81 (43) 284 2486,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
204,KEIIN International Institute,world rank  13183,"2A Nekrasova Str.
Stantsiya Ivanovka
725009 Chui
Kyrgyzstan",+996 (312) 616 882,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing']"
