,University,World rank,Address,Telephone,Gender,International admission,Selection type,Control type,Entity type,affiliations,Departments,Features
72,Wesley University of Science and Technology,world rank  11838,"Ondo City
Ondo
Nigeria",+234,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
73,Wesleyan College,world rank  4510,"4760 Forsyth Road
Macon
31210-4462 Georgia
United States",+1 (478) 477 1110,Women Only,"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,National Association of Schools of Music (NASM),"Georgia Association of Independent Colleges
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
74,Wesleyan University,world rank  490,"45 Wyllys Avenue
Middletown
06459 Connecticut
United States",+1 (860) 685 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,no-data,"568 Group
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
75,Wesleyan University-Philippines,world rank  11850,"Mabini Extension
Cabanatuan City
3100 Central Luzon
Philippines",+63 (917) 800 0061,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Private,Non-Profit,no-data,"Wesleyan University-Philippines
|
College of Business and Accountancy College of Tourism, Hotel and Restaurant Institutional Management College of Engineering College of Arts and Sciences College of Education and Social Work College of Computer Studies College on Nursing and Medical Allied Sciences Graduate School","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning']"
76,West Anhui University,world rank  5569,"Taohuawu Road, Yu'an
Lu'an
237012 Anhui
China",+86 (564) 330 5015,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Not reported,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
77,West Bengal State University,world rank  9228,"Berunanpukuria, PO Malikapur
Barasat
700 126 West Bengal
India",+91 (33) 2524 1977,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
78,West Bengal University of Animal and Fishery Sciences,world rank  9716,"68 Kshudiram Bose Sarani Belgachia
Kolkata
700 037 West Bengal
India",+91 (33) 2556 3450,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Association of Indian Universities (AIU),"West Bengal University of Animal and Fishery Sciences
|
Faculty of Veterinary and Animal Science Faculty of dairy technology Faculty of fisheries",['library']
79,West Bengal University of Health Sciences,world rank  7578,"DD 36, Sector-I, Salt Lake
Kolkata
700 064 West Bengal
India",+91 (33) 2321 3461,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,Medical Council of India (MCI),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
80,"West Bengal University of Teachers' Training, Education Planning and Administration",world rank  11494,"25/2 and 25/3 Ballygunge Circular Road
Kolkata
700 019 West Bengal
India",+91,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
81,West Chester University of Pennsylvania,world rank  1106,"University Avenue And High Street
West Chester
19383 Pennsylvania
United States",+1 (610) 436 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
American Chemical Society (ACS)
Computing Accreditation Commission (CAC) of ABET
American Speech-Language-Hearing Association (ASHA), Council on Academic Accreditation in Audiology and Speech-Language Pathology","Pennsylvania State System of Higher Education (PASSHE)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
82,West Coast University-Los Angeles,world rank  3886,"12215 Victory Boulevard
North Hollywood
91606 California
United States",+1 (818) 299 5500,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,For-Profit,no-data,West Coast University Inc.,['Not reported']
83,West End University College,world rank  12025,"PO Box AN 15042
Accra
Greater Accra
Ghana",+233 505 091 995,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,University of Cape Coast (UCC),"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
84,West Kazakhstan Agro-Technical University,world rank  7677,"Zhangir khan str., 51
Oral
090009 West Kazakhstan Region
Kazakhstan",+7 (7112) 50 21 15,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"West Kazakhstan Agro-Technical University
|
Polytechnic Faculty of Mechanical Engineering Faculty of Economics and Business Faculty of Agronomy Faculty of Veterinary Medicine and Biotechnology",['library']
85,West Kazakhstan State Medical University,world rank  7940,"Maresiev str., 68
Aktobe
030019 Aktobe Region
Kazakhstan",+7 (7132) 56 34 25,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
86,West Kazakhstan State University,world rank  7290,"Dostyk prospect, 162
Uralsk
090000 West Kazakhstan Region
Kazakhstan",+7 (7112) 51 35 19,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'distant learning']"
87,West Kordofan University,world rank  12231,"PO Box 12942
Al-Fulah
West Kordofan
Sudan",+249 0922396906,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"West Kordofan University
|
Faculty of Sharia and Law Faculty of Veterinary Science",['library']
88,West Liberty University,world rank  4456,"208 University Drive
West Liberty
26074 West Virginia
United States",+1 (304) 336 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"National Accrediting Agency for Clinical Laboratory Sciences (NAACLS)
National Association of Schools of Music (NASM)
Council for the Accreditation of Educator Preparation (CAEP)
National League for Nursing Accrediting Commission (NLNAC)","American Association of State Colleges and Universities (AASCU)
International Assembly for Collegiate Business Education (IACBE)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
89,West Texas A&M University,world rank  1340,"2501 4Th Avenue
Canyon
79016-0001 Texas
United States",+1 (806) 651 0000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Texas Education Agency
the State Board for Educator Certification
the American Speech-Language-Hearing Association (ASHA)
the National Association of Schools of Music (NASM)
the Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET","Texas A&M University System
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
90,West Ukrainian National University,world rank  2338,"11 Lvivska Str. (WUNU Building 1)
Ternopil
46009 Ternopil Oblast
Ukraine",+380 (352) 475 051,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,European University Association (EUA),"West Ukrainian National University
|
Faculty of Agricultural Economics and Management Faculty of Banking Faculty of Economics and Management Faculty of Computer Information Technology Faculty of Accounting and Auditing Faculty of Finance Faculty of Law","['library', 'housing', 'sports facilities', 'distant learning']"
91,West Virginia School of Osteopathic Medicine,world rank  6231,"400 N Lee Street
Lewisburg
24901 West Virginia
United States",+1 (304) 645 6270,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public State,Non-Profit,Commission on Osteopathic College Accreditation (COCA),West Virginia Higher Education Policy Commission (WVHEPC),['Not reported']
92,West Virginia State University,world rank  3571,"Rte 25
Institute
25112-1000 West Virginia
United States",+1 (304) 766 3000,Men and Women (coed),Historically Black Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"American Association for Leisure and Recreation (AALR), Council on Accreditation
Accreditation Council for Business Schools and Programs (ACBSP)
American Chemical Society (ACS)
Council on Social Work Education (CSWE)","American Association of State Colleges and Universities (AASCU)
Association of Public and Land-Grant Universities (APLU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
93,West Virginia University,world rank  270,"1500 University Avenue
Morgantown
26506-6201 West Virginia
United States",+1 (304) 293 0111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Applied and Natural Science Accreditation Commission (ANSAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Computing Accreditation Commission (CAC) of ABET
Accrediting Council on Education in Journalism & Mass Communications
American Chemical Society (ACS)
American Dietetics Association","West Virginia Higher Education Policy Commission (WVHEPC)
Association of Public and Land-Grant Universities (APLU)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
94,West Virginia University at Parkersburg,world rank  4761,"300 Campus Drive
Parkersburg
26104 West Virginia
United States",+1 (304) 424 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public State,Non-Profit,no-data,Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
95,West Virginia Wesleyan College,world rank  4599,"59 College Avenue
Buckhannon
26201-2994 West Virginia
United States",+1 (304) 473 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Accreditation of Athletic Training Education (CAATE)
National Association of Schools of Music (NASM)
Council for the Accreditation of Educator Preparation (CAEP)
National League for Nursing Accrediting Commission (NLNAC)
Commission on Collegiate Nursing Education (CCNE)
West Virginia Board of Examiners for Registered Professional Nurses
Council for the Accreditation of Educator Preparation (CAEP)","Council of Independent Colleges (CIC)
International Assembly for Collegiate Business Education (IACBE)
Appalachian College Association (ACA)
National Association for Independent Colleges and Universities (NAICU)
American Association of Colleges for Teacher Education (AACTE)
National Association of Schools and Colleges of The United Methodist Church
Mountain East Conference (MEC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
96,West Visayas State University,world rank  9760,"Luna St., La Paz
Iloilo City
5000 Western Visayas
Philippines",+63 (33) 320 0870,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
97,West Yangon Technological University,world rank  11420,"Hlaingthaya
Yangon
Myanmar",+95 1-655266,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
98,West Yunnan University,world rank  Un,"Lincang
Yunnan
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['Not reported']
99,West Yunnan University of Applied Sciences,world rank  11639,"Dali
Yunnan
China",+86,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
100,Western Carolina University,world rank  1003,"Highway 107
Cullowhee
28723-9646 North Carolina
United States",+1 (828) 227 7211,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
American Chemical Society (ACS)","University of North Carolina System
American Association of State Colleges and Universities (AASCU)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
101,Western Colorado University,world rank  2514,"1 Western Way
Gunnison
81231 Colorado
United States",+1 (970) 943 2119,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"National Association of Schools of Music (NASM)
Teacher Education Accreditation Council (TEAC), Accreditation Committee
Colorado State Board of Accountancy","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
102,Western Connecticut State University,world rank  1875,"181 White Street
Danbury
06810-6826 Connecticut
United States",+1 (203) 837 8200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
American Chemical Society (ACS)
Council for Accreditation of Counseling and Related Educational Programs (CACREP)
Council on Social Work Education (CSWE)","Connecticut State University System
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
103,Western Delta University,world rank  11900,"Private Mailbox 10
Oghara
Delta
Nigeria",+234 (70) 6090 8008,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Not reported,no-data,"Western Delta University
|
College of Social Management Sciences College of Natural and Applied Sciences","['library', 'housing', 'sports facilities', 'financial aid']"
104,Western Illinois University,world rank  1022,"1 University Circle
Macomb
61455 Illinois
United States",+1 (309) 298 1414,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Masters in Psychology and Counseling Accreditation Council (MPCAC)
Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET
Association of Technology, Management and Applied Engineering (ATMAE)
Accrediting Council for Collegiate Graphic Communications (ACCGC)
Council for Accreditation of Counseling & Related Educational Programs (CACREP)
Accreditation Council for Education in Nutrition and Dietetics (ACEND)
Commission on Accreditation of Athletic Training Education (CAATE)
Council on Accreditation of Parks, Recreation, Tourism and Related Professions (COAPRT)
Council on Social Work Education (CSWE)
National Association of Schools of Art and Design (NASAD)
American Speech-Language-Hearing Association (ASHA)
National Association of Schools of Music (NASM)
National Association of Schools of Theatre (NAST)
Commission on English Language Program Accreditation (CEA)","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
105,Western Institute of Technology,world rank  12865,"Luna Street, La Paz
Iloilo City
5000 Western Visayas
Philippines",+63 (33) 320 1475,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
106,Western Kentucky University,world rank  665,"1906 College Heights Boulevard
Bowling Green
42101-3576 Kentucky
United States",+1 (270) 745 0111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
American Association for Leisure and Recreation (AALR), Council on Accreditation","American Association of State Colleges and Universities (AASCU)
Oak Ridge Associated Universities (ORAU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
107,Western Michigan University,world rank  381,"1903 West Michigan Avenue
Kalamazoo
49008-5200 Michigan
United States",+1 (269) 387 1000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Commission on English Language Program Accreditation (CEA)
Association to Advance Collegiate Schools of Business (AACSB International)
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
Engineering Technology Accreditation Commission (ETAC) of ABET
American Society of Engineering Management (ASEM)
American Chemical Society (ACS)
University and College Intensive English Programs (UCIEP)
Liaison Committee on Medical Education (LCME)","American Association of State Colleges and Universities (AASCU)
Association of Public and Land-Grant Universities (APLU)
American Association of Intensive English Programs (AAIEP)
Association of International Educators (NAFSA)
Association of International Education Administrators (AIEA)
Commission on English Language Program Accreditation (CEA)
Council on International Educational Exchange (CIEE)
European Association for International Education (EAIE)
Forum on Education Abroad (FEA)
Institute of International Education (IIE)
University and College Intensive English Programs (UCIEP)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
108,Western Mindanao State University,world rank  8205,"Normal Road, Baliwasan
Zamboanga City
7000 Zamboanga Peninsula
Philippines",+63 (62) 991 1771,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations",Public,Non-Profit,"Philippine Association of State Universities and Colleges, Inc. (PASUC)","Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'sports facilities', 'financial aid']"
109,Western Nevada College,world rank  3617,"2201 West College Parkway
Carson City
89703-7399 Nevada
United States",+1 (775) 445 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","None, open admission policy",Public State,Non-Profit,no-data,Nevada System of Higher Education (NSHE),['Not reported']
110,Western New England University,world rank  1996,"1215 Wilbraham Road
Springfield
01119-2684 Massachusetts
United States",+1 (413) 782 3111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
Engineering Accreditation Commission (EAC) of ABET","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
111,Western New Mexico University,world rank  2655,"1000 West College Avenue
Silver City
88061 New Mexico
United States",+1 (505) 538 6336,Men and Women (coed),Hispanic-serving Institution,"Yes, international applicants are welcome to apply for admission",Public State,Non-Profit,"Accreditation Council for Business Schools and Programs (ACBSP)
American Occupational Therapy Association (AOTA), Accreditation Council for Occupational Therapy Education (ACOTE)
Council on Social Work Education (CSWE)","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
112,Western Oregon University,world rank  1424,"345 North Monmouth Avenue
Monmouth
97361-1394 Oregon
United States",+1 (503) 838 8000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Council on Rehabilitation Education (CORE)
National Association of Schools of Music (NASM)
Council for the Accreditation of Educator Preparation (CAEP)","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
113,Western Philippines University,world rank  11576,"San Juan
Aborlan
5301 Mimaropa
Philippines",+63 (48) 723 0072,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'housing', 'sports facilities', 'financial aid']"
114,Western Sydney University,world rank  259,"Locked Bag 1797
Penrith
2751 New South Wales
Australia",+61 (0)2 9852 5222,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,"Universities Australia
Association of Southeast Asian Institutions of Higher Learning (ASAIHL)","Western Sydney University
|
School of Business School of Computing, Engineering and Mathematics School of Education School of Humanities and Communication Arts School of Law School of Medicine School of Nursing and Midwifery School of Science and Health School of Social Sciences and Psychology Institute for Culture and Society Australia-China Institute for Arts and Culture Hawkesbury Institute for the Environment The Marcs Institute for Brain, Behaviour and Development Translational Health Research Institute NICM Health Research Institute","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
115,Western University,world rank  158,"1151 Richmond Street
London
N6A 3K7 Ontario
Canada",+1 (519) 661 2111,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public,Non-Profit,"Universities Canada (UC)
Association of Commonwealth Universities (ACU)
Council of Ontario Universities (COU)
International Association of Universities (IAU)
Canadian Bureau for International Education (CBIE)
Canadian University Press (CUP)","Western University
|
Faculty of Arts and Humanities Faculty of Education Faculty of Engineering School of Graduate and Postdoctoral Studies Faculty of Health Sciences Faculty of Information and Media Studies Faculty of Law Schulich School of Medicine and Dentistry Don Wright Faculty of Music Richard Ivey School of Business Faculty of Science Faculty of Social Science","['library', 'housing', 'sports facilities', 'financial aid', 'distant learning', 'career services']"
116,Western University,world rank  8179,"600 Sralongrua, Huai Krachao
Kanchanaburi
71100 Kanchanaburi
Thailand",+66 (35) 651 000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
117,Western University of Health Sciences,world rank  2171,"309 East 2nd Street
Pomona
91766-1854 California
United States",+1 (909) 623 6116,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Accreditation Council for Pharmacy Education (ACPE)
American Physical Therapy Association (APTA), Commission on Accreditation in Physical Therapy Education",Not available; please submit a list of official affiliations and memberships to relevant associations and organizations.,['Not reported']
118,"Western University, Cambodia",world rank  9690,"15, Street 528, Sangkat Beoung Kok1, Khan Toul Kork
Phnom Penh
Phnom Penh
Cambodia",+855 (23) 990 699,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Private,Not reported,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
119,Western Washington University,world rank  560,"516 High Street
Bellingham
98225-9008 Washington
United States",+1 (360) 650 3000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Association to Advance Collegiate Schools of Business (AACSB International)
American Association for Leisure and Recreation (AALR), Council on Accreditation
Computing Accreditation Commission (CAC) of ABET
Engineering Accreditation Commission (EAC) of ABET
American Chemical Society (ACS)","American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
120,Westfälische Hochschule Gelsenkirchen Bocholt Recklinghausen,world rank  4056,"Neidenburger Strasse 10/43
Gelsenkirchen
45897 North Rhine-Westphalia
Germany",+49 (209) 9596 0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.",['library']
121,Westfälische Wilhelms-Universität Münster,world rank  242,"Schlossplatz 2
Münster
48149 North Rhine-Westphalia
Germany",+49 (251) 83 0,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Public,Non-Profit,"European University Association (EUA)
German U15","Westfälische Wilhelms-Universität Münster
|
Department of Protestant Theology Department of Roman Catholic Theology Department of Law Department of Economics Department of Medicine Department of Education and Social Studies Department of Psychology and Sport Studies Department of History/Philosophy Department of Philologies Department of Mathematics and Computer Sciences Department of Physics Department of Chemistry and Pharmacy Department of Biology Department of Geosciences Department of Music","['library', 'housing', 'sports facilities', 'financial aid', 'career services']"
122,Westfield State University,world rank  6423,"577 Western Avenue
Westfield
01086-1630 Massachusetts
United States",+1 (413) 572 5300,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Public State,Non-Profit,"Accreditation Board for Engineering and Technology (ABET)
Accreditation Review Commission on Education for the Physician Assistant (ARC-PA)
Commission on Accreditation of Allied Health Education Programs (CAAHEP)
Commission on Accreditation of Athletic Training Education (CAATE)
Commission on Collegiate Nursing Education (CCNE)
Council on Social Work Education (CSWE)
National Association of Schools of Music (NASM)
Council for the Accreditation of Educator Preparation (CAEP)","Massachusetts System of Public Higher Education (MSPHE)
American Association of State Colleges and Universities (AASCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
123,Westminster College,world rank  2237,"1840 South 1300 East
Salt Lake City
84105 Utah
United States",+1 (801) 484 7651,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Accreditation Council for Business Schools and Programs (ACBSP)
American Chemical Society (ACS)
National Association of Schools of Music (NASM)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
124,"Westminster College, Missouri",world rank  3839,"501 Westminster Avenue
Fulton
65251-1299 Missouri
United States",+1 (573) 642 3361,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Accreditation Council for Business Schools and Programs (ACBSP)
American Chemical Society (ACS)
National Association of Schools of Music (NASM)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
125,"Westminster College, Pennsylvania",world rank  2327,"319 South Market Street
New Wilmington
16172 Pennsylvania
United States",+1 (724) 946 8761,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
Accreditation Council for Business Schools and Programs (ACBSP)
American Chemical Society (ACS)
National Association of Schools of Music (NASM)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
126,Westmont College,world rank  2135,"955 La Paz Road
Santa Barbara
93108-1089 California
United States",+1 (805) 565 6000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,National Association of Schools of Music,"Christian College Consortium (CCC)
Council for Christian Colleges and Universities (CCCU)
Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Association of Intercollegiate Athletics (NAIA)",['Not reported']
127,Westsächsische Hochschule Zwickau,world rank  2636,"Dr.-Friedrichs-Ring 2A
Zwickau
08056 Saxony
Germany",+49 (375) 5360,Men and Women (coed),"Yes, international applicants are welcome to apply for admission",Not reported,Public,Non-Profit,no-data,"Not available; please submit a list of official first level academic divisions such as faculties, departments etc.","['library', 'distant learning']"
128,Wheaton College,world rank  974,"501 College Avenue
Wheaton
60187-5593 Illinois
United States",+1 (630) 752 5000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"American Psychological Association (APA)
National Association of Schools of Music (NASM)","Council for Christian Colleges and Universities (CCCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
129,"Wheaton College, Massachusetts",world rank  2203,"26 E Main Street
Norton
02766-2322 Massachusetts
United States",+1 (508) 286 8200,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on students' past academic record and grades",Private,Non-Profit,"American Chemical Society (ACS)
National Association of Schools of Music (NASM)","Council of Independent Colleges (CIC)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
130,Wheeling University,world rank  2945,"316 Washington Avenue
Wheeling
26003 West Virginia
United States",+1 (304) 243 2000,Men and Women (coed),"Yes, international applicants are welcome to apply for admission","Yes, based on entrance examinations and students' past academic record and grades",Private,Non-Profit,"Commission on Collegiate Nursing Education (CCNE)
American Physical Therapy Association (APTA), Commission on Accreditation in Physical Therapy Education
Commission on Accreditation of Allied Health Education Programs (CAAHEP)","Association of Jesuit Colleges and Universities (AJCU)
Council of Independent Colleges (CIC)
Association of Catholic Colleges and Universities (ACCU)
National Athletic Association (NAA)
National Collegiate Athletic Association (NCAA)",['Not reported']
